MSE,Frobenius Error,Elementnorm Error,Max Error (abs),Max Error (rel),Cost Reduction,% Derivatives
7170.97,0.00909978,0.0133913,2.08088e+06,0.162044,0.403029,1.06667
543.453,0.00621904,0.00806692,72832.1,0.620871,0.0158271,1.06667
170700,0.00172875,0.0125822,2.49804e+08,0.0184442,0.371626,1.06667
8298.12,0.00164606,0.00998876,7.23699e+06,0.0641787,0.250816,1.06667
3208.61,0.021707,0.00800686,58898.1,0.256818,0.547174,1.06667
52581.8,0.000788127,0.00989733,5.95101e+07,0.00946388,0.275192,1.06667
22777.3,0.00314262,0.0200461,9.02055e+06,0.0893212,0,1.06667
4392.49,0.00312937,0.0173555,4.04144e+06,0.400805,0.0865198,1.06667
3116.49,0.0119574,0.00955059,74838.4,0.177588,0.512815,1.06667
11385.5,0.0198255,0.012285,9.52491e+06,0.482901,0.201973,1.06667
17922.7,0.0161591,0.0124443,9.18031e+06,0.256232,0,1.06667
31753,0.0458878,0.015715,3.11528e+06,1.15582,0.206015,1.06667
1212.66,0.00611283,0.00911359,65799.8,0.138482,0.467544,1.06667
139741,0.0553753,0.0102859,4.69602e+06,1.54103,0.404038,1.06667
29560.6,0.00231918,0.014451,4.37747e+07,0.0382444,0.257576,1.06667
4921.34,0.0020603,0.0129093,5.98971e+06,0.0274166,0.106865,1.06667
3234.77,0.00386791,0.0101941,430108,0.14986,0.857756,1.06667
3884.74,0.0309046,0.0145496,218086,0.483687,0,1.06667
38612.3,0.00521044,0.0159279,5.64259e+07,0.107085,0,1.06667
15469.3,0.00150329,0.0117175,1.41831e+07,0.0346098,0.140464,1.06667
2917.02,0.00494761,0.0105754,78107.3,0.12111,0.492499,1.06667
62149.1,0.00790266,0.0104912,8.38062e+07,0.408202,0.0875723,1.06667
61601.1,0.0312996,0.0124634,6.34677e+07,1.09361,0.330169,1.06667
61601.1,0.0312996,0.0124634,6.34677e+07,1.09361,0.330169,1.06667
1065.34,0.00431575,0.00638118,505308,0.100664,0.752363,1.06667
3838.67,0.0117295,0.0170124,1.49463e+06,0.366961,0.797486,1.06667
9527.77,0.000948418,0.0115281,5.80314e+06,0.0203833,0.0598831,1.06667
10564.5,0.00125195,0.012198,5.09049e+06,0.0161767,0.0443851,1.06667
2500.03,0.0117776,0.00953096,58470.5,0.115002,0.454061,1.06667
119794,0.00173279,0.0102444,1.76145e+08,0.0322546,0.166077,1.06667
9456.41,0.0289277,0.0103948,511081,0.570456,0.788426,1.06667
455.276,0.00312179,0.00991087,256147,0.104588,0,1.06667
4555.65,0.000394649,0.014361,2.29185e+06,0.00278658,0.431028,1.06667
316.674,0.00100857,0.011171,218790,0.0168931,0.10843,1.06667
434107,0.00204887,0.0121962,6.50292e+08,0.0380995,0,1.06667
434107,0.00204887,0.0121962,6.50292e+08,0.0380995,0,1.06667
4072.66,0.0115797,0.012183,93254.2,0.274499,0.416733,1.06667
8697.03,0.00291228,0.00964302,7.09378e+06,0.149154,0.382539,1.06667
3360.61,0.00239981,0.00746919,979950,0.0574587,0,1.06667
19786.3,0.00112446,0.00670589,2.41284e+07,0.0162335,0,1.06667
2975.79,0.0074374,0.00895953,79368.6,0.190002,0.468922,1.06667
10259.1,0.00190409,0.00697693,6.55628e+06,0.0370266,0.779277,1.06667
118689,0.00723029,0.0131979,1.75057e+08,0.371428,0.014064,1.06667
27509.6,0.0397195,0.0104833,606584,1.03592,0,1.06667
3045.09,0.0054985,0.00950391,79268.2,0.147545,0.453387,1.06667
3975.88,0.00285071,0.0110788,1.28469e+06,0.117954,0.509097,1.06667
1096.44,0.0017337,0.0080439,215127,0.0172519,0.298524,1.06667
14631.6,0.0189076,0.0149889,1.5755e+07,1.44419,0.498334,1.06667
1819.77,0.0106883,0.00925067,68034.8,0.242637,0.522632,1.06667
34035,0.000723765,0.00682872,2.98029e+07,0.0139808,0.289637,1.06667
823.542,0.00178917,0.0138759,584026,0.0678934,0.397882,1.06667
123483,0.00110425,0.00974123,1.23254e+08,0.0188365,0.67601,1.06667
1003.43,0.000204353,0.00636017,56855.6,0.00193896,0.495729,1.06667
16095.5,0.0163987,0.0143751,946420,0.264944,0.283779,1.06667
77168.4,0.034211,0.0170805,4.99734e+06,0.550898,0.407926,1.06667
35223.4,0.00401857,0.0203009,4.24885e+07,0.128456,0.291432,1.06667
3876.81,0.000394347,0.0144033,1.10722e+06,0.00258922,0.50959,1.06667
82000.1,0.00442851,0.0139151,1.15938e+08,0.297188,0.345434,1.06667
25420.9,0.00163489,0.0107588,2.51161e+07,0.0305054,0.565007,1.06667
37905.4,0.00198311,0.011882,5.63904e+07,0.0465219,0.207002,1.06667
1939.91,0.000417965,0.0120429,72784.7,0.00245466,0.483947,1.06667
3253.7,0.000827844,0.0127245,4.09925e+06,0.0103627,0.413494,1.06667
1313.96,0.000959047,0.0126506,1.54524e+06,0.0102503,0.323624,1.06667
8704.81,0.00218224,0.0140956,4.21097e+06,0.0746371,0.728862,1.06667
5442.41,0.035938,0.0107729,51044.6,0.266739,0.492613,1.06667
2876.9,0.00321477,0.00826261,428173,0.124177,0.250498,1.06667
5275.51,0.00393965,0.00880699,1.01632e+06,0.174265,0,1.06667
33669.4,0.0174677,0.0101874,2.6911e+07,1.12158,0,1.06667
4286.62,0.0216684,0.00981872,70486.6,0.270309,0.468199,1.06667
10824.1,0.00253867,0.00805426,1.24019e+07,0.128454,0.283114,1.06667
479.627,0.00114904,0.00756883,186573,0.0240422,0.215446,1.06667
479.627,0.00114904,0.00756883,186573,0.0240422,0.215446,1.06667
8068.34,0.000302061,0.0135519,5.97983e+06,0.00223521,0.953242,1.06667
312.024,0.000676904,0.0121097,36290.6,0.0200332,0.529162,1.06667
16746.8,0.00130753,0.022878,1.26086e+07,0.0265573,0.164435,1.06667
6946.82,0.00124253,0.019523,2.24792e+06,0.0150212,0.0455651,1.06667
2952.91,0.0197616,0.00892114,53030,0.177334,0.504577,1.06667
25515,0.00172076,0.008792,2.37702e+07,0.0829713,0,1.06667
55344.3,0.015954,0.00866257,4.57139e+07,0.267225,0.370788,1.06667
1040.7,0.0035058,0.0091607,486726,0.10672,0.243299,1.06667
3478.26,0.00892851,0.017372,1.16418e+06,0.167636,0.469801,1.06667
17081,0.00357868,0.0132191,1.3716e+07,0.167698,0.310396,1.06667
64850,0.0015396,0.012083,9.69421e+07,0.025169,0.516372,1.06667
305110,0.208274,0.013291,3.30311e+07,18.544,0,1.06667
5879.69,0.0161082,0.00919961,1.67774e+06,0.188845,0.464505,1.06667
2662.69,0.0206387,0.0113561,61227.7,0.389355,0.743772,1.06667
74.3652,0.000824664,0.0115082,50042.5,0.028369,0,1.06667
3276.74,0.0199569,0.018406,76816.5,1.83255,0,1.06667
1906.91,0.014706,0.00762214,40961.8,0.227228,0.415669,1.06667
3166.01,0.000721633,0.0074467,695502,0.0154578,0.0784837,1.06667
5906.97,0.000830759,0.00959864,1.95251e+06,0.0123155,0.274257,1.06667
24940.4,0.000832998,0.00904644,7.06825e+06,0.0106008,0.627702,1.06667
3567.51,0.0140263,0.0097709,68407.9,0.236479,0.538097,1.06667
6792.7,0.0132211,0.0119924,1.39848e+06,0.183465,0.015084,1.06667
6397.43,0.00163632,0.012368,8.38747e+06,0.0660572,0.448067,1.06667
66240.4,0.00324285,0.0135917,8.34355e+07,0.0832906,0.318619,1.06667
3313.18,0.0105706,0.0144788,1.10256e+06,0.19697,0.451262,1.06667
14807.6,0.00217033,0.0120766,1.91531e+07,0.0600804,0.595059,1.06667
31124.6,0.0402919,0.016933,1.9926e+07,0.713204,0,1.06667
17097.7,0.00204741,0.0114156,2.4926e+07,0.0293586,0,1.06667
