MSE,Frobenius Error,Elementnorm Error,Max Error (abs),Max Error (rel),Cost Reduction,% Derivatives
77.2728,0.000503605,0.0236168,11715.1,0.00189163,0.711588,1.88718
4268.65,0.000938831,0.0101505,3.48372e+06,0.0187712,0.0403097,7.89744
13685.8,0.00275528,0.00886668,2.03133e+07,0.0875103,0.226914,15.1026
19372,0.00653473,0.00611756,7.41822e+06,0.34612,0,19.8821
33.4641,0.000422555,0.0189093,9273.77,0.00157299,0.527037,1.73333
110.694,0.00159487,0.0103194,3813.37,0.053943,0.389788,4.34872
167.917,0.000800173,0.00663901,241124,0.00982849,0.502029,6.24615
159.971,0.00126561,0.00805289,146883,0.215435,0.046888,7.07179
33.6632,0.000385562,0.0154495,6708.27,0.00147739,0.691932,2.04615
7364.8,0.00108897,0.0153167,9.01548e+06,0.0256341,0.733351,3.94359
848.842,0.00380826,0.0100639,45519.5,0.0886677,0,8.02051
848.842,0.00380826,0.0100639,45519.5,0.0886677,0,8.02051
31.0024,0.000502754,0.0237423,5849.25,0.00165981,0.645518,1.66667
25.7503,0.00103954,0.011438,20685.1,0.0064124,0.630986,4.25641
99.1166,0.000762128,0.00744513,133760,0.0253325,0.0714057,4.93333
351.574,0.00270765,0.00722341,16177.8,0.0597043,0,10.1744
1636.25,0.000569933,0.0264095,1.57475e+06,0.00221212,0.812888,1.74359
232.664,0.00358383,0.0244175,16135.4,0.0600125,0.505293,14.7282
543575,0.0221635,0.0113487,1.25081e+08,3.60365,0,16.5333
11431,0.00314707,0.00830106,1.65565e+07,0.498882,0,19.1385
54.7727,0.000567569,0.0335543,5427.73,0.0018587,0.809339,1.85128
32.0453,0.00102798,0.00479681,689.205,0.0128839,0.583348,5.9641
33.5423,0.00139279,0.00915785,2698.06,0.0168432,0.26468,7.50256
17.7059,0.00107784,0.00970631,1165.63,0.00896165,0.0701582,10.1846
6166.84,0.000386939,0.0253967,3.86059e+06,0.00157706,0.682662,1.43077
1667.58,0.00105165,0.0179381,604211,0.0414401,0.182582,6.26154
1394.1,0.00174804,0.00861815,537366,0.0283851,0,10.6154
33628,0.00236041,0.00805997,2.69483e+07,0.108991,0,17.8205
48.5471,0.000348653,0.0141693,7029.13,0.00143445,0.717033,2.17949
2110.24,0.000957216,0.0199193,1.17118e+06,0.00439897,0.191812,4.31282
21.8971,0.000781674,0.00621651,16906.7,0.0160842,0,10.0308
38.0517,0.00133191,0.00634419,10504.9,0.0252145,0,13.1487
3957.79,0.000529216,0.0155531,2.15353e+06,0.00210261,0.709389,1.67692
274.249,0.00256179,0.0111044,6035.69,0.0244488,0.346525,10.4205
326.604,0.00323771,0.0196941,7969.48,0.0479284,0,12.6205
3.58104,0.000851788,0.0180178,1604.38,0.0382723,0.147097,12.4615
64.1007,0.000495844,0.0226803,7561.21,0.00158365,0.28306,1.85128
630.747,0.00160808,0.0257461,634823,0.00762947,0.535113,5.01538
206.579,0.00106922,0.00763462,284983,0.0556486,0.0223704,9.2359
2026.39,0.00187052,0.0100037,1.66533e+06,0.0768969,0,13.841
54.965,0.000357999,0.0119571,6873.67,0.00149718,0.231394,2.08205
6.08833,0.00074401,0.00737454,704.003,0.00803394,0,4.97436
10.9048,0.000876698,0.00879916,1042.4,0.00970236,0.0140449,5.48718
64.8449,0.002358,0.00790956,5861.13,0.0202642,0.20019,7.55385
49.6785,0.000398079,0.0158985,7247.39,0.00154638,0.273991,1.67179
1378.5,0.00106177,0.0110568,1.1573e+06,0.00529529,0.0278572,4.81538
20.6091,0.00138298,0.00832503,1242.11,0.013635,0.0452988,8.07692
269.948,0.00234246,0.00674721,17795.5,0.0413035,0.0285565,15.6923
42.2191,0.000457494,0.0204089,8796.48,0.00163852,0.256434,1.4
50.2141,0.000762249,0.0157342,48464.3,0.00217737,0,4.04615
111.893,0.00179564,0.0113948,3147.22,0.0212236,0.359852,6.62051
837.604,0.00138513,0.00930419,896248,0.0631622,0,14.4103
183.378,0.000560836,0.0144056,233427,0.00312674,0.657013,1.46667
9.39778,0.000938027,0.0141902,5181.54,0.0228629,0.0789108,7.43077
3172.41,0.00116536,0.0187305,1.06355e+06,0.00654706,0,7.34359
1990.86,0.00591624,0.0155779,602915,0.120212,0,11.7744
511.974,0.000454012,0.0163288,765469,0.00175973,0.704708,2.15385
13.0546,0.000977446,0.0235748,3873.64,0.0151962,0.0323664,6.6359
95.427,0.00139888,0.00887906,5195.98,0.0263187,0,9.31795
5.08035,0.000931035,0.011998,891.877,0.0130656,0,12.5744
80.3065,0.000425772,0.0178761,21870.5,0.00164441,0.752285,2.11795
