Iteration,Cost,Cost reduction,time (ms)
0,66.5278,0.0163143,5233.23
1,58.1706,0.139884,10508.4
2,58.1706,0.139884,15906.3
3,56.9116,0.1585,16407
4,56.9116,0.1585,21816.6
5,56.9116,0.1585,22333.7
