Optimisation time (ms),derivs time (ms),BP time (ms),FP time (ms),% derivs,surprise,expected,new cost
40.995,33.699,2.081,2.563,95.3333,0.834938,47.0975,38.0896
35.615,23.552,2.127,7.275,90.6667,0.545254,30.9108,55.8384
28.362,16.594,4.084,4.887,87.5556,0.172788,103.556,64.3376
22.912,15.023,2.104,2.955,92.2222,0.259178,93.1727,49.6258
24.872,16.741,2.143,2.808,89.7037,0.0270139,66.784,52.119
30.843,18.668,2.13,7.344,94.2963,0.0416592,27.8901,50.2059
28.597,20.677,2.291,2.986,98.6667,0.0725553,74.7744,51.8374
30.424,23.115,2.139,2.424,98.6667,0.0058406,58.9423,49.3168
27.721,17.176,3.734,4.103,98.6667,0.0021771,62.1007,50.1852
35.257,17.133,2.11,11.819,98.6667,0.295293,4.19573,47.8515
43.427,16.567,3.409,20.231,96,0.819871,4.06367,44.0409
33.222,13.619,3.602,11.886,91.3333,0.00560493,22.4598,46.613
32.429,15.208,2.068,11.184,96,0,3.1804,39.1654
41.696,17.194,2.935,19.138,98.6667,0,2.24618,36.9058
35.317,18.037,2.231,11.049,98.6667,0,1.41762,36.0465
30.656,20.32,3.821,4.007,98.6667,0.0300949,17.5566,35.0509
23.567,15.012,2.042,2.372,98.6667,0.178858,27.6588,33.1284
31.664,18.08,2.01,9.086,98.6667,0.0970372,6.45156,30.3615
32.785,21.215,2.095,7.04,98.6667,0.365863,12.6455,24.2676
33.709,17.984,2.059,11.039,95.3333,0.160595,1.83707,23.3177
37.265,18.094,2.041,14.559,98.6667,0.067559,1.62478,21.0639
31.31,15.747,1.957,11.313,98.6667,0,1.49791,19.4162
31.22,16.027,1.959,11.002,98.6667,0,1.17771,18.494
29.468,19.101,3.653,4.22,98.6667,0.113706,10.9868,17.8538
33.223,17.361,3.514,9.849,98.6667,0.0535435,3.72645,18.0189
32.64,20.837,2.025,7.239,98.6667,0.0663917,8.0517,17.061
46.997,34.822,2.422,7.125,98.6667,0.0656665,6.87236,14.2765
29.016,22.11,2.027,2.374,98.6667,0.0718405,13.8792,11.3565
46.032,23.481,2.12,17.787,98.6667,0,0.853458,11.4267
25.715,15.128,2.1,3.974,98.6667,0.247491,8.21138,8.83512
35.527,26.37,2.03,2.519,96,0.226038,9.61874,7.60688
39.555,23.453,2.155,11.414,93.4074,0,0.475819,6.64742
30.45,23.225,2.096,2.485,93.1111,0.0231571,3.95554,5.5789
30.695,23.571,2.073,2.456,97.7778,0.0390277,3.75069,4.64778
41.894,22.12,3.566,13.439,98.6667,0.183396,1.81285,4.33843
27.254,17.477,2.177,2.335,98.6667,0.0648627,3.55732,3.47998
27.329,20.364,2.108,2.404,98.6667,0.123928,6.2872,5.0193
28.005,20.807,2.193,2.527,98.6667,0.459623,4.47087,2.59026
31.044,20.887,2.763,4.538,95.4815,0.51059,10.9023,3.92874
37.908,26.179,4.143,3.336,92.4444,0.20042,2.30681,2.00334
44.244,18.847,3.542,19.196,89.7778,0,0.0908562,1.56098
32.511,18.531,2.86,6.904,89.1852,0.17554,0.654936,1.2631
46.63,19.582,2.086,21.243,91.6296,2.52341,0.114326,1.35707
30.093,18.717,2.913,3.993,86.2963,0.477945,3.29501,1.17066
36.64,21.146,2.082,9.519,83.037,0.237615,0.380155,1.49755
35.276,19.045,2.096,11.55,80.5185,2.36317,0.23322,2.21643
29.62,22.593,2.063,2.449,75.2593,0.242681,4.26453,2.63071
24.311,15.416,2.094,4.033,72.7407,0.0884954,3.79697,2.78412
34.601,19.023,2.066,9.302,77.5556,0.15615,0.732734,2.66839
27.281,15.85,2.08,6.891,79.7037,0.686776,1.63743,2.41719
23.516,16.452,2.071,2.394,76,0.157317,6.26318,4.44157
