Optimisation time (ms),derivs time (ms),BP time (ms),FP time (ms),% derivs,surprise,expected,new cost
13.696,9.167,1.334,1.545,98.6667,0.0838504,9.18795,7.56351
15.951,9.566,1.364,3.358,98.6667,0.327601,5.81033,4.76852
14.687,10.07,1.338,1.502,96,0.374771,9.36981,5.0465
14.633,9.623,1.72,1.535,92.7407,0.437179,19.5666,6.48739
13.774,9.202,1.309,1.537,89.4815,0.522593,9.50108,3.21061
13.261,8.64,1.322,1.557,86.2222,0.238283,8.88286,5.15301
13.339,8.73,1.418,1.513,83.5556,0.552509,19.5432,6.29466
12.363,7.875,1.335,1.465,80.2222,0.08223,5.00817,4.09286
18.93,8.327,1.305,7.688,84.8889,0,0.365475,4.60057
18.906,8.135,1.38,7.571,84.3704,0.388548,0.205511,3.13674
18.481,7.592,1.487,7.768,81.5556,0,0.223877,3.0828
19.085,8.297,1.351,7.768,81.037,0,0.330437,4.50438
12.733,8.133,1.341,1.53,80.963,0.302149,5.05677,3.46102
19.356,8.184,1.511,7.658,78.8889,0,0.169831,2.50832
17.455,8.041,1.364,6.266,78.2222,0.902668,0.643035,2.59482
19.123,7.513,1.65,8.202,73.4815,4.87444,0.661997,4.41393
18.244,7.415,1.369,7.719,67.7778,0.319849,0.432565,4.88865
17.987,7.344,1.312,7.691,65.4815,0,0.66432,7.83342
14.985,6.795,1.616,4.826,65.6296,0.587937,4.2138,6.18497
15.008,7.007,1.359,4.843,62.0741,0.279539,12.8624,23.5224
10.92,6.245,1.344,1.572,59.7778,0.516384,64.7581,18.775
10.16,5.668,1.366,1.467,56.8889,0.599295,78.8834,37.6421
9.288,4.859,1.309,1.489,53.1111,0.275689,40.3383,34.3427
9.691,5.227,1.35,1.449,50.963,0.353425,69.5518,41.8413
8.852,4.391,1.389,1.512,47.8519,0.530634,75.7694,35.5315
14.95,4.532,1.313,7.52,44.963,0,1.63637,22.4412
9.616,4.797,1.593,1.518,47.1111,0.204731,51.9588,32.1714
9.338,4.63,1.414,1.637,44.8889,0.152059,47.2252,28.4792
16.392,5.232,1.421,7.98,49.4815,0.664817,2.93805,33.6898
10.086,5.261,1.415,1.592,45.6296,0.110875,55.4079,41.5584
9.594,4.928,1.367,1.565,50.3704,0.367918,57.173,22.9595
15.276,4.724,1.368,7.5,47.3333,0,1.79184,21.0478
9.943,5.35,1.344,1.535,50.1481,0.213714,41.2974,22.2263
15.956,5.221,1.302,7.719,48.0741,0.797995,2.51553,26.3794
9.604,4.919,1.34,1.556,43.8519,0.0100199,33.6019,26.7209
15.798,4.949,1.343,7.812,48.963,1.92934,1.83747,19.8227
15.788,5.117,1.328,7.675,44.0741,0,1.73697,21.0991
13.869,4.564,1.356,6.19,47.037,0.159593,6.39993,21.0092
