Optimisation time (ms),derivs time (ms),BP time (ms),FP time (ms),% derivs,surprise,expected,new cost
21.512,15.189,1.866,2.112,99.3333,0.672611,194.427,0.951736
17.405,11.227,1.859,2.216,99.3333,0.677788,51.001,0.964808
22.976,10.91,1.857,8.085,99.3333,1.61594,1.81737,10.0953
18.484,10.725,1.765,3.967,99.3333,1.1573,5.01173,6.00502
14.879,9.142,1.794,2.029,99.3333,0.756563,51.1434,16.6554
15.342,9.53,1.795,2.018,99.3333,0.432441,21.2306,6.78104
18.183,10.325,1.823,3.981,99.3333,0.366207,3.92736,6.86855
16.009,9.873,1.76,2.087,99.3333,1.10793,14.4224,0.328621
16.055,9.945,1.821,2.295,99.3333,0.376908,5.50393,4.83985
16.002,10.059,1.806,2.092,99.3333,0.673736,13.3969,0.0779678
15.737,9.645,1.772,2.298,99.3333,0.788954,53.5548,1.83663
15.534,9.709,1.825,1.953,99.3333,0.728333,77.9251,5.92816
14.5,8.807,1.779,2.004,99.3333,0.710327,59.8425,0.882045
16.015,10.044,1.828,2.037,99.3333,0.909109,2.96726,0.24075
17.518,9.787,1.814,3.885,99.3333,1.29477,2.37726,2.62238
14.971,9.196,1.818,1.968,99.3333,1.13587,13.244,1.87036
14.459,8.753,1.754,2.014,99.3333,0.669457,14.3014,0.472827
14.208,8.555,1.789,1.94,99.3333,0.635039,60.1164,2.00739
14.7,9.018,1.768,1.922,99.3333,1.0682,4.89117,0.616524
15.236,9.447,1.778,2.019,99.3333,0.761534,2.50195,0.324276
15.195,9.478,1.782,1.966,99.3333,0.5467,77.415,2.82432
14.679,8.95,1.788,2,99.3333,1.07402,4.3649,1.32823
15.89,10.145,1.769,1.938,99.3333,1.18957,1.00929,0.597007
14.837,9.099,1.769,1.999,99.3333,1.23242,7.36716,0.0949444
15.542,9.844,1.767,1.923,99.3333,1.7203,0.399222,0.0906713
16.183,10.4,1.771,1.993,99.3333,0.640863,165.143,10.3179
14.736,9.078,1.765,2.001,99.3333,0.976167,17.9887,0.174516
15.794,10.074,1.753,1.933,99.3333,1.14368,1.34127,0.691627
15.054,9.413,1.757,1.964,99.3333,0.562347,202.608,20.2118
14.966,9.285,1.798,1.886,99.3333,1.02932,7.29451,0.227902
14.959,9.236,1.781,1.993,99.3333,0.808762,14.5221,1.40783
14.998,9.342,1.781,1.914,99.3333,1.23799,11.7734,0.553464
13.699,8.147,1.802,1.891,99.3333,0.954571,3.29142,0.348329
14.886,9.13,1.775,2.013,99.3333,0.680314,26.9181,4.10567
15.015,9.267,1.766,1.966,99.3333,1.94433,1.34679,0.165658
14.173,8.537,1.789,1.993,99.3333,1.00207,9.10324,0.365537
16.922,9.205,1.822,3.936,99.3333,1.19139,2.28602,1.60473
16.743,9.061,1.825,3.875,99.3333,0.132668,4.13324,4.02726
15.25,9.477,1.79,2.012,99.3333,1.33997,5.94082,1.1193
15.006,9.137,1.838,2.052,99.3333,0.281833,0.4783,0.817485
15.791,9.951,1.772,1.996,99.3333,1.40851,0.596677,0.312836
14.914,9.241,1.751,1.949,99.3333,0.335302,45.4807,19.9719
14.776,8.997,1.785,2.047,99.3333,0.556232,91.0214,8.10647
15.162,9.28,1.769,2.101,99.3333,0.0626939,8.46669,8.23881
16.407,10.454,1.766,2.076,99.3333,0.716404,181.495,5.20042
15.374,9.635,1.772,1.967,99.3333,0.339106,12.2379,6.55853
14.845,9.141,1.771,1.959,99.3333,1.03878,2.04771,1.18724
19.182,9.514,1.827,5.849,99.3333,0.515436,0.850223,2.44312
