Iteration,Cost,Cost reduction,time (ms)
0,1039.498260726371,0.0,3114.619255065918
1,804.2200584967168,0.22633823558805055,8169.3689823150635
2,490.5909070322666,0.5280502858278415,9078.96375656128
3,183.5077031973118,0.8234651176144518,10372.012376785278
4,109.92571059457134,0.8942511837222715,11728.214740753174
5,34.88550439978076,0.9664400550555959,12699.263572692871
6,29.181642526673734,0.9719271848456172,14123.526573181152
7,20.67183256652734,0.9801136439111668,14848.33288192749
8,15.509398802502119,0.9850799184679111,15785.955905914307
9,8.679000607915032,0.9916507790962051,16724.984884262085
10,7.9640059017513565,0.9923386058422201,17857.722520828247
11,7.680446490243102,0.9926113907252945,19042.96374320984
12,7.555255292565732,0.9927318249794027,20255.6209564209
13,7.315403719350011,0.9929625628096402,20950.336694717407
14,7.300612044054111,0.9929767924393134,21914.592504501343
15,6.826441277457699,0.99343294593616,22698.25291633606
16,6.667674751126169,0.9935856797427761,23615.999460220337
17,6.625054770947053,0.9936266802733102,24584.531545639038
18,6.551138699672341,0.9936977877239597,25475.36301612854
19,6.498538286099954,0.9937483894570839,26532.90605545044
20,6.406180826011637,0.9938372375711959,27882.911205291748
21,6.365731614534647,0.9938761498166563,29416.171073913574
22,6.319777676490211,0.9939203576232305,31168.58696937561
23,6.036991186311035,0.9941923989539987,33457.27252960205
24,6.018527687609094,0.9942101608872308,36440.53888320923
25,5.8836956765418025,0.9943398696286125,39360.00919342041
26,5.224732836050391,0.9949737935757589,43177.58297920227
27,4.749991271599195,0.9954304961816097,45160.84957122803
28,4.643103796955829,0.9955333222070892,47297.173500061035
29,4.623625873346595,0.9955520600196909,50161.08536720276
30,4.530170692195388,0.9956419641442884,52338.01507949829
31,4.422533580955479,0.9957455113221015,54312.86406517029
32,4.36812828989409,0.9957978493520117,55958.545207977295
33,4.3664738401477,0.9957994409369223,58346.534729003906
34,4.3664738401477,0.9957994409369223,62447.922468185425
