Cost reduction,Final cost,Optimisation time (ms),Number iterations,Average num dofs,Average percent derivs,Total time derivs (ms),Total time keypoints (ms),Total time FD (ms),Total time interpolation (ms),Total time cost derivs (ms),Total time BP (ms),Total time FP (ms)
0.892179,4.14614,450.986,6,13,4.02436,155,0,73,3,72,93,166
0.865545,5.64386,534.405,6,13,5.28846,212,0,111,1,90,97,185
0.7409,9.32701,457.35,6,13,1.9359,147,0,44,1,91,91,179
0.661213,12.4178,519.774,6,13,5.03205,204,0,104,1,90,97,178
0.339486,26.5816,384.954,6,13,1.31282,94,1,32,0,55,91,162
0.260325,28.0361,361.392,6,13,0.488462,52,0,11,0,37,91,181
0.841199,8.94732,348.799,6,13,0.953846,58,0,18,0,36,94,162
0.885422,4.05974,501.239,6,13,3.93846,185,0,81,1,91,97,179
0,40.4818,308.852,6,13,0.301282,28,0,8,1,18,93,155
0.265798,29.2169,387.679,6,13,0.866667,82,1,21,0,55,92,175
0.786537,8.3389,499.603,6,13,2.64744,184,0,61,2,108,92,182
0.879629,4.54927,532.904,6,13,4.39744,219,1,97,0,110,93,181
0.648276,14.8347,448.611,6,13,2.15,151,0,50,1,92,92,164
0.876172,8.24935,571.001,6,13,6.97564,238,0,136,1,90,99,195
0.763233,10.0767,472.059,6,13,2.73718,161,1,59,1,93,92,178
0.880036,4.75353,475.141,6,13,3.47436,173,0,70,1,92,93,167
0.793,7.34717,663.992,6,13,10.3295,344,0,222,0,109,92,185
0.848815,6.11194,450.446,6,13,3.27436,152,1,71,0,73,91,167
0.771701,6.67612,445.636,6,13,2.00769,143,0,41,0,93,92,170
0.854704,5.7132,380.352,6,13,1.26154,89,0,28,1,55,91,163
0.445549,19.6507,413.56,6,13,0.782051,103,0,21,1,75,92,177
0.873209,5.13594,492.797,6,13,4.11282,185,0,82,1,93,95,174
0.893989,4.21274,495.879,6,13,4.23462,188,1,86,1,92,95,171
0.612442,15.0667,492.071,6,13,4.15769,188,0,85,1,93,98,167
0.802619,10.9869,392.602,6,13,2.50897,108,0,46,1,56,95,153
0.838198,9.65957,570.226,6,13,8.7359,260,0,157,1,91,94,177
0.233336,27.9973,399.733,6,13,1.28846,92,0,29,1,56,96,175
0.898995,4.1334,499.067,6,13,3.63205,184,0,82,0,94,96,180
0.792115,8.05865,488.157,6,13,2.98077,170,1,66,0,94,96,183
0.751072,8.94627,486.114,6,13,1.76154,169,0,43,0,113,96,180
0.822313,8.66012,413.857,6,13,2.72692,118,0,56,1,56,98,163
0.746925,8.93013,486.199,6,13,4.21538,172,1,89,1,73,105,171
0.866266,9.1277,486.767,6,13,4.89231,176,1,92,1,75,99,172
0.428183,23.1504,413.769,6,13,2.93205,120,0,60,0,55,100,157
0.00516304,1426.36,324.45,6,13,0.934615,58,0,16,0,38,96,142
0,39.799,318.375,6,13,0.352564,28,0,8,0,18,96,160
0.797339,8.41914,432.235,6,13,1.86923,125,1,42,1,75,96,173
0.809199,6.7305,445.74,6,13,2.9,143,0,61,0,75,96,170
0.902275,3.94604,507.875,6,13,4.29359,191,0,86,1,94,101,176
0.897422,3.44391,485.567,6,13,3.45769,175,1,70,0,94,99,174
0.805292,10.6315,510.1,6,13,4.61795,194,1,89,1,94,102,172
0.927927,2.68284,387.49,6,13,1.58846,93,1,30,1,56,98,161
0.545122,31.1684,463.625,6,13,3.95128,157,0,73,1,75,103,167
0.7955,8.08587,563.847,6,13,6.80897,236,1,133,1,93,105,182
0.826964,6.52218,406.964,6,13,1.72821,101,1,38,1,56,98,170
0.855238,5.5666,522.669,6,13,4.21795,196,1,92,0,95,102,181
0.569151,18.135,606.56,6,13,9.17821,284,0,178,1,93,101,182
0.871388,5.18206,556.94,6,13,6.01795,226,1,121,0,94,114,178
0.553994,17.7979,396.839,6,13,1.26282,93,1,29,1,57,100,164
0.8502,6.22869,506.729,6,13,4.92692,188,1,104,2,75,105,174
0.263104,50.843,443.155,6,13,3.88718,136,1,73,0,57,102,167
0.225239,30.2149,363.071,6,13,0.505128,55,1,13,0,37,101,172
0.283656,28.9858,394.558,6,13,0.429487,77,1,14,0,56,100,177
0.867013,4.9089,470.748,6,13,1.73718,148,0,42,1,94,102,180
0.232384,32.5398,397.715,6,13,0.760256,83,0,20,0,56,100,177
0.906023,5.86433,405.826,6,13,2.20641,106,0,43,0,56,100,162
0.229776,27.927,370.144,6,13,0.439744,53,1,12,0,38,103,175
0.236525,28.8353,403.935,6,13,0.85641,85,1,22,1,56,99,180
0.174842,33.1543,365.558,6,13,0.480769,56,1,14,0,38,101,172
0.767013,7.81181,436.071,6,13,2.46154,133,0,49,0,75,101,163
0.478062,21.5356,431.58,6,13,0.969231,111,0,27,0,75,102,179
0.188282,32.392,368.139,6,13,0.551282,56,1,14,1,37,102,172
0.744889,9.33354,497.847,6,13,3.27051,177,1,71,1,95,102,177
0.865323,5.86823,481.784,6,13,2.5,163,1,55,1,96,99,179
0.823779,6.37094,408.925,6,13,1.53846,99,0,36,0,57,102,169
0.73513,9.22162,474.594,6,13,2.18205,156,1,50,1,95,100,176
0.886013,6.27999,576.427,6,13,7.38077,242,0,135,1,95,108,185
0.752247,8.79931,497.792,6,13,2.74744,168,0,63,0,96,99,187
0.690474,11.3509,420.207,6,13,1.7141,103,0,40,1,58,100,178
0.89322,3.78683,522.822,6,13,4.40641,200,1,95,0,94,100,180
0.849301,6.31465,504.372,6,13,4.85256,186,1,99,0,77,107,172
0.851669,6.12063,551.335,6,13,4.68462,226,1,96,2,114,101,181
0.698808,10.7791,699.82,6,13,11.2564,360,1,232,1,114,105,192
0.581119,16.3661,545.412,6,13,3.38974,208,1,81,0,114,102,190
0.887835,4.54609,546.511,6,13,4.52564,211,1,104,1,95,106,187
0.711296,10.3477,412.983,6,13,1.77692,104,1,39,0,58,101,169
0.786606,7.74524,482.274,6,13,3.75128,163,1,79,1,76,103,173
0.807445,6.27382,437.187,6,13,2.31923,129,0,44,0,77,104,165
0.650005,13.0934,475,6,13,1.41282,143,1,36,0,97,105,184
0.804916,10.2484,404.649,6,13,1.92949,101,0,36,1,57,103,163
0.847074,4.49966,492.472,6,13,3.82692,177,0,72,0,95,103,172
0.824952,7.67689,453.519,6,13,2.45897,138,0,53,1,76,105,170
0.857616,5.62482,517.572,6,13,3.77949,188,1,79,0,96,103,184
0.647702,12.7169,455.436,6,13,1.65256,127,1,41,0,77,102,185
0.831161,6.41913,356.974,6,13,0.698718,57,1,14,0,39,102,162
0.822696,7.22671,537.437,6,13,3.18333,203,1,74,1,116,107,186
0.818118,7.5483,499.114,6,13,2.98077,173,1,66,1,95,104,180
0.778838,7.39509,483.713,6,13,2.58974,160,1,54,0,95,104,178
0.631453,15.2427,477.668,6,13,2.85513,149,1,64,0,76,105,183
0.851435,5.78746,489.551,6,13,3.33333,164,1,80,0,76,105,179
0.770553,8.76703,513.464,6,13,3.46667,181,1,73,0,96,108,183
0.611583,15.969,479.04,6,13,1.67051,149,1,41,2,95,103,184
0.665238,13.5366,501.502,6,13,2.32821,164,1,58,1,98,102,189
0.827169,6.08349,469.557,6,13,2.73846,144,0,60,0,76,107,179
0.623878,12.3841,378.009,6,13,1.01795,64,1,21,1,38,105,169
0.696268,12.5768,514.033,6,13,3.86923,175,0,89,2,77,110,188
0.829391,6.20558,521.324,6,13,3.62821,187,1,79,0,96,105,187
0.870902,4.98568,516.411,6,13,3.21538,182,0,72,1,98,110,183
0.609373,15.4277,480.076,6,13,2.45385,138,1,51,0,79,111,188
0.873108,5.27328,534.571,6,13,3.75641,190,1,80,1,99,113,188
