MSE,Frobenius Error,Elementnorm Error,Max Error (abs),Max Error (rel),Cost Reduction,% Derivatives
0.00350371,0.00233545,0.0693754,0.0889889,0.00801748,0.908903,0.1
0.688737,0.0341015,0.0432082,6.46444,0.0947046,0.672765,0.1
0.811942,0.0299694,0.0531553,5.27222,0.081091,0.607383,0.1
0.802309,0.0275939,0.0596167,5.05851,0.0740652,0.356781,0.1
0.636311,0.0186224,0.0905281,3.46119,0.062686,0.790392,0.1
0.616072,0.0195448,0.117686,3.26943,0.0494702,0.27116,0.1
0.588941,0.0180399,0.119392,2.71591,0.0395234,0.00157077,0.1
0.678708,0.0188295,0.119819,2.7139,0.0419162,0.0021293,0.1
0.367619,0.0151994,0.0889911,2.11806,0.0520314,0.665704,0.1
0.348875,0.0148352,0.118984,1.94367,0.0426799,0.120675,0.1
0.301421,0.0141934,0.104679,1.67847,0.0360308,0,0.1
0.339558,0.0149611,0.105896,1.70863,0.0382273,0,0.1
0.556527,0.0214655,0.0661197,7.26869,0.0860328,0.301779,0.1
2.25634,0.0456628,0.16933,5.59045,0.0828542,0,0.1
2.9725,0.0465134,0.197344,5.42542,0.0661107,0,0.1
3.03728,0.0469861,0.201209,5.42805,0.0659323,0,0.1
0.809984,0.0204058,0.0901839,4.33655,0.0701933,0.59354,0.1
1.5075,0.0301854,0.167536,4.17915,0.0546529,0.733325,0.1
0.99602,0.0242033,0.165894,3.21173,0.0440762,0.0808653,0.1
0.955048,0.021849,0.148067,3.31752,0.0428967,0.0141576,0.1
0.0226015,0.0064582,0.0765843,0.301513,0.0218621,0.966593,0.1
0.802152,0.0558943,0.0590402,9.69142,0.118803,0.452646,0.1
0.900438,0.0519487,0.0637672,8.711,0.111013,0,0.1
0.859223,0.0295213,0.0481628,52.8993,0.0888454,0.0373161,0.1
0.756141,0.019631,0.0985433,3.58606,0.062508,0.829821,0.1
2.00425,0.0591151,0.0932373,127.983,0.106776,0.101449,0.1
2.11596,0.0558764,0.118466,34.4444,0.0977503,0.102278,0.1
2.52804,0.047786,0.134123,24.351,0.0883044,0.0975908,0.1
0.332578,0.0172837,0.0867929,1.6884,0.0569578,0.763914,0.1
1.70911,0.0436849,0.167749,4.4965,0.0767129,0,0.1
1.81632,0.0397834,0.169402,4.64515,0.0648167,0.691838,0.1
1.85467,0.0424059,0.178529,4.79529,0.0671311,0,0.1
0.677594,0.0345547,0.0747759,3.9631,0.160834,0.980069,0.1
0.882963,0.0435737,0.121362,3.6212,0.153382,0.510952,0.1
1.67059,0.106393,0.158141,73.9107,0.332139,0,0.1
1.81801,0.114271,0.158942,55.4679,0.348302,0,0.1
0.299601,0.0181332,0.0622681,3.01892,0.0863969,0.92398,0.1
0.685807,0.0277134,0.0876149,7.02539,0.0873091,0.511737,0.1
0.718938,0.0285224,0.0991407,6.04989,0.0866963,0,0.1
0.850367,0.0290749,0.125549,6.29539,0.086168,0,0.1
0.658799,0.0199164,0.0649516,6.23048,0.0849067,0.733708,0.1
4.07077,0.168382,0.111176,145.774,0.310988,0,0.1
4.04572,0.156659,0.157562,99.2088,0.285501,0,0.1
3.11262,0.104796,0.167926,163.21,0.179969,0.451322,0.1
0.687879,0.0228836,0.0689322,6.36065,0.083827,0.697401,0.1
