MSE,Frobenius Error,Elementnorm Error,Max Error (abs),Max Error (rel),Cost Reduction,% Derivatives
0.000222562,0.000243857,0.000880523,0.0185953,0.00482763,0.950335,5.05
0.0294741,0.00472372,0.00217845,1.50789,0.12843,0.601862,5.05
0.0190021,0.00339861,0.00137211,0.962985,0.0687723,0.43526,5.05
0.011735,0.00263316,0.00103019,0.718853,0.041568,0.366627,5.05
0.0159051,0.00231718,0.00301992,1.00824,0.0420132,0.774047,5.05
0.000739711,0.00078795,0.000708769,0.0176998,0.0138147,0.3827,5.05
0.000296751,0.000395625,0.000122685,0.01182,0.00361348,0.0856537,5.05
0.000267167,0.000332508,8.83688e-05,0.00769693,0.00290277,0.0191336,5.05
0.00992315,0.00209292,0.00248475,0.721978,0.0340804,0.716475,5.05
0.00075404,0.000746272,0.00050669,0.0205718,0.00890117,0.284345,5.05
0.0004086,0.00043951,0.000130903,0.0130555,0.00300386,0.0682179,5.05
0.00038882,0.000421274,0.00011645,0.00684859,0.00317958,0.0284647,5.05
0.0746202,0.00767202,0.00575296,4.20186,0.0719404,0.951309,5.05
0.0201423,0.00413458,0.00225396,0.763818,0.0417485,0.754778,5.05
0.00524794,0.00254152,0.00125558,0.137592,0.0315392,0.666704,5.05
0.00123211,0.00142884,0.000399448,0.0178206,0.00962045,0.376777,5.05
0.0170138,0.0024444,0.00305703,1.4647,0.0499589,0.644943,5.05
0.00161901,0.000667666,0.000691575,0.140486,0.0123828,0.808678,5.05
9.89242e-05,0.000267488,0.000135723,0.00138722,0.00341801,0.35558,5.05
0.000150012,0.000241585,6.40111e-05,0.00619229,0.00262227,0.0675611,5.05
0.00248554,0.00116626,0.00189142,0.14637,0.0154787,0.938934,5.05
0.024377,0.00417476,0.00195946,1.71297,0.135695,0.212476,5.05
0.0159032,0.00356322,0.00172932,1.32627,0.118621,0.186616,5.05
0.0911128,0.00449034,0.00226263,56.1031,0.110051,0.00604696,5.05
0.0129754,0.00183164,0.00283398,0.975095,0.0412589,0.844474,5.05
0.113171,0.004466,0.00248835,126.836,0.0945885,0.675341,5.05
0.0617394,0.00324067,0.0023102,34.4634,0.0915986,0.31081,5.05
0.0741447,0.00460173,0.00286225,26.709,0.146826,0.0663661,5.05
0.0415593,0.00659462,0.00759699,0.995254,0.0466191,0.975465,5.05
0.00685956,0.00257856,0.00110883,0.286431,0.0341536,0.761389,5.05
0.00155635,0.0015534,0.00071863,0.0358299,0.0192328,0.806663,5.05
0.000639857,0.00109474,0.000357105,0.0205632,0.0138826,0.515002,5.05
0.0483444,0.00770228,0.00452746,4.35109,0.0748799,0.61323,5.05
0.030944,0.00643759,0.00263667,1.69871,0.0813048,0.696675,5.05
0.201752,0.00447601,0.00198848,103.273,0.177238,0,5.05
0.19353,0.00445986,0.00199474,82.4336,0.180927,0,5.05
0.0414537,0.00672493,0.00682241,1.22818,0.0515516,0.844659,5.05
0.0330493,0.00500786,0.0031109,5.74772,0.087322,0.164246,5.05
0.0289883,0.00451915,0.00287527,5.04306,0.0867359,0,5.05
0.0258577,0.00359205,0.00244728,3.60983,0.0722614,0.0271285,5.05
0.0304706,0.00395776,0.00392927,2.5773,0.0654326,0.692596,5.05
0.140321,0.00625972,0.00240987,136.749,0.224825,0.489929,5.05
0.107349,0.00501327,0.00225923,93.989,0.177706,0.908194,5.05
0.12133,0.00444475,0.00211846,155.954,0.108463,0.210298,5.05
0.0612667,0.00640139,0.00467927,6.63894,0.0855646,0.988657,5.05
0.0186181,0.00335936,0.00198747,2.49892,0.0639779,0.281297,5.05
0.00176512,0.00138083,0.000637651,0.225197,0.0239506,0.264609,5.05
0.00383398,0.000979736,0.000395662,0.522916,0.0168539,0.0451707,5.05
0.00643073,0.00104343,0.00246134,0.624134,0.0305098,0.935904,5.05
0.000106475,0.000130632,0.000757759,0.00689125,0.00749039,0.254325,5.05
1.44288e-05,3.81826e-05,0.000241907,0.00222266,0.00306501,0.000477297,5.05
1.49582e-05,3.74406e-05,0.000245438,0.00227293,0.00306899,3.25633e-06,5.05
0.0111357,0.00179273,0.00269993,0.846908,0.0394142,0.687824,5.05
0.00115637,0.000499083,0.00056551,0.0930411,0.0108561,0.762506,5.05
7.78123e-05,0.000211411,9.54322e-05,0.00165844,0.00262692,0.2585,5.05
0.000101809,0.000186714,5.04489e-05,0.003108,0.00252689,0.0571531,5.05
0.0995943,0.00906964,0.00601043,3.90215,0.152063,0.841082,5.05
0.173738,0.0102313,0.00402357,130.837,0.104363,0.426505,5.05
0.0785287,0.00632458,0.00274342,43.062,0.103125,0.279364,5.05
0.189815,0.00914831,0.00440109,137.313,0.186351,0,5.05
0.0743855,0.00624221,0.00485734,6.02883,0.0960807,0.635816,5.05
0.167291,0.00762528,0.00399328,154.521,0.0973317,0.39322,5.05
0.0905595,0.00600449,0.00295451,56.0139,0.0918686,0.230325,5.05
0.0556299,0.00458204,0.00233402,25.9389,0.0897247,0.111046,5.05
0.0326026,0.00336449,0.00392797,3.39077,0.0739861,0.552997,5.05
0.00267,0.00105297,0.000971115,0.138616,0.0275467,0.825084,5.05
0.000242122,0.000334368,0.000236328,0.0215222,0.00398607,0.486068,5.05
0.000132171,0.000254862,0.000101295,0.00738338,0.00541156,0.0810674,5.05
0.00884882,0.00193163,0.00227486,0.497579,0.0282276,0.721188,5.05
0.000607456,0.000664345,0.00035983,0.0138823,0.00555896,0.284092,5.05
0.000372957,0.000398664,0.000142125,0.0179547,0.00322471,0.0684667,5.05
0.000350849,0.000385712,0.0001197,0.00622471,0.00330197,0.0218215,5.05
0.068409,0.00620189,0.00476472,6.43844,0.0846717,0.695504,5.05
0.0303823,0.0048354,0.00266318,3.26234,0.0721076,0.324064,5.05
0.0214452,0.00420328,0.00236511,2.51635,0.0656994,0.383154,5.05
0.0163668,0.00376481,0.00175844,1.70293,0.0581683,0.395151,5.05
0.0601835,0.00704724,0.00474746,4.27375,0.0865207,0.725502,5.05
0.0467642,0.0065902,0.00345674,3.94657,0.0770616,0.506813,5.05
0.0618082,0.00456368,0.00159326,45.6331,0.119977,0,5.05
0.145374,0.00310375,0.00183796,125.149,0.161889,0,5.05
0.0587499,0.00506994,0.00414127,5.41273,0.0830074,0.719751,5.05
0.14039,0.00744697,0.00395315,108.175,0.096653,0.104058,5.05
0.049982,0.00474257,0.00223175,15.1297,0.0870505,0.0940719,5.05
0.0520029,0.00533011,0.00242189,10.3047,0.159898,0.0154103,5.05
0.0472798,0.00436586,0.00390811,3.85269,0.0770235,0.925852,5.05
0.0410789,0.0041674,0.00341266,3.39012,0.0736609,0.985891,5.05
0.00429197,0.0017741,0.00150162,0.172413,0.0308383,0.585478,5.05
0.000830323,0.000543763,0.00040216,0.104486,0.0102304,0.209697,5.05
0.0889893,0.00777658,0.00490568,8.00371,0.176954,0.482944,5.05
0.0422661,0.00385048,0.00262218,4.00551,0.0783121,0.500107,5.05
0.0299251,0.00322957,0.00216044,2.429,0.064475,0.4443,5.05
0.0121522,0.00196389,0.00122533,1.72365,0.0454031,0.298837,5.05
0.00749129,0.00172627,0.00265305,0.360299,0.0280407,0.943549,5.05
0.00917235,0.00198029,0.0019106,0.327858,0.0269122,0.961882,5.05
0.000644128,0.000439115,0.0007843,0.0665874,0.0205735,0.820274,5.05
1.99151e-05,0.00010079,4.2246e-05,0.000990898,0.00214301,0.256353,5.05
0.043617,0.00385505,0.00394543,3.9932,0.0775784,0.908005,5.05
0.0316893,0.00394742,0.00190121,8.49132,0.0906309,0.623013,5.05
0.010909,0.00220547,0.00135367,3.60085,0.0754171,0.165277,5.05
0.00335718,0.00174315,0.00070372,0.266826,0.0545366,0.198284,5.05
