MSE,Frobenius Error,Elementnorm Error,Max Error (abs),Max Error (rel),Cost Reduction,% Derivatives
1.68711e-05,6.98995e-05,6.73962e-05,0.00154841,0.00144065,0.972079,10.05
0.00377059,0.0013413,0.000401885,0.328758,0.0631436,0.595161,10.05
0.00231047,0.000975922,0.000210961,0.360433,0.0320859,0.430765,10.05
0.0010595,0.000774102,0.000161998,0.13603,0.0214651,0.375715,10.05
0.00247232,0.000832941,0.000601998,0.27741,0.0258457,0.790369,10.05
0.000109218,0.000284619,0.000176181,0.00647443,0.00851555,0.399095,10.05
1.9657e-05,0.000104547,1.73235e-05,0.000768099,0.00202405,0.0848129,10.05
1.80942e-05,8.7495e-05,1.50174e-05,0.000559738,0.00229047,0.0195024,10.05
0.000985981,0.000601343,0.000286887,0.142002,0.0180993,0.713169,10.05
5.54389e-05,0.000203381,4.83843e-05,0.00160156,0.00247479,0.285588,10.05
2.81357e-05,0.000117489,1.07146e-05,0.00113374,0.00143813,0.07295,10.05
2.56554e-05,0.00010825,1.03356e-05,0.000478027,0.00169556,0.0291339,10.05
0.020814,0.00305995,0.00135205,4.1802,0.0721261,0.947792,10.05
0.00352328,0.00154297,0.00055781,0.368043,0.0352578,0.770443,10.05
0.000682911,0.000880149,0.000314458,0.053446,0.0212404,0.63387,10.05
0.000101952,0.000417793,0.000108758,0.00541481,0.00776105,0.38285,10.05
0.00216703,0.000770625,0.000512048,0.313736,0.027109,0.62415,10.05
0.000116845,0.000206524,0.000148408,0.0145488,0.00736425,0.805289,10.05
7.58245e-06,7.72572e-05,2.73901e-05,0.000192589,0.00150551,0.35297,10.05
9.97246e-06,6.42762e-05,1.00826e-05,0.000457883,0.00136179,0.0672414,10.05
0.000194759,0.000313234,0.00016052,0.0194847,0.00611262,0.938851,10.05
0.0039735,0.00126407,0.000440384,0.608432,0.0801788,0.755957,10.05
0.00319876,0.00106178,0.000384986,1.00652,0.0640105,0.703049,10.05
0.0675569,0.00237572,0.000989096,47.096,0.10051,0.312474,10.05
0.0015809,0.000596373,0.000480733,0.236898,0.0236644,0.844772,10.05
0.0931805,0.00196295,0.000697181,131.536,0.104285,0.250149,10.05
0.0477671,0.00150277,0.000775869,34.5424,0.0890815,0.035265,10.05
0.0471743,0.00201751,0.00078716,26.8043,0.0917454,0.0678993,10.05
0.0044232,0.00209441,0.000968315,0.328106,0.029746,0.940561,10.05
0.00058679,0.000774243,0.000133343,0.0453077,0.0114729,0.750373,10.05
0.000156372,0.000473271,7.37794e-05,0.00929973,0.00744934,0.705602,10.05
6.26662e-05,0.000314739,0.000105348,0.0114735,0.0133707,0.506859,10.05
0.0140685,0.00265197,0.00102102,4.65922,0.0693142,0.627415,10.05
0.00830725,0.0022475,0.00056887,2.0488,0.0702152,0.352228,10.05
0.184945,0.00241862,0.00130831,135.638,0.108142,0,10.05
0.175216,0.00241971,0.00130233,112.135,0.114265,0,10.05
