Cost reduction,Final cost,Optimisation time (ms),Number iterations,Average num dofs,Average percent derivs,Total time derivs (ms),Total time keypoints (ms),Total time FD (ms),Total time interpolation (ms),Total time cost derivs (ms),Total time QP (ms),Total time FP (ms)
0.919806,28.2441,23.181,1,2,100,3.174,0.013,1.939,0,1.219,15.921,1.368
0.81068,4.76422,12.938,1,2,100,2.785,0.017,1.875,0,0.891,6.302,1.306
0.587162,8.93858,15.523,1,2,100,3.285,0.015,2.188,0,1.081,8.378,1.352
0.697226,3.78952,17.236,1,2,100,3.687,0.015,2.584,0,1.086,9.52,1.392
0.510263,1.95495,28.41,1,2,100,3.39,0.015,2.012,0,1.361,21.028,1.35
0.974115,5.69532,20.168,1,2,100,2.885,0.014,1.895,0,0.973,13.03,1.333
0.513809,752.043,23.344,1,2,100,3.552,0.023,2.621,0,0.905,15.543,1.434
0.882016,6.53974,11.287,1,2,100,3.191,0.033,2.116,0,1.041,4.048,1.341
0.621424,423.813,14.999,1,2,100,3.103,0.02,2.057,0,1.024,8.033,1.374
0.524658,376.246,25.741,1,2,100,3.239,0.014,2.236,0,0.988,18.535,1.347
0.584812,586.856,26.391,1,2,100,2.818,0.015,1.852,0,0.95,19.622,1.393
0.766151,3.5572,23.657,1,2,100,3.317,0.017,2.292,0,1.005,16.237,1.379
0,0.313105,10.333,1,2,100,3.323,0.015,2.153,0,1.153,3.404,1.429
0,2.29853,21.393,1,2,100,2.72,0.015,1.814,0,0.882,15.169,1.362
0.540322,596.794,16.879,1,2,100,2.906,0.014,1.952,0,0.938,10.29,1.309
0.572123,611.122,16.907,1,2,100,2.807,0.013,1.871,0,0.921,10.479,1.316
0,5.22498,16.571,1,2,100,2.737,0.018,1.851,0,0.867,10.435,1.309
0.531273,7.57842,12.409,1,2,100,2.788,0.013,1.8,0,0.973,5.659,1.319
0,521.902,11.897,1,2,100,2.54,0.013,1.655,0,0.87,5.966,1.326
0.539625,344.075,10.967,1,2,100,2.785,0.013,1.694,0,1.077,4.384,1.309
