Iteration,Cost,Cost reduction,time (ms)
0,8.055895436846475,0.0,30.1363468170166
1,7.973325310314314,0.010249652217989014,215.2247428894043
2,5.963681646001911,0.25971213346130184,668.128490447998
3,5.1607923505336935,0.35937694437678624,3029.9019813537598
4,4.312882386899551,0.46463029209973805,4142.637491226196
5,4.0012634913166165,0.503312384987592,5548.229217529297
6,3.8112739195877365,0.5268963022837247,6377.887725830078
7,3.564492236635368,0.557529977321713,7258.966684341431
8,3.4717915749211934,0.5690371601595359,8003.489971160889
9,3.2787544848562344,0.5929993741155457,8957.250356674194
10,3.197777018453878,0.6030513251416201,9729.84504699707
11,2.220198808998636,0.7244007414937668,10529.796123504639
12,1.999814475601097,0.7517576424274028,11563.428401947021
13,1.97452418334222,0.7548969945276303,12754.00710105896
14,1.9635271941204644,0.7562620804213047,14085.986137390137
15,1.9053407024912332,0.7634849263588395,15099.501609802246
16,1.8970427684298412,0.7645149712652615,16028.950214385986
17,1.8969898138878079,0.7645215446552028,18837.883234024048
