Cost reduction,Final cost,Optimisation time (ms),Number iterations,Average num dofs,Average percent derivs,Total time derivs (ms),Total time keypoints (ms),Total time FD (ms),Total time interpolation (ms),Total time cost derivs (ms),Total time QP (ms),Total time FP (ms)
0.605539,27.6535,429.067,7,9,0.428571,10.682,0.007,3.146,0.211,7.312,397.129,11.815
0,46.786,301.912,7,9,0.142857,4.429,0.001,1.634,0.07,2.721,280.927,12.639
0,50.8442,310.22,7,9,0.142857,3.508,0.001,1.239,0.053,2.212,290.992,11.95
0.842677,24.7259,798.662,7,9,0.428571,9.585,0.005,2.365,0.176,7.033,773.241,11.469
0.3823,22.1433,296.834,8,9,0.375,9.744,0.006,2.864,0.129,6.738,268.828,13.69
0.067904,46.3281,319.548,7,9,0.285714,6.694,0.004,2.014,0.084,4.588,296.628,12.192
0.317359,26.5196,220.042,7,9,0.428571,9.837,0.005,3.069,0.131,6.624,193.888,12.153
0.34077,36.6565,228.322,7,9,0.285714,7.523,0.005,2.691,0.123,4.7,204.871,11.889
0,21.1866,353.299,7,9,0.142857,3.194,0.001,0.902,0.042,2.247,334.146,11.991
0.863734,21.7327,497.048,8,9,0.5,12.604,0.006,3.455,0.235,8.898,465.624,13.644
0.722058,18.2151,519.146,7,9,0.714286,17.094,0.009,4.872,0.289,11.912,484.808,11.595
0,25.4978,211.579,7,9,0.142857,3.35,0.003,1.062,0.062,2.22,190.966,13.293
0.0327443,34.6261,225.475,7,9,0.285714,7.478,0.003,2.251,0.146,5.073,201.812,11.959
0.391562,38.1485,265.681,7,9,0.428571,11.389,0.006,3.993,0.195,7.189,237.388,12.592
0.250572,130.155,343.812,7,9,0.428571,10.846,0.006,3.31,0.174,7.351,316.385,12.089
0.0791935,27.4975,464.63,9,9,0.333333,10.531,0.013,2.985,0.162,7.364,433.633,15.414
0.730282,36.7282,527.885,9,9,0.666667,21.199,0.01,7.123,0.383,13.67,486.34,14.531
0.545795,46.5864,250.452,7,9,0.428571,10.321,0.005,3.399,0.147,6.763,223.97,11.559
0.441356,64.0909,334.168,7,9,0.428571,9.887,0.004,2.865,0.14,6.873,308.067,11.865
0.0195967,46.592,312.077,7,9,0.285714,6.941,0.004,2.212,0.092,4.628,288.231,12.65
0.524997,44.11,303.774,7,9,0.285714,6.53,0.003,1.753,0.098,4.672,281.559,11.775
0,31.6446,335.251,7,9,0.142857,3.605,0.001,0.963,0.202,2.436,315.473,12.389
0.591057,44.3662,303.002,7,9,0.428571,10.192,0.005,3.162,0.143,6.875,276.233,12.048
0.58707,42.1261,948.619,7,9,0.428571,9.847,0.004,2.952,0.167,6.717,922.51,11.87
0.62904,35.5438,479.928,8,9,0.625,17.501,0.007,5.247,0.472,11.761,443.705,13.34
0.805671,23.8109,569.477,8,9,0.5,13.704,0.007,3.981,0.22,9.488,537.486,13.335
0.503239,53.0049,465.694,7,9,0.285714,6.699,0.003,1.723,0.087,4.881,442.64,12.129
0.318806,36.4256,218.514,7,9,0.571429,15.789,0.005,6.207,0.215,9.351,185.323,12.349
0.365402,59.0575,368.719,8,9,0.625,18.743,0.008,6.082,0.395,12.246,330.496,13.964
0,39.6924,282.487,7,9,0.142857,3.241,0.001,1.04,0.038,2.159,262.709,12.562
0.27837,53.284,288.581,7,9,0.714286,19.923,0.007,7.095,0.347,12.461,250.603,12.592
0,40.7645,178.382,7,9,0.142857,3.436,0.002,1.126,0.054,2.252,158.223,12.776
0.401003,83.7037,262.263,7,9,0.428571,10.061,0.004,2.695,0.17,7.173,235.801,11.831
0.0125773,126.789,496.33,7,9,0.285714,7.046,0.003,2.155,0.125,4.759,473.214,11.817
0.436728,40.1378,777.136,8,9,0.5,14.034,0.005,3.885,0.43,9.704,742.777,14.803
0.599637,41.7902,222.681,7,9,0.428571,10.404,0.004,3.388,0.16,6.846,195.231,12.334
0.556432,38.8803,1043.34,8,9,0.5,14.368,0.007,4.185,0.311,9.856,1009.46,13.974
0.914674,12.882,798.402,7,9,0.428571,9.847,0.005,2.621,0.208,7.005,772.243,11.813
0.193179,56.9365,267.859,7,9,0.428571,11.259,0.004,3.687,0.182,7.38,240.138,11.739
0.841849,18.0898,418.424,7,9,0.428571,10.745,0.006,2.937,0.215,7.581,390.66,12.06
0,36.4715,375.46,7,9,0.142857,4.441,0.001,1.564,0.044,2.83,354.953,12.269
0.526826,37.6638,359.562,7,9,0.714286,17.96,0.007,5.789,0.285,11.869,324.311,12.333
0.751409,27.2333,360.025,7,9,0.428571,11.146,0.004,3.8,0.324,7.01,332.968,11.521
0.298563,39.4426,381.478,7,9,0.428571,9.824,0.004,2.824,0.167,6.821,355.564,11.619
0,99.9532,326.125,7,9,0.142857,3.732,0.001,0.907,0.08,2.741,305.553,12.642
0.0607276,28.9132,346.255,8,9,0.25,6.745,0.003,2.133,0.096,4.508,321.344,13.951
0.0121168,33.4714,514.319,7,9,0.285714,8.46,0.003,3.636,0.093,4.722,489.37,12.298
0.611183,60.8855,212.641,7,9,0.428571,11.448,0.004,4.347,0.215,6.874,183.984,12.637
0.801918,25.4369,450.77,7,9,0.571429,13.414,0.006,3.865,0.251,9.284,420.131,12.303
0.34953,24.5116,285.268,7,9,0.428571,10.915,0.004,2.859,0.292,7.753,256.914,12.796
0,33.2373,303.198,7,9,0.142857,3.811,0.001,1.032,0.043,2.733,283.277,12.241
0.061238,38.6538,342.743,7,9,0.428571,10.229,0.004,3.024,0.139,7.055,315.674,12.29
0.0938663,127.866,316.105,7,9,0.285714,6.988,0.003,2.384,0.083,4.513,291.965,12.759
0.123156,56.6393,350.301,7,9,0.428571,10.864,0.005,3.822,0.228,6.8,322.025,12.753
0.21504,47.3719,225.448,7,9,0.285714,6.946,0.003,2.391,0.095,4.454,202.199,12.216
