Optimisation time (ms),num dofs,% derivs,derivs time (ms),BP time (ms),FP time (ms),surprise,expected,new cost
4.375,0,21.4286,2.275,0.553,0.786,0,0,0
3.913,0,21.4286,1.783,0.54,0.883,0,0,0
4.127,0,21.4286,2.062,0.529,0.821,0,0,0
3.832,0,21.4286,1.799,0.542,0.766,0,0,0
3.745,0,21.4286,1.768,0.542,0.769,0,0,0
7.702,0,21.4286,2.098,0.567,4.279,0,0,0
3.8,0,21.4286,1.711,0.554,0.774,0,0,0
3.781,0,21.4286,1.783,0.544,0.753,0,0,0
3.735,0,21.4286,1.72,0.544,0.757,0,0,0
3.802,0,21.4286,1.707,0.555,0.711,0,0,0
3.725,0,21.4286,1.736,0.507,0.802,0,0,0
4.489,0,21.4286,2.119,0.556,1.121,0,0,0
3.916,0,21.4286,1.822,0.559,0.764,0,0,0
3.819,0,21.4286,1.651,0.553,0.806,0,0,0
3.861,0,21.4286,1.839,0.546,0.71,0,0,0
3.812,0,21.4286,1.819,0.558,0.729,0,0,0
3.762,0,21.4286,1.705,0.541,0.821,0,0,0
7.258,0,21.4286,2.119,1.017,3.108,0,0,0
3.664,0,21.4286,1.661,0.554,0.745,0,0,0
3.718,0,21.4286,1.786,0.546,0.706,0,0,0
3.68,0,21.4286,1.751,0.545,0.707,0,0,0
3.744,0,21.4286,1.682,0.543,0.802,0,0,0
4.101,0,21.4286,1.792,0.596,1.01,0,0,0
7.135,0,21.4286,2.299,0.583,3.441,0,0,0
3.925,0,21.4286,1.865,0.638,0.711,0,0,0
3.621,0,21.4286,1.716,0.55,0.696,0,0,0
3.675,0,21.4286,1.689,0.568,0.751,0,0,0
3.799,0,21.4286,1.801,0.547,0.764,0,0,0
3.788,0,21.4286,1.833,0.544,0.716,0,0,0
7.354,0,21.4286,2.038,0.558,4.068,0,0,0
3.725,0,21.4286,1.7,0.574,0.745,0,0,0
3.613,0,21.4286,1.697,0.535,0.707,0,0,0
3.624,0,21.4286,1.687,0.541,0.705,0,0,0
3.697,0,21.4286,1.739,0.541,0.776,0,0,0
3.629,0,21.4286,1.636,0.542,0.805,0,0,0
7.781,0,21.4286,2.273,1.14,3.675,0,0,0
3.733,0,21.4286,1.78,0.555,0.696,0,0,0
3.694,0,21.4286,1.776,0.552,0.697,0,0,0
3.488,0,21.4286,1.603,0.539,0.695,0,0,0
3.593,0,21.4286,1.663,0.545,0.741,0,0,0
3.772,0,21.4286,1.852,0.545,0.719,0,0,0
5.423,0,21.4286,2.03,0.578,2.064,0,0,0
3.709,0,21.4286,1.752,0.556,0.688,0,0,0
3.662,0,21.4286,1.716,0.541,0.739,0,0,0
3.851,0,21.4286,1.836,0.512,0.8,0,0,0
4.029,0,21.4286,2,0.546,0.781,0,0,0
4.006,0,21.4286,1.715,0.544,1.033,0,0,0
8.665,0,21.4286,2.205,0.816,4.935,0,0,0
3.821,0,21.4286,1.726,0.565,0.791,0,0,0
3.77,0,21.4286,1.879,0.539,0.7,0,0,0
3.732,0,21.4286,1.75,0.551,0.722,0,0,0
3.621,0,21.4286,1.676,0.543,0.76,0,0,0
3.61,0,21.4286,1.701,0.529,0.733,0,0,0
8.15,0,21.4286,2.431,0.558,4.481,0,0,0
3.724,0,21.4286,1.778,0.557,0.702,0,0,0
3.707,0,21.4286,1.775,0.542,0.691,0,0,0
3.607,0,21.4286,1.691,0.546,0.707,0,0,0
3.738,0,21.4286,1.711,0.527,0.798,0,0,0
3.673,0,21.4286,1.7,0.543,0.736,0,0,0
7.749,0,21.4286,2.107,0.607,4.267,0,0,0
3.784,0,21.4286,1.785,0.556,0.734,0,0,0
3.68,0,21.4286,1.689,0.544,0.746,0,0,0
3.673,0,21.4286,1.693,0.539,0.736,0,0,0
3.725,0,21.4286,1.724,0.541,0.797,0,0,0
3.733,0,21.4286,1.815,0.544,0.71,0,0,0
7.969,0,21.4286,1.876,0.613,4.746,0,0,0
3.817,0,21.4286,1.768,0.558,0.758,0,0,0
3.634,0,21.4286,1.709,0.542,0.751,0,0,0
3.745,0,21.4286,1.719,0.535,0.805,0,0,0
3.826,0,21.4286,1.877,0.533,0.735,0,0,0
3.74,0,21.4286,1.737,0.54,0.752,0,0,0
7.64,0,21.4286,1.972,0.602,4.343,0,0,0
3.888,0,21.4286,1.77,0.575,0.788,0,0,0
4.125,0,21.4286,1.745,0.884,0.781,0,0,0
3.712,0,21.4286,1.715,0.54,0.757,0,0,0
3.719,0,21.4286,1.712,0.544,0.75,0,0,0
3.727,0,21.4286,1.702,0.567,0.746,0,0,0
7.266,0,21.4286,2.114,0.571,3.212,0,0,0
3.975,0,21.4286,1.77,0.557,0.863,0,0,0
3.732,0,21.4286,1.683,0.548,0.82,0,0,0
3.804,0,21.4286,1.785,0.551,0.744,0,0,0
3.795,0,21.4286,1.756,0.539,0.748,0,0,0
3.701,0,21.4286,1.701,0.541,0.76,0,0,0
10.044,0,21.4286,2.446,0.97,5.897,0,0,0
3.751,0,21.4286,1.648,0.551,0.833,0,0,0
3.83,0,21.4286,1.818,0.543,0.76,0,0,0
4.004,0,21.4286,1.79,0.544,0.752,0,0,0
4.015,0,21.4286,1.741,0.548,1.028,0,0,0
3.807,0,21.4286,1.812,0.526,0.768,0,0,0
8.909,0,21.4286,2.432,1.434,4.297,0,0,0
3.867,0,21.4286,1.758,0.573,0.817,0,0,0
3.805,0,21.4286,1.783,0.531,0.81,0,0,0
3.751,0,21.4286,1.83,0.545,0.702,0,0,0
3.8,0,21.4286,1.725,0.54,0.841,0,0,0
3.636,0,21.4286,1.664,0.522,0.772,0,0,0
8.617,0,21.4286,2.239,1.121,4.526,0,0,0
3.728,0,21.4286,1.753,0.555,0.721,0,0,0
3.698,0,21.4286,1.735,0.542,0.703,0,0,0
3.624,0,21.4286,1.573,0.541,0.822,0,0,0
