Iteration,Cost,Cost reduction,time (ms)
0,5.22467783684643,0.0,29.264211654663086
1,4.8827209531155535,0.06545032907469728,176.92995071411133
2,4.1123180144351394,0.2129049593386415,1584.021806716919
3,3.806367390669551,0.2714637132598703,1965.1658535003662
4,3.336271812486866,0.36143970658665325,3124.67360496521
5,2.675458013054744,0.4879190456134178,3430.9511184692383
6,2.263797723652899,0.5667105620010233,3785.7465744018555
7,2.164182811638745,0.5857767925179811,4299.912691116333
8,2.146775664599784,0.5891085093400593,4637.64500617981
9,2.1432459939785478,0.5897840860419076,5026.7956256866455
10,2.143239391150738,0.5897853498189318,6342.5281047821045
