Final cost,Average optimisation time,Average percent derivs,Average time derivs,Average time BP,Average time FP,average_surprise
13.8393,18.1461,99.3333,9.49175,1.74838,5.37838,0.3535
11.8212,18.0951,99.3333,9.61919,1.75192,5.17237,0.540269
13.6834,18.1418,99.3333,9.54339,1.7506,5.31446,0.33357
9.96136,17.9834,99.3333,9.43143,1.75418,5.27616,0.489024
9.3201,17.9755,99.3333,9.57102,1.76075,5.09457,0.708178
8.67399,17.7535,99.3333,9.62325,1.76883,4.80301,0.681787
11.8132,18.2859,99.3333,9.45788,1.74828,5.55758,0.474031
3.35337,17.5244,99.3333,9.85143,1.78231,4.29066,0.862819
10.8537,18.1326,99.3333,9.47565,1.74751,5.37531,0.458104
14.815,18.2871,99.3333,9.43068,1.73767,5.5984,0.36278
11.3728,18.2782,99.3333,9.44259,1.73863,5.57706,0.299071
10.3872,17.9568,99.3333,9.45501,1.74933,5.22546,0.44786
10.5225,18.3104,99.3333,9.52954,1.74613,5.49268,0.548671
16.9914,18.2271,99.3333,9.45189,1.74968,5.50135,0.461343
7.52071,17.9138,99.3333,9.63665,1.75908,4.95771,0.617654
9.15012,17.9744,99.3333,9.59242,1.755,5.08234,0.673572
11.3038,18.2241,99.3333,9.57021,1.75558,5.34738,0.424664
10.5114,17.8804,99.3333,9.65482,1.75818,4.90447,0.558407
15.2572,18.3471,99.3333,9.54362,1.74598,5.50836,0.368078
12.0219,17.9565,99.3333,9.48012,1.75772,5.18981,0.483239
9.3278,18.1476,99.3333,9.57292,1.74611,5.28039,0.453688
10.9563,17.9719,99.3333,9.57388,1.75447,5.09168,0.496044
3.52338,17.4714,99.3333,9.83638,1.78258,4.25201,0.997251
17.6238,18.2776,99.3333,9.62188,1.75096,5.36119,0.273041
10.5079,18.1912,99.3333,9.59386,1.75461,5.29688,0.466618
9.42036,18.0992,99.3333,9.73118,1.76994,5.01969,0.528342
10.0756,18.2207,99.3333,9.53289,1.75509,5.39217,0.439294
7.80806,18.1581,99.3333,9.73182,1.76503,5.09227,0.615123
7.47712,18.2484,99.3333,9.55643,1.76529,5.37597,0.782636
11.7898,18.0955,99.3333,9.57282,1.75414,5.22301,0.480969
10.9389,18.09,99.3333,9.44977,1.74942,5.36427,0.528724
12.679,18.2972,99.3333,9.50652,1.75178,5.50867,0.278518
12.0801,18.2692,99.3333,9.4403,1.7487,5.55823,0.418975
13.3528,18.355,99.3333,9.46794,1.7513,5.60961,0.266465
14.4967,18.0845,99.3333,9.62345,1.7639,5.14741,0.469189
9.92584,18.0284,99.3333,9.50476,1.75196,5.23389,0.520546
12.6765,18.1619,99.3333,9.44929,1.75279,5.43991,0.395895
8.71665,17.9937,99.3333,9.35484,1.74299,5.39038,0.652306
8.20752,17.7346,99.3333,9.62619,1.76639,4.77902,0.550363
9.48513,18.2559,99.3333,9.5198,1.74515,5.45561,0.331382
16.7062,17.9812,99.3333,9.75989,1.76475,4.88391,0.551062
9.24638,17.9424,99.3333,9.55051,1.75301,5.09216,0.488656
13.5881,18.1179,99.3333,9.27072,1.73959,5.60733,0.29849
13.945,18.3389,99.3333,9.58232,1.75318,5.45632,0.429171
13.5398,18.0122,99.3333,9.52871,1.75394,5.19104,0.515377
15.1009,18.2862,99.3333,9.43985,1.74665,5.57804,0.201669
10.3216,18.1575,99.3333,9.57647,1.75246,5.2821,0.397768
10.119,18.168,99.3333,9.36752,1.74097,5.54191,0.503453
15.4438,18.4954,99.3333,9.52304,1.74896,5.69011,0.309913
5.48006,17.9979,99.3333,9.62363,1.77001,5.04578,0.571575
12.7068,18.0068,99.3333,9.39834,1.74913,5.33735,0.389312
11.6879,18.0538,99.3333,9.53642,1.75162,5.22423,0.520423
13.1777,18.249,99.3333,9.58091,1.7502,5.37305,0.33824
10.9127,18.2583,99.3333,9.53075,1.74551,5.44556,0.409423
13.5356,18.2517,99.3333,9.49788,1.75402,5.46253,0.321573
