Iteration,Cost,Cost reduction,time (ms)
0,4.51173,0.397154,591.886
1,4.51173,0.397154,1063.09
2,4.51173,0.397154,1367.3
3,4.51173,0.397154,1685.82
4,4.51173,0.397154,1982.03
5,4.51173,0.397154,2279.59
