Commanded Joint 0 Position,Commanded Joint 1 Position,Commanded Joint 2 Position,Commanded Joint 3 Position,Commanded Joint 4 Position,Commanded Joint 5 Position,Commanded Joint 6 Position,Commanded Joint 0 Velocity,Commanded Joint 1 Velocity,Commanded Joint 2 Velocity,Commanded Joint 3 Velocity,Commanded Joint 4 Velocity,Commanded Joint 5 Velocity,Commanded Joint 6 Velocity,Commanded Joint 0 Torque,Commanded Joint 1 Torque,Commanded Joint 2 Torque,Commanded Joint 3 Torque,Commanded Joint 4 Torque,Commanded Joint 5 Torque,Commanded Joint 6 Torque,Actual Joint 0 Position,Actual Joint 1 Position,Actual Joint 2 Position,Actual Joint 3 Position,Actual Joint 4 Position,Actual Joint 5 Position,Actual Joint 6 Position,Actual Joint 0 Velocity,Actual Joint 1 Velocity,Actual Joint 2 Velocity,Actual Joint 3 Velocity,Actual Joint 4 Velocity,Actual Joint 5 Velocity,Actual Joint 6 Velocity,Actual Joint 0 Torque,Actual Joint 1 Torque,Actual Joint 2 Torque,Actual Joint 3 Torque,Actual Joint 4 Torque,Actual Joint 5 Torque,Actual Joint 6 Torque,EE ext force 0,EE ext force 1,EE ext force 2,EE ext force 3,EE ext force 4,EE ext force 5,joint ext torque 0,joint ext torque 1,joint ext torque 2,joint ext torque 3,joint ext torque 4,joint ext torque 5,joint ext torque 6,
0.0109268,-0.196404,-0.333165,-1.66065,-0.0930394,-0.0935673,-0.38344,-0.00280575,0.0163857,-0.012852,-0.15066,0.00443192,0.199796,-0.00213335,0,0,0,0,0,0,0,0.0109581,-0.196419,-0.333049,-1.65913,-0.0930788,1.47523,0.401979,0.0011952,0.00115452,0.000993912,-0.00134613,-0.0011908,0.000802023,0.000105507,-0.147213,-25.6355,1.81398,25.9076,0.429074,2.93328,-0.0301054,-1.52056,0.0859038,-0.748772,0.00540727,-0.550308,-0.192125,-0.0995313,-0.0503605,-0.273702,-0.419441,-0.16661,-0.325735,-0.0343683,
0.0109108,-0.196264,-0.333227,-1.66129,-0.0930252,-0.0927397,-0.383448,-0.00399717,0.0349386,-0.0156692,-0.159772,0.00356163,0.206915,-0.00203209,0,0,0,0,0,0,0,0.0109581,-0.196419,-0.333049,-1.65913,-0.0930788,1.47523,0.401979,0.0011952,0.00115452,0.000993912,-0.00134613,-0.0011908,0.000802023,0.000105507,-0.147213,-25.6355,1.81398,25.9076,0.429074,2.93328,-0.0301054,-1.52056,0.0859038,-0.748772,0.00540727,-0.550308,-0.192125,-0.0995313,-0.0503605,-0.273702,-0.419441,-0.16661,-0.325735,-0.0343683,
0.0109684,-0.196402,-0.333038,-1.65914,-0.09308,-0.0955628,-0.38342,0.00049712,0.00087603,0.000512747,-0.000427259,0.000255331,-0.000181332,-2.02244e-05,0,0,0,0,0,0,0,0.0109487,-0.196421,-0.333056,-1.65913,-0.0930768,1.47523,0.40198,-0.000267984,0.000479843,0.00131161,-0.00122279,-0.00061855,0.000490106,0.000297198,-0.0440639,-25.5879,1.86159,25.4831,0.410763,3.00652,-0.0429228,-1.42299,0.109616,-0.667909,-0.021754,-0.515181,-0.164925,-0.0749958,-0.0473518,-0.241018,-0.391652,-0.15908,-0.316319,-0.033767,
0.0109702,-0.196399,-0.333037,-1.65914,-0.0930786,-0.0955637,-0.38342,0.000431882,0.000752445,0.000435478,-0.000373532,0.000337699,-0.000227716,-1.67648e-05,0,0,0,0,0,0,0,0.0109487,-0.196421,-0.333056,-1.65913,-0.0930768,1.47523,0.40198,-0.000267984,0.000479843,0.00131161,-0.00122279,-0.00061855,0.000490106,0.000297198,-0.0440639,-25.5879,1.86159,25.4831,0.410763,3.00652,-0.0429228,-1.42299,0.109616,-0.667909,-0.021754,-0.515181,-0.164925,-0.0749958,-0.0473518,-0.241018,-0.391652,-0.15908,-0.316319,-0.033767,
0.0109717,-0.196397,-0.333035,-1.65914,-0.0930771,-0.0955647,-0.38342,0.000378172,0.000640133,0.000372722,-0.00032714,0.000377563,-0.000262083,-1.40789e-05,0,0,0,0,0,0,0,0.0109487,-0.196421,-0.333056,-1.65913,-0.0930768,1.47523,0.40198,-0.000267984,0.000479843,0.00131161,-0.00122279,-0.00061855,0.000490106,0.000297198,-0.0440639,-25.5879,1.86159,25.4831,0.410763,3.00652,-0.0429228,-1.74083,0.196201,-0.616821,-0.10528,-0.797116,-0.183322,-0.0941048,-0.222783,-0.247409,-0.314901,-0.162176,-0.298369,-0.0327315,
0.010973,-0.196395,-0.333034,-1.65914,-0.0930756,-0.0955659,-0.38342,0.000333187,0.000539357,0.000320918,-0.000285522,0.000389028,-0.000288092,-1.19215e-05,0,0,0,0,0,0,0,0.0109487,-0.196421,-0.333056,-1.65913,-0.0930768,1.47523,0.40198,-0.000267984,0.000479843,0.00131161,-0.00122279,-0.00061855,0.000490106,0.000297198,-0.0440639,-25.5879,1.86159,25.4831,0.410763,3.00652,-0.0429228,-3.04194,0.606098,-1.52559,-0.282273,-1.46069,-0.227731,-0.131535,-0.452788,-0.288573,-0.504985,-0.16281,-0.312145,-0.0324686,
0.0109742,-0.196393,-0.333033,-1.65915,-0.093074,-0.0955671,-0.38342,0.000294985,0.000449429,0.000277528,-0.000247775,0.000381804,-0.000307615,-1.01488e-05,0,0,0,0,0,0,0,0.0109487,-0.196421,-0.333056,-1.65913,-0.0930768,1.47523,0.40198,-0.000267984,0.000479843,0.00131161,-0.00122279,-0.00061855,0.000490106,0.000297198,-0.0440639,-25.5879,1.86159,25.4831,0.410763,3.00652,-0.0429228,-3.04194,0.606098,-1.52559,-0.282273,-1.46069,-0.227731,-0.131535,-0.452788,-0.288573,-0.504985,-0.16281,-0.312145,-0.0324686,
0.0109752,-0.196391,-0.333032,-1.65915,-0.0930726,-0.0955684,-0.38342,0.000262171,0.000369391,0.000240715,-0.000213503,0.000362621,-0.0003219,-8.66806e-06,0,0,0,0,0,0,0,0.0109487,-0.196421,-0.333056,-1.65913,-0.0930768,1.47523,0.40198,-0.000267984,0.000479843,0.00131161,-0.00122279,-0.00061855,0.000490106,0.000297198,-0.0440639,-25.5879,1.86159,25.4831,0.410763,3.00652,-0.0429228,-2.26785,0.336767,-1.85236,-0.0313845,-0.767305,-0.208126,-0.107729,-0.0192777,-0.305235,-0.695002,-0.161443,-0.2826,-0.0332608,
0.0108422,-0.196349,-0.333136,-1.65901,-0.0915183,-0.0965464,-0.383419,-0.0111846,0.00498309,-0.00990845,0.009691,0.177865,-0.111581,0.000364363,0,0,0,0,0,0,0,0.0109559,-0.196415,-0.333055,-1.65952,-0.0930726,1.47597,0.40198,0.00231929,-0.0045982,0.000614953,0.00607299,0.0025864,0.000123666,-0.000981442,-0.147213,-25.7109,1.86159,26.2051,0.373226,3.25188,-0.0163725,-2.26785,0.336767,-1.85236,-0.0313845,-0.767305,-0.208126,-0.107729,-0.0192777,-0.305235,-0.695002,-0.161443,-0.2826,-0.0332608,
0.0108425,-0.19641,-0.333136,-1.65936,-0.0914968,-0.0957653,-0.383418,-0.0110065,8.41283e-05,-0.00949935,0.0125227,0.178231,-0.107116,0.000355472,0,0,0,0,0,0,0,0.0109559,-0.196415,-0.333055,-1.65952,-0.0930726,1.47597,0.40198,0.00231929,-0.0045982,0.000614953,0.00607299,0.0025864,0.000123666,-0.000981442,-0.147213,-25.7109,1.86159,26.2051,0.373226,3.25188,-0.0163725,-1.18521,-0.00705486,-1.64341,0.185585,-0.0560767,-0.168213,-0.0728641,0.330501,-0.282469,-0.696577,-0.161136,-0.225898,-0.034917,
