Task number Cost reduction,Final cost,Optimisation time (ms),Number iterations,Average percent derivs
0,0.7945527579885827,1.580591640579346,26.794936895370483,25,21.311475409836063
1,0.6039420436556864,3.070671965596188,6.61149787902832,9,21.311475409836063
2,0.7949002534522721,1.6024553617009656,19.869170904159546,19,21.311475409836063
3,0.7824550090700302,1.712800857405537,26.801333904266357,25,21.311475409836063
4,0.6804924563560452,2.534934330434101,16.185102224349976,16,21.311475409836063
5,0.7937000996343835,1.649313784230573,25.504316568374634,26,21.311475409836063
6,0.7652178052959714,1.7923384116974803,16.73189091682434,16,21.311475409836063
7,0.7910623838849324,1.5826969756047102,14.82628846168518,15,21.311475409836063
8,0.7713533732785914,1.7185532811656956,11.443438291549683,13,21.311475409836063
9,0.6788831928958565,2.394799053838653,11.86784815788269,13,21.311475409836063
10,0.7619387619116031,1.9177964416063387,22.949790239334106,20,21.311475409836063
11,0.7709726654227901,1.859094996963697,15.453439474105835,16,21.311475409836063
12,0.7745965355030022,1.8435978904989538,17.690976858139038,18,21.311475409836063
13,0.793144641008563,1.7047263389716736,22.47327470779419,21,21.311475409836063
14,0.7738731222680952,1.8776442210012199,17.736188411712646,18,21.311475409836063
15,0.5878210909030883,3.0499337631558316,5.199620008468628,7,21.311475409836063
16,0.7255048168782421,2.0152490535540237,10.483525514602661,11,21.311475409836063
17,0.7790006371207978,1.6097747931106865,22.721318006515503,19,21.311475409836063
18,0.7975134514583679,1.4633261112063998,31.34292721748352,25,21.311475409836063
19,0.5121416442999681,3.4978426610920934,4.180427074432373,6,21.311475409836063
