Final cost,Average optimisation time,Average percent derivs,Average time derivs,Average time BP,Average time FP,average_surprise
0.0818469,9.64783,98.8141,6.28793,1.00866,1.48759,0.796466
0.270321,10.0049,98.8353,6.5405,1.01221,1.55723,0.733729
0.193751,11.9925,98.7972,8.01648,1.1304,1.83462,0.658508
0.212447,11.5061,98.8721,7.16508,1.25034,1.91452,0.818318
0.18767,11.4663,98.8314,7.1299,1.23403,1.93855,0.759852
9.2848,12.3283,98.8011,7.0815,1.19457,2.89842,0.419799
0.0532481,10.9108,98.8415,6.91036,1.22029,1.63697,0.855013
0.0700609,10.9724,98.8417,6.95055,1.22826,1.64271,0.840746
0.0622529,11.1803,98.8724,6.87159,1.21145,1.96008,0.761245
0.160527,11.3426,98.8543,6.88682,1.20387,2.11735,0.72738
0.181725,11.3035,98.7834,7.03693,1.23111,1.88385,0.758284
0.0699139,10.9683,98.8746,6.82374,1.21096,1.80412,0.765107
0.357848,11.2172,98.821,6.84278,1.20547,2.04317,0.718511
8.2903,12.0832,98.3974,7.07757,1.19131,2.67175,0.455943
0.131259,10.9694,98.8475,6.86255,1.20546,1.7721,0.80757
0.121106,11.0775,98.7957,6.82571,1.20574,1.91963,0.737695
0.14986,11.571,98.6138,6.96258,1.21279,2.26073,0.770041
0.114039,11.0443,98.8196,6.91332,1.21151,1.77769,0.769829
0.126709,10.9146,98.8631,6.85965,1.20791,1.71397,0.806754
0.155977,11.1812,98.8593,6.90255,1.20944,1.93475,0.728982
1.29359,11.4853,98.7152,6.87909,1.19488,2.28765,0.563438
0.106721,10.9077,98.8503,6.88476,1.21609,1.66351,0.888418
0.078843,11.1977,98.8499,6.96794,1.21329,1.86796,0.733837
0.0897812,11.2113,98.8518,6.98553,1.216,1.86947,0.811217
0.276654,11.242,98.5636,6.86171,1.21323,2.02594,0.702663
0.09356,10.9971,98.8876,6.88535,1.21532,1.75547,0.789444
0.140219,10.8423,98.7582,6.7926,1.20996,1.71567,0.84849
0.0409765,10.8614,98.869,6.92406,1.21845,1.57395,0.867223
12.1059,12.5465,98.767,7.18284,1.2038,2.99475,0.27655
0.190275,11.0323,98.8513,6.90166,1.21094,1.77522,0.730991
0.079649,10.9987,98.8928,6.9324,1.21888,1.69867,0.808984
0.0682904,11.0455,98.875,6.94308,1.21442,1.7396,0.822389
10.6847,12.36,98.5715,6.90869,1.17381,3.1654,0.239546
0.0941868,11.0735,98.8726,6.85141,1.21196,1.87251,0.809967
0.171081,11.5543,98.8621,7.20992,1.23101,1.94002,0.778435
0.0331924,10.7884,98.8717,6.8747,1.21966,1.55541,0.885153
0.0355054,10.8486,98.8688,6.79921,1.21345,1.70853,0.862335
0.0869159,11.1297,98.8756,6.95713,1.2094,1.81361,0.797535
0.134095,11.17,98.842,6.87062,1.20715,1.95238,0.741858
0.0900318,11.1044,98.8733,6.95806,1.21779,1.77786,0.822554
0.118463,11.1554,98.8836,7.03393,1.24412,1.71291,0.778722
0.920952,11.4462,98.6164,6.84264,1.19782,2.29304,0.568441
0.188007,11.1227,98.8218,6.91483,1.21033,1.85949,0.816602
0.171929,10.9598,98.8315,6.84297,1.20716,1.77738,0.793971
0.412855,11.0989,98.8442,6.80738,1.20541,1.95414,0.668423
0.219798,11.2004,98.7808,6.85643,1.20946,1.99629,0.702139
0.11385,11.125,98.8356,7.03281,1.22598,1.71094,0.866363
0.0312212,10.9502,98.8795,6.96224,1.21644,1.61678,0.844423
0.126647,11.1133,98.8349,6.891,1.20957,1.86821,0.758662
0.141272,11.1043,98.8516,6.94574,1.21282,1.79748,0.744218
0.128253,11.0133,98.7166,6.82437,1.21127,1.85465,0.763713
0.666556,11.2912,98.8559,7.06509,1.22015,1.84836,0.731949
0.12476,10.7871,98.8513,6.74084,1.2087,1.71902,0.822162
0.046842,10.7044,98.8626,6.8052,1.21849,1.54477,0.913693
0.160318,11.2458,98.8829,6.9528,1.20826,1.93756,0.758877
0.266135,11.2699,98.8443,6.89392,1.20698,2.03445,0.673025
0.160844,11.3617,98.8058,7.04205,1.21848,1.95727,0.725258
1.75916,11.5116,98.727,6.959,1.20381,2.20942,0.69335
0.127393,11.2256,98.806,6.90767,1.20762,1.97178,0.762752
0.499142,11.2242,98.8448,7.02413,1.2079,1.83867,0.708923
0.214351,11.2153,98.7759,6.97351,1.20736,1.8952,0.733664
1.14053,11.7082,98.7446,7.1192,1.21988,2.21391,0.600585
0.151269,11.084,98.8695,6.90756,1.21213,1.82335,0.791875
0.112995,10.9751,98.859,6.89279,1.21699,1.72824,0.754456
4.93904,11.76,98.8293,7.03166,1.19967,2.38041,0.521933
0.131712,11.4692,98.8406,7.08771,1.21392,2.01325,0.714929
0.110686,10.9227,98.8682,6.85542,1.22141,1.70421,0.802979
0.217095,11.2029,98.8153,6.89239,1.21451,1.95748,0.773661
0.24207,11.5317,98.7561,6.99974,1.20354,2.18275,0.606851
0.155687,11.2075,98.8762,6.92751,1.21273,1.92436,0.674827
0.30859,11.5085,98.8127,6.88632,1.19908,2.29821,0.612915
0.0198366,10.9684,98.887,7.04987,1.22187,1.53515,0.904135
0.0614476,11.0124,98.8704,6.96607,1.22065,1.68612,0.780293
0.111752,11.2402,98.8678,7.05475,1.21986,1.79718,0.79197
0.197889,11.0788,98.8705,6.85734,1.21372,1.87326,0.846209
0.164031,11.1643,98.8817,6.90701,1.21047,1.91088,0.800814
7.32389,11.829,97.9658,7.00363,1.19493,2.48204,0.526565
0.077899,11.0475,98.8726,6.95969,1.21744,1.71395,0.816526
0.0426864,11.1617,98.8598,6.94787,1.22776,1.84024,0.921842
0.0320655,10.8212,98.874,6.93389,1.22479,1.51561,0.91802
0.0300429,10.5686,98.8551,6.76601,1.22457,1.44475,0.884191
0.0339133,10.7031,98.8946,6.78768,1.22638,1.55441,0.904249
0.0774418,10.905,98.8392,6.84709,1.21912,1.70088,0.799706
0.102084,11.3124,98.8533,7.15166,1.22561,1.76986,0.865928
0.147514,10.947,98.85,6.88751,1.21688,1.70002,0.787956
0.175055,11.1517,98.7634,6.94286,1.21191,1.85798,0.709867
0.0593143,10.8698,98.8758,6.88218,1.21729,1.63225,0.837166
0.0560581,11.0965,98.8819,7.098,1.22654,1.60377,0.849361
0.328246,11.2853,98.7881,6.85893,1.20468,2.09402,0.668344
0.372169,11.0363,98.7137,6.80482,1.20422,1.90565,0.784348
0.244181,11.2148,98.8689,6.92764,1.21329,1.92814,0.793706
0.125835,11.2455,98.8295,7.04691,1.22007,1.81589,0.821004
0.0426032,10.9952,98.8966,7.0074,1.24177,1.58786,0.88794
0.183089,11.3473,98.8468,6.8984,1.20712,2.10541,0.714776
0.129026,10.9568,98.8597,6.827,1.21125,1.78804,0.756738
0.0752837,10.9306,98.8682,6.91341,1.21982,1.65083,0.838242
0.140631,11.4175,98.4137,7.12647,1.23215,1.88818,0.721143
0.0515307,10.8677,98.8864,6.89598,1.21748,1.60665,0.84399
0.130533,11.1544,98.8506,6.95871,1.21168,1.83835,0.808955
0.332304,10.9742,98.6643,6.81715,1.21561,1.8103,0.772017
