Iteration,Cost,Cost reduction,time (ms)
0,1039.0111978541129,0.0,3076.878070831299
1,802.9823278213337,0.2271668202616618,8021.522760391235
2,440.85982412197365,0.5756929039528267,8945.87230682373
3,187.25520188805703,0.8197755690460331,13178.923845291138
4,65.1121067032047,0.9373326227497049,14738.415002822876
5,27.57270657126473,0.9734625510983798,16037.806510925293
6,27.561844508485706,0.973473005329096,17305.575609207153
7,24.68395266317893,0.9762428425081856,18560.263633728027
8,10.447535182594827,0.989944732834283,19889.416933059692
9,7.072669972290756,0.9931928837851814,21892.057418823242
10,6.858232891138474,0.9933992695119139,23857.874393463135
11,6.572196049728902,0.993674566680992,25652.646780014038
12,6.528811979929062,0.9937163218323218,27172.571420669556
13,6.416375841767912,0.9938245363909265,28272.73464202881
14,6.402734074292157,0.9938376659582535,29468.119859695435
15,6.341850440206338,0.9938962636270867,30159.054040908813
16,6.341850440206338,0.9938962636270867,32199.222803115845
