Optimisation time (ms),derivs time (ms),BP time (ms),FP time (ms),% derivs,surprise,expected,new cost
16.569,10.797,1.762,1.937,99.3333,0.423953,175.033,106.471
14.987,9.223,1.788,2.026,99.3333,0.944267,202.962,20.6761
15.856,9.971,1.787,2.074,99.3333,1.25421,17.1581,0.614766
16.093,10.216,1.78,1.998,99.3333,0.62375,56.8049,2.44781
14.994,9.135,1.887,2.018,99.3333,0.64318,77.9532,2.23064
15.688,9.934,1.754,1.978,99.3333,0.665026,115.812,5.63108
14.788,8.941,1.806,2.062,99.3333,0.732377,31.8362,0.477497
16.001,9.977,1.767,2.102,99.3333,0.717073,19.2221,0.270382
15.63,9.736,1.776,2.057,99.3333,0.691108,92.0329,27.6777
15.134,9.166,1.78,2.084,99.3333,0.539429,113.179,9.3905
15.148,9.199,1.79,2.128,99.3333,0.627435,4.02485,5.98792
21.051,10.911,1.824,6.126,99.3333,1.99466,2.45141,1.70795
21.063,11.072,1.786,6.021,99.3333,4.08874,1.15358,1.02275
19.332,11.291,1.793,4.155,99.3333,1.47491,2.02333,2.2011
20.274,10.451,1.755,5.959,99.3333,0.949489,1.40083,4.22143
18.469,10.806,1.765,3.87,99.3333,0.475338,4.47748,4.35276
15.796,9.977,1.801,1.96,99.3333,1.11587,7.16772,2.37814
15.12,9.39,1.767,1.992,99.3333,0.259685,4.48087,3.81259
15.334,9.577,1.762,1.994,99.3333,0.51166,122.569,26.4163
16.149,8.708,1.779,3.775,99.3333,0.112706,0.89099,1.85462
14.874,9.203,1.772,1.973,99.3333,0.782188,17.1166,8.55872
15.872,10.157,1.749,1.971,99.3333,0.775684,18.2332,0.319809
15.277,9.439,1.766,2.044,99.3333,0.0528355,0.637412,1.03811
15.442,9.602,1.774,2.065,99.3333,0.615243,65.2075,1.76091
19.995,10.215,1.763,5.947,99.3333,1.89054,0.835064,1.11422
18.17,10.306,1.784,4.051,99.3333,1.01667,11.6046,5.27061
24.432,10.612,1.772,10.006,99.3333,2.24323,0.344823,6.91722
16.311,10.581,1.71,2.001,99.3333,0.577431,6.90203,5.98967
19.147,9.537,1.756,5.867,99.3333,2.73252,0.596446,1.07507
15.402,9.655,1.726,2.068,99.3333,0.747356,28.0457,5.5683
20.391,10.394,1.758,6.148,99.3333,2.16676,0.995088,1.09051
16.377,10.155,2.113,2.104,99.3333,0.572416,55.1341,3.56339
18.489,10.504,1.758,4.114,99.3333,1.66298,1.80455,2.15262
20.636,10.605,1.785,6.183,99.3333,3.01417,0.372989,1.06409
16.736,10.779,1.763,2.101,99.3333,0.264762,1.35829,2.39611
24.452,10.508,1.762,10.123,99.3333,3.90481,0.0446404,0.756307
20.593,10.76,1.729,6.051,99.3333,2.67635,0.331805,0.323095
17.701,9.949,1.722,4.019,99.3333,1.95968,0.527581,0.283559
16.304,10.533,1.754,2.006,99.3333,1.17568,12.1798,0.90007
16.033,10.197,1.758,2.048,99.3333,0.362233,21.1018,10.8044
19.997,10.204,1.747,6.01,99.3333,0.303703,0.284518,1.16945
16.125,10.187,1.785,2.108,99.3333,1.33281,12.4829,2.09746
15.481,9.66,1.766,2.032,99.3333,1.75188,3.92333,0.66502
18.406,10.397,1.769,4.109,99.3333,1.11722,6.37665,8.5165
15.211,9.392,1.753,2.063,99.3333,0.103411,76.0442,37.1652
15.666,9.828,1.76,2.022,99.3333,1.44191,20.2309,1.7788
16.036,10.205,1.756,2.036,99.3333,0.538743,5.50691,1.52509
16.302,10.483,1.761,1.95,99.3333,1.4971,1.71925,0.620363
15.462,9.717,1.798,1.966,99.3333,0.599891,44.4895,2.45351
16.911,9.285,1.858,3.81,99.3333,2.81397,0.973272,0.482466
16.619,9.221,1.757,3.717,99.3333,2.06018,1.39618,0.317516
14.71,9.045,1.791,1.998,99.3333,0.766487,13.6776,1.3051
15.289,9.526,1.748,2.101,99.3333,0.79569,29.0886,2.18643
16.222,10.272,1.768,2.088,99.3333,0.983609,0.784222,0.769743
19.819,10.231,1.782,5.742,99.3333,2.9974,1.39273,1.47691
17.746,10.277,1.803,3.703,99.3333,0.215836,8.02228,14.8016
