Final cost,Average optimisation time,Average percent derivs,Average time derivs,Average time BP,Average time FP,average_surprise
192.814,9.5249,2.66667,1.06093,1.35845,5.55005,0.327062
330.277,9.72235,2.66667,1.07449,1.35487,5.76361,0.231938
730.679,9.9133,2.66667,1.08674,1.35922,5.94306,0.2195
437.187,9.73256,2.66667,1.08483,1.35983,5.75226,0.233461
322.172,9.77912,2.66667,1.0572,1.34956,5.85383,0.266217
591.595,9.87086,2.66667,1.08682,1.3561,5.89196,0.245877
320.283,9.74114,2.66667,1.05483,1.34587,5.81177,0.279777
326.215,9.74533,2.66667,1.06365,1.35293,5.80632,0.312486
180.056,9.65843,2.66667,1.08158,1.35709,5.6568,0.351183
499.051,9.77788,2.66667,1.08255,1.36079,5.78688,0.223056
363.317,9.58857,2.66667,1.06556,1.36067,5.60998,0.26253
299.633,9.79031,2.66667,1.08157,1.35414,5.81296,0.310867
484.993,9.70955,2.66667,1.06056,1.36772,5.73368,0.299405
204.752,9.64819,2.66667,1.06161,1.35105,5.7069,0.299102
471.162,9.7722,2.66667,1.07235,1.35849,5.816,0.245059
591.662,9.76308,2.66667,1.08589,1.36267,5.77438,0.279147
282.004,9.76147,2.66667,1.06649,1.35931,5.79953,0.231255
255.679,9.80432,2.66667,1.06222,1.37086,5.82052,0.318173
469.265,9.78695,2.66667,1.05602,1.35294,5.86047,0.231669
364.356,9.99269,2.66667,1.05904,1.37692,6.01366,0.256403
319.549,9.79142,2.66667,1.08108,1.35817,5.81248,0.2689
335.792,9.90457,2.66667,1.07619,1.36363,5.90566,0.263615
402.613,9.70659,2.66667,1.06999,1.35347,5.75168,0.246451
546.545,9.77888,2.66667,1.07886,1.35124,5.82276,0.263906
207.123,9.46164,2.66667,1.05928,1.34664,5.528,0.259077
373.836,9.63199,2.66667,1.05499,1.34616,5.71421,0.247043
351.395,9.81122,2.66667,1.08322,1.35327,5.81964,0.306949
167.505,9.61134,2.66667,1.05159,1.36665,5.64589,0.302446
365.611,9.95651,2.66667,1.09341,1.36092,5.9342,0.28803
361.637,9.70105,2.66667,1.05004,1.36753,5.73566,0.273795
