Cost reduction,Optimisation time (ms),Number iterations,Average num dofs,Average percent derivs,Average time derivs (ms),Average time BP (ms),Average time FP (ms)
0.886064,284.236,5,7,0.2,70,48,129
0.956334,430.663,8,7,0.2,111,74,200
0.640804,230.877,4,7,0.2,55,37,103
0.952983,498.08,9,7,0.2,125,84,241
0.788953,215.659,4,7,0.2,42,37,102
0.858924,336.455,6,7,0.2,84,56,156
0.894383,561.23,10,7,0.2,141,92,279
0.938243,536.145,10,7,0.2,137,90,257
0.949631,391.049,7,7,0.2,99,64,184
0.817294,230.687,4,7,0.2,56,37,103
0.922891,377.485,7,7,0.2,96,66,173
0.951162,386.792,7,7,0.2,97,64,183
0.95704,445.368,8,7,0.2,109,75,213
0.964234,484.877,9,7,0.2,124,85,228
0.95591,371.966,7,7,0.2,96,65,169
0.930557,381.516,7,7,0.2,97,65,175
0.952219,631.205,9,7,0.2,133,87,358
0.847463,243.987,4,7,0.2,58,37,112
0.87299,343.791,6,7,0.2,84,55,165
0.755512,233.886,4,7,0.2,55,38,106
0.803785,284.268,5,7,0.2,69,47,133
0.949907,400.044,7,7,0.2,98,65,194
0.847084,338.026,6,7,0.2,83,55,156
0.949576,433.789,8,7,0.2,110,75,203
0.945651,333.146,6,7,0.2,85,58,151
0.946715,487.005,9,7,0.2,124,83,230
0.954696,528.979,10,7,0.2,139,92,247
0.948294,433.52,8,7,0.2,110,74,203
0.944814,283.733,5,7,0.2,70,48,127
0.868842,401.595,7,7,0.2,99,67,192
0.943704,457.852,8,7,0.2,112,74,225
0.944213,489.282,9,7,0.2,126,82,233
0.934325,492.015,9,7,0.2,126,83,235
0.763305,301.071,5,7,0.2,70,48,147
0.947309,538.003,10,7,0.2,137,93,255
0.932383,441.461,8,7,0.2,111,73,213
0.961997,541.924,10,7,0.2,146,91,255
0.955238,396.155,7,7,0.2,97,64,192
0.923752,436.344,8,7,0.2,109,76,204
0.87454,346.19,6,7,0.2,84,55,167
0.801851,229.693,4,7,0.2,56,37,101
0.945002,280.314,5,7,0.2,70,47,129
0.948157,434.314,8,7,0.2,110,73,204
0.956754,432.589,8,7,0.2,110,75,201
0.956781,492.528,9,7,0.2,124,82,237
0.963295,539.975,10,7,0.2,139,92,258
0.841401,402.399,7,7,0.2,98,66,195
0.944432,385.388,7,7,0.2,97,65,179
0.955377,489.071,9,7,0.2,123,83,236
0.926176,441.867,8,7,0.2,111,75,212
0.94328,436.682,8,7,0.2,108,74,207
0.92288,385.472,7,7,0.2,98,65,180
0.854547,228.112,4,7,0.2,55,36,102
0.937414,537.728,10,7,0.2,140,94,253
0.878484,347.371,6,7,0.2,84,56,167
0.925416,384.517,7,7,0.2,97,65,180
0.948075,440.311,8,7,0.2,110,75,210
0.936432,381.959,7,7,0.2,96,65,177
0.953827,332.529,6,7,0.2,83,54,154
0.803389,235.102,4,7,0.2,56,38,105
0.840177,292.087,5,7,0.2,69,46,138
0.825462,292.127,5,7,0.2,68,46,137
0.940036,435.341,8,7,0.2,110,75,205
0.958919,434.879,8,7,0.2,110,74,203
0.774198,287.497,5,7,0.2,70,46,135
0.947085,334.518,6,7,0.2,83,55,155
0.872663,388.218,7,7,0.2,96,64,185
0.894687,279.012,5,7,0.2,69,45,128
0.92849,380.357,7,7,0.2,97,65,175
0.946788,435.693,8,7,0.2,111,74,205
0.741077,246.344,4,7,0.2,55,36,120
0.953647,484.733,9,7,0.2,123,84,227
0.822164,231.403,4,7,0.2,56,36,104
0.955869,596.754,10,7,0.2,151,91,303
0.771209,226.8,4,7,0.2,57,36,99
0.961513,441.948,8,7,0.2,120,72,202
0.947956,549.033,10,7,0.2,147,94,257
0.94299,379.763,7,7,0.2,97,63,176
0.945959,551.424,10,7,0.2,148,93,259
0.837,287.28,5,7,0.2,70,47,131
0.94287,330.755,6,7,0.2,86,56,149
0.870569,285.262,5,7,0.2,69,46,132
0.958592,568.793,10,7,0.2,139,92,286
0.932599,485.814,9,7,0.2,122,83,233
0.816576,234.641,4,7,0.2,56,37,107
0.937674,381.894,7,7,0.2,95,66,179
0.898459,379.608,7,7,0.2,97,65,174
0.954372,541.379,10,7,0.2,134,92,263
0.952584,556.411,10,7,0.2,138,91,274
0.922039,437.92,8,7,0.2,109,73,206
0.949745,484.33,9,7,0.2,124,87,226
0.859768,444.851,8,7,0.2,111,72,215
0.94175,477.147,9,7,0.2,122,83,222
0.847812,335.953,6,7,0.2,80,55,158
0.831843,235.244,4,7,0.2,55,37,107
0.967542,532.313,10,7,0.2,136,93,252
0.860112,501.584,9,7,0.2,124,83,246
0.939679,381.129,7,7,0.2,93,65,179
0.938559,328.913,6,7,0.2,80,55,153
0.75679,199.383,4,7,0.2,54,31,80
