Cost reduction,Final cost,Optimisation time (ms),Number iterations,Average num dofs,Average percent derivs,Total time derivs (ms),Total time keypoints (ms),Total time FD (ms),Total time interpolation (ms),Total time cost derivs (ms),Total time BP (ms),Total time FP (ms)
0.878761,3.10094,42.352,6,9,17.5,19,0,13,0,5,0,7
0.826245,3.95703,30.777,6,9,17.5,12,0,6,0,5,1,6
0.915619,2.64592,25.876,6,9,14,9,0,4,0,4,0,6
0.959252,1.50261,35.104,6,9,21,17,0,9,0,4,0,6
0.881167,2.62882,33.584,6,9,21,14,0,6,0,5,0,6
0.895602,3.77674,34.586,6,9,21,17,0,9,0,6,0,7
0.890714,3.00566,31.029,6,9,17.5,14,0,9,0,5,0,6
0.935972,1.75919,32.64,6,9,17.5,15,0,7,0,5,0,7
0.946096,1.2317,34.566,6,9,21,16,0,9,0,6,0,6
0.943242,2.25851,34.273,6,9,21,16,0,8,0,6,0,6
0.835687,3.88811,31.032,6,9,17.5,13,0,5,0,5,0,6
0.921661,1.78272,37.588,6,9,21,19,0,11,0,6,1,7
0.85119,3.76205,32.79,6,9,21,15,0,6,0,6,0,6
0.869421,3.62737,30.121,6,9,17.5,13,0,5,0,5,1,6
0.965576,1.43335,33.393,6,9,21,15,0,7,0,6,0,6
0.885649,2.81732,23.947,6,9,10.5,7,0,4,0,2,0,6
0.759518,13.3046,33.123,6,9,21,16,0,8,0,5,0,6
0.967369,1.06658,33.765,6,9,21,16,0,8,0,5,0,6
0.920599,3.26873,31.289,6,9,17.5,12,0,6,0,5,0,7
0.825175,4.22524,32.298,6,9,17.5,14,0,8,0,5,0,6
0.939819,2.08395,33.762,6,9,21,15,0,9,0,5,0,6
0.846287,3.95955,30.892,6,9,17.5,13,0,7,0,5,0,6
0.942551,2.03044,31.509,6,9,17.5,13,0,7,0,5,0,6
0.941768,1.90253,34.046,6,9,21,16,0,7,0,5,0,6
0.938298,1.84666,33.471,6,9,21,15,0,8,0,4,0,6
0.887283,4.85133,32.002,6,9,17.5,13,0,8,0,4,0,7
0.730832,6.58833,36.316,6,9,21,16,0,10,0,6,0,9
0.848605,5.2505,28.119,6,9,14,10,0,5,0,4,1,6
0.951361,1.42523,35.124,6,9,21,16,0,8,0,6,0,6
0.873625,2.56836,31.255,6,9,17.5,12,0,6,0,5,0,6
0.862585,2.57162,34.002,6,9,21,16,0,10,0,6,0,6
0.736634,6.31255,31.107,6,9,17.5,13,0,7,0,5,0,6
0.983903,0.676838,33.646,6,9,21,15,0,9,0,6,0,6
0.970058,1.27761,33.606,6,9,21,16,0,7,0,6,0,7
0.961875,1.09963,33.722,6,9,21,14,0,7,0,4,0,6
0.950219,1.82638,33.059,6,9,21,14,0,7,0,6,0,6
0.800168,6.89488,21.916,6,9,7,5,0,3,0,2,0,6
0.900714,3.77903,32.421,6,9,21,15,0,7,0,5,0,6
0.818889,4.08614,34.755,6,9,21,15,0,7,0,6,0,7
0.911566,3.11228,30.766,6,9,21,13,0,6,0,4,0,7
0.741047,5.52295,27.824,6,9,14,10,0,5,0,3,0,6
0.769607,4.63488,35.365,6,9,21,17,0,9,0,6,0,7
0.530685,11.0997,31.765,6,9,17.5,14,0,8,0,5,1,6
0.677892,7.30822,29.608,6,9,17.5,12,0,6,0,3,0,6
0.96514,1.06288,34.173,6,9,21,14,0,7,0,5,0,6
0.881037,2.65512,33.465,6,9,21,15,0,8,0,5,0,6
0.950105,1.22352,34.605,6,9,21,15,0,9,0,5,0,8
0.984967,0.694733,34.494,6,9,21,16,0,9,0,5,0,6
0.881183,6.39065,33.251,6,9,21,14,0,7,0,4,0,6
0.493732,10.9583,33.599,6,9,21,14,0,7,0,6,0,7
0.729492,7.3339,27.27,6,9,14,12,0,6,0,4,0,6
0.86692,3.90767,33.38,6,9,21,15,0,7,0,4,0,6
0.848896,6.68956,27.944,6,9,14,10,0,5,0,4,0,7
0.863605,3.5476,33.523,6,9,21,14,0,7,0,5,0,6
0.936227,2.41737,34.744,6,9,21,17,0,9,0,5,0,6
0.939467,1.45374,30.848,6,9,17.5,13,0,7,0,5,0,6
0.928259,2.07782,31.375,6,9,17.5,12,0,6,0,5,0,7
0.847448,6.59967,32.226,6,9,21,14,0,7,0,4,0,6
0.974947,1.00669,34.079,6,9,21,14,0,7,0,5,0,8
0.917515,4.08923,25.154,6,9,10.5,8,0,5,0,3,1,7
0.831197,6.58509,35.538,6,9,21,17,0,8,0,6,0,6
0.917176,2.69158,36.073,6,9,21,17,0,9,0,6,0,7
0.95405,2.16668,34.124,6,9,21,16,0,8,0,5,0,7
0.894577,2.41789,32.866,6,9,21,14,0,7,0,5,0,6
0.819498,4.51633,28.838,6,9,14,12,0,6,0,4,0,6
0.845476,4.6082,32.708,6,9,21,15,0,7,0,6,0,6
0.8647,2.68139,25.248,6,9,10.5,9,0,6,0,3,0,6
0.880499,2.24715,31.327,6,9,17.5,14,0,8,0,5,0,6
0.971973,1.54117,33.968,6,9,21,15,0,8,0,6,0,6
0.777293,7.08719,33.587,6,9,21,16,0,8,0,6,0,6
0.899261,3.84781,33.345,6,9,21,15,0,7,0,6,0,6
0.911219,2.60267,31.775,6,9,17.5,15,0,8,0,5,0,7
0.844242,5.4567,25.977,6,9,10.5,10,0,5,0,2,0,6
0.870102,4.2724,32.733,6,9,17.5,14,0,9,0,5,0,6
0.931614,2.14335,35.404,6,9,21,17,0,9,0,6,0,6
0.928054,2.46749,31.371,6,9,17.5,12,0,6,0,4,0,7
0.979075,0.945933,33.514,6,9,21,15,0,7,0,6,0,6
0.859287,2.8274,32.669,6,9,21,14,0,8,0,5,0,6
0.84234,3.61292,27.878,6,9,14,9,0,5,0,4,0,7
0.720429,5.11709,32.625,6,9,21,15,0,8,0,6,0,6
0.857342,6.23836,33.581,6,9,21,16,0,7,0,6,0,6
0.837566,4.35582,34.037,6,9,21,16,0,7,0,6,0,6
0.864176,3.58027,35.273,6,9,21,17,0,8,0,6,0,6
0.964751,1.3618,31.182,6,9,17.5,12,0,7,0,4,0,7
0.779303,5.46655,28.04,6,9,14,12,0,8,0,4,0,7
0.815963,5.52641,33.05,6,9,21,14,0,7,0,5,0,6
0.903527,4.96687,30.29,6,9,17.5,12,0,5,0,4,0,6
0.965461,1.31498,32.805,6,9,21,14,0,7,0,5,0,6
0.95519,1.31736,33.89,6,9,21,15,0,8,0,5,0,6
0.942268,2.02974,29.061,6,9,17.5,12,0,5,0,5,0,7
0.754242,9.04756,32.353,6,9,17.5,15,0,7,0,5,0,7
0.968523,1.21231,34.023,6,9,21,15,0,9,0,6,0,6
0.937227,2.52854,32.559,6,9,21,13,0,7,0,5,0,6
0.938883,2.36835,33.661,6,9,21,15,0,9,0,3,0,6
0.729697,10.8923,33.255,6,9,21,15,0,6,0,5,0,6
0.880854,4.1623,31.721,6,9,17.5,13,0,8,0,5,0,7
0.938761,1.20842,32.316,6,9,21,15,0,6,0,4,0,6
0.928689,3.57645,29.193,6,9,17.5,12,0,6,0,3,0,6
0.844928,4.70078,30.09,6,9,17.5,11,0,6,0,4,0,6
0.930169,1.69219,33.047,6,9,21,15,0,7,0,5,0,6
