Iteration,Cost,Cost reduction,time (ms)
0,1038.833459677016,0.0,3178.0946254730225
1,802.5128929437976,0.22748647969684466,8377.553939819336
2,643.2041134883311,0.3808400109789398,9603.2395362854
3,199.08080663372328,0.8083611913158635,10751.188039779663
4,188.30659704663435,0.8187326416063063,13366.317987442017
5,181.23196457770626,0.8255428116128901,15197.309017181396
6,156.4216763553616,0.8494256467210878,16648.63872528076
7,58.6198147571818,0.9435714991550164,18233.97660255432
8,58.231544144699555,0.9439452555149654,20950.706720352173
9,40.90890180166698,0.9606203463889332,21717.06748008728
10,20.09715231312164,0.9806541153195335,23143.927097320557
11,12.223817862259992,0.9882331303941052,24504.72593307495
12,8.762620272886881,0.9915649422039109,25667.895078659058
13,8.743647938479683,0.991583205318398,27293.04790496826
14,7.142940792842774,0.9931240751572792,29043.583631515503
15,6.377209542353498,0.9938611819989547,30200.92821121216
16,6.35403274903947,0.9938834924021267,31668.904542922974
17,6.109810317214372,0.9941185853610126,32997.93195724487
18,6.038085819865786,0.9941876286678877,34497.32422828674
19,5.9383264448452735,0.994283658858378,35833.61458778381
20,5.922998689269013,0.9942984136349338,37139.92357254028
21,5.891041055234716,0.9943291766352363,38272.51362800598
22,5.87916545863059,0.9943406083007198,39779.3869972229
23,5.846541122130046,0.9943720130809535,41383.14700126648
24,5.806905985507953,0.9944101665850141,42682.31534957886
25,5.806241357425852,0.9944108063681054,44488.18826675415
