Final cost,Final dist,Average dofs,Average optimisation time (ms),Average percent derivs,Average time derivs (ms),Average time BP (ms),Average time FP (ms),Average surprise
1965.17,0,0,40.8626,23.7694,25.3633,3.63926,6.21054,0
2482.34,0,0,38.2621,17.0447,21.8975,4.03728,6.28842,0
2121.3,0,0,28.1402,13.4972,15.1015,3.89794,4.65829,0
2074.56,0,0,40.3216,19.8943,23.9245,4.08146,6.30284,0
7141.89,0,0,38.7645,15.3856,22.4896,4.00593,6.29281,0
1180.38,0,0,35.5013,17.463,19.9887,4.02894,5.85957,0
4942.88,0,0,30.8548,15.5238,16.7477,3.98058,5.19666,0
4661.59,0,0,39.4383,16.932,22.6268,4.03672,6.54143,0
7984.45,0,0,39.6014,13.1514,22.6852,3.97383,6.53482,0
3670.76,0,0,43.8501,17.5972,26.3964,4.04043,6.86373,0
5882.45,0,0,41.8322,17.1584,24.5346,3.98775,6.75952,0
8618.67,0,0,37.1791,17.2847,21.3902,3.95676,6.02446,0
7304.62,0,0,34.0639,18.9463,19.2884,4.01518,5.52054,0
10186.6,0,0,44.7249,26.7042,28.0642,4.15334,6.31796,0
3784.87,0,0,34.2751,11.3864,19.0644,3.90689,5.83535,0
10588.8,0,0,29.3866,8.58811,15.6197,3.78507,5.10731,0
10163.4,0,0,40.9956,13.5686,23.489,4.03377,6.9268,0
7653.71,0,0,36.8891,18.0959,21.287,3.98177,5.91502,0
2589.13,0,0,41.1715,22.0007,24.661,4.13109,6.2795,0
3209.14,0,0,42.5449,17.4817,24.7161,3.99975,7.00547,0
8177.42,0,0,36.0891,16.8217,20.5864,3.98358,5.85291,0
6485.76,0,0,42.978,21.3786,25.2422,4.10661,6.93127,0
1759.04,0,0,42.7099,21.2931,25.6264,4.10139,6.62068,0
4860.75,0,0,32.2451,20.6531,18.216,4.05715,5.11604,0
9995.05,0,0,28.6866,9.55109,15.5403,3.82009,4.77245,0
6519.68,0,0,38.0595,14.6703,21.4865,3.97374,6.49833,0
8968.23,0,0,34.4007,9.35117,18.8695,3.8619,5.95392,0
10065.8,0,0,35.0341,13.1729,19.7075,3.93042,5.81421,0
4236.15,0,0,37.4586,13.3338,21.3032,3.928,6.23804,0
10658.5,0,0,26.5727,10.9221,14.164,3.79454,4.40928,0
3201.72,0,0,36.8015,13.6243,21.0463,3.99483,6.02041,0
9201.3,0,0,44.4051,23.6138,27.4539,4.11602,6.51284,0
2013.08,0,0,40.1459,13.6924,23.0679,3.95302,6.73262,0
2267.33,0,0,31.6223,16.1267,17.5651,3.95097,5.15817,0
3789.53,0,0,37.248,14.2519,21.3871,3.9841,6.0733,0
4219.37,0,0,36.153,9.50627,19.3408,3.90353,6.63331,0
2745.34,0,0,38.7336,23.2268,23.2399,4.14294,5.81115,0
8248.95,0,0,33.5618,11.1148,18.5381,3.87977,5.71833,0
4181,0,0,41.5176,25.3748,25.6491,4.1062,5.97452,0
2620.94,0,0,38.9775,12.216,22.0197,3.94173,6.64289,0
8488.11,0,0,45.4746,16.2453,27.3103,4.03709,7.20768,0
7522.99,0,0,36.5771,12.3246,20.8988,3.88154,6.01435,0
11335.2,0,0,31.3235,11.6622,17.1797,3.82589,5.24963,0
2104.41,0,0,33.0202,14.8476,18.055,3.99926,5.60437,0
4339.75,0,0,39.0783,19.8128,22.976,4.07721,6.14618,0
7956.39,0,0,39.0859,17.2327,23.0984,3.96622,6.12874,0
1838.27,0,0,35.0515,15.5135,19.3067,3.98099,5.99467,0
6938,0,0,37.9624,16.1915,21.9015,3.954,6.15254,0
1482.66,0,0,32.2891,18.0043,18.1499,4.01106,5.19706,0
10468.5,0,0,45.7641,21.6608,27.2477,4.1077,7.23884,0
2574.75,0,0,37.5597,11.4524,21.1028,3.89935,6.42594,0
1537.92,0,0,40.0281,22.4558,23.8046,4.11382,6.14119,0
4909.71,0,0,31.9754,10.0011,17.1393,3.87831,5.63834,0
7619.44,0,0,41.8951,19.0014,25.187,4.02007,6.44741,0
7519.17,0,0,37.3065,18.797,22.39,3.99361,5.56348,0
4297.59,0,0,38.584,15.107,22.2143,3.97916,6.30473,0
2794.96,0,0,40.2732,19.4443,23.3305,4.08188,6.55566,0
2616.5,0,0,35.8818,14.4133,20.4246,3.96974,5.88529,0
7000.62,0,0,37.3987,16.6373,21.4335,3.99724,6.10365,0
5644.44,0,0,30.986,6.11549,15.918,3.77703,5.80787,0
2797.81,0,0,37.5346,19.4628,21.4613,4.06052,6.16156,0
4204.12,0,0,38.7312,10.6207,21.7273,3.87872,6.7181,0
8973.77,0,0,42.0602,18.9917,25.1498,4.10015,6.57579,0
4988.22,0,0,41.1589,15.9595,24.3588,3.98305,6.57542,0
1289.35,0,0,46.6987,19.6277,27.9503,4.11578,7.45056,0
2680.4,0,0,38.0706,14.5675,21.6559,3.96731,6.38593,0
3963.7,0,0,33.8969,14.5714,19.0545,3.92139,5.60854,0
5447.1,0,0,36.8539,12.2076,21.0828,3.92227,6.04914,0
1775.24,0,0,32.7517,14.2645,18.1498,3.96814,5.45465,0
7106.82,0,0,38.8132,17.9936,22.8194,4.03784,6.08848,0
7279.21,0,0,34.715,13.1733,19.5723,3.94707,5.74733,0
2756.48,0,0,42.2007,22.9464,26.025,4.14035,6.11747,0
