Iteration,Cost,Cost reduction,time (ms)
0,19.5734,0.887297,22.709
1,8.32015,0.952093,35.458
2,8.32015,0.952093,46.997
3,8.32015,0.952093,51.647
4,8.32015,0.952093,55.968
