Iteration,Cost,Cost reduction,time (ms)
0,4980.48,0.00129848,176.39
1,4941.83,0.00904689,332.644
2,4892,0.01904,499.95
3,4831.97,0.0310775,686.31
4,2965.52,0.405344,888.508
5,2845.53,0.429404,1087.9
6,2792.74,0.439991,1288.66
7,927.072,0.814101,1490.59
8,927.072,0.814101,1686.76
