Cost reduction,Final cost,Optimisation time (ms),Number iterations,Average num dofs,Average percent derivs,Total time derivs (ms),Total time keypoints (ms),Total time FD (ms),Total time interpolation (ms),Total time cost derivs (ms),Total time QP (ms),Total time FP (ms)
0.885651,40.2732,95.884,9,2,0.222222,6.695,0.049,2.476,0.059,4.102,67.412,11.97
0.600275,10.059,110.813,8,2,0.15,4.028,0.032,1.311,0.039,2.64,90.731,10.596
0.736729,5.70022,73.833,7,2,0.171429,3.98,0.033,1.348,0.046,2.545,55.46,9.303
0.519228,6.01736,59.912,7,2,0.114286,2.883,0.023,1.096,0.025,1.736,42.913,9.333
0.699772,1.19846,110.154,10,2,0.24,8.248,0.063,2.972,0.074,5.127,81.244,13.421
0.996932,0.674941,77.317,7,2,0.228571,5.436,0.04,1.742,0.05,3.596,57.323,9.322
0.847628,235.69,63.192,7,2,0.228571,5.244,0.038,1.843,0.047,3.31,43.471,9.313
0.918914,4.49453,52.397,7,2,0.114286,2.718,0.021,0.948,0.037,1.708,35.671,9.27
0.922953,86.2534,112.638,7,2,0.228571,5.295,0.048,1.73,0.074,3.434,92.221,9.28
0.604146,313.329,91.365,7,2,0.285714,7.4,0.049,2.989,0.065,4.286,68.927,9.347
0.699969,424.085,69.257,7,2,0.171429,4.323,0.033,1.677,0.038,2.566,50.644,9.269
0.787912,3.22617,69.009,7,2,0.171429,4.104,0.031,1.504,0.036,2.527,50.67,9.272
0.0371091,0.301486,41.156,7,2,0.114286,2.377,0.025,0.719,0.025,1.606,24.73,9.219
0.527175,1.0868,74.773,7,2,0.228571,5.022,0.041,1.691,0.057,3.226,55.196,9.211
0.497392,652.529,80.253,7,2,0.171429,3.624,0.033,1.124,0.037,2.422,62.404,9.191
0.531212,669.554,104.736,7,2,0.171429,4.161,0.03,1.54,0.036,2.548,86.375,9.237
0.64082,1.87671,62.524,7,2,0.171429,4.18,0.034,1.567,0.046,2.527,44.087,9.208
0.744252,4.13496,109.356,7,2,0.228571,5.173,0.049,1.649,0.091,3.376,89.458,9.283
0.357714,335.211,72.593,7,2,0.171429,3.984,0.041,1.401,0.044,2.491,53.175,10.258
0.658737,255.053,79.913,7,2,0.171429,3.914,0.03,1.37,0.044,2.462,61.632,9.291
0.731251,387.266,93.179,9,2,0.311111,8.791,0.089,2.623,0.104,5.96,65.073,12.1
