Iteration,Cost,Cost reduction,time (ms)
0,3.71562,0.803456,20.964
1,1.74508,0.907691,37.593
2,1.24001,0.934408,54.679
3,0.937866,0.95039,72.811
4,0.852404,0.954911,89.592
5,0.828023,0.9562,106.954
