Cost reduction,Final cost,Optimisation time (ms),Number iterations,Average num dofs,Average percent derivs,Total time derivs (ms),Total time keypoints (ms),Total time FD (ms),Total time interpolation (ms),Total time cost derivs (ms),Total time BP (ms),Total time FP (ms)
0.99965,0.123291,50.103,8,2,100,23.651,0.172,14.891,0,8.571,4.065,17.812
0.991378,0.21698,41.735,7,2,100,19.072,0.175,12.443,0,6.444,3.112,15.032
0.988533,0.248273,42.336,7,2,100,19.149,0.163,12.395,0,6.581,3.443,15.721
0.94781,0.653215,54.486,9,2,100,24.634,0.184,15.676,0,8.755,4.004,21.48
0.963623,0.14521,42.441,7,2,100,19.312,0.135,12.251,0,6.918,3.248,15.805
0.998443,0.342565,27.461,5,2,80,10.925,0.071,7.056,0,3.791,2.24,11.458
0.876694,190.731,32.614,5,2,100,14.7,0.087,9.351,0,5.252,2.633,11.796
0.992138,0.435801,68.73,8,2,100,31.501,0.193,20.1,0,11.193,5.58,26.064
0.932795,75.235,51.173,5,2,80,21.027,0.123,13.399,0,7.495,4.749,20.296
0.997419,2.04275,66.99,5,2,100,30.602,0.195,19.531,0,10.866,5.255,23.971
0.855982,203.566,72.71,6,2,100,33.029,0.201,21.296,0,11.517,5.464,26.483
0.959128,0.621718,118.451,9,2,100,55.315,0.318,35.267,0,19.703,9.266,44.561
0.942915,0.0178737,66.032,5,2,100,30.06,0.184,19.291,0,10.573,5.176,23.128
0.947174,0.121423,59.86,5,2,80,24.821,0.142,15.861,0,8.81,5.321,22.944
0.989918,13.0889,67.248,5,2,100,31.32,0.184,19.916,0,11.205,5.292,23.408
0.998387,2.30372,80.484,6,2,100,37.892,0.22,24.032,0,13.619,6.451,28.292
0.961212,0.202669,65.422,5,2,100,30.167,0.18,19.211,0,10.762,5.034,22.718
0.985605,0.232745,82.201,6,2,100,37.725,0.225,24.232,0,13.255,6.424,29.678
0.996222,1.97161,91.418,7,2,100,43.677,0.264,27.907,0,15.492,7.211,32.358
0.996236,2.81305,92.221,7,2,100,43.762,0.261,27.957,0,15.528,7.335,32.804
0.963419,52.7132,79.354,6,2,100,37.255,0.226,23.763,0,13.25,6.261,27.981
0.997491,0.73717,61.222,5,2,80,25.138,0.151,16.21,0,8.769,5.32,23.878
0.977257,0.970095,83,6,2,100,38.422,0.227,24.523,0,13.658,6.6,30.262
0.999713,0.110738,129.661,10,2,100,61.201,0.365,39.293,0,21.517,10.507,47.527
0.99835,0.309251,125.139,10,2,100,59.788,0.384,38.425,0,20.958,10.124,45.269
0.998543,0.269789,93.737,7,2,100,44.016,0.247,27.973,0,15.777,7.515,33.773
