Cost reduction,Final cost,Optimisation time (ms),Number iterations,Average num dofs,Average percent derivs,Total time derivs (ms),Total time keypoints (ms),Total time FD (ms),Total time interpolation (ms),Total time cost derivs (ms),Total time BP (ms),Total time FP (ms)
0.721035,37.4289,178.51,1,13,5.3641,46.035,0.241,20.488,1.76,23.543,23.725,67.462
0.454852,32.5703,215.76,1,13,23.7692,106.387,0.442,81.215,1.363,23.365,23.767,47.803
0.446319,29.2833,153.576,1,13,5.3641,44.316,0.231,18.534,1.281,24.267,23.497,47.305
0.526987,59.2009,149.644,1,13,5.3641,44.094,0.219,18.403,1.445,24.024,23.468,44.298
0.313398,42.3825,170.489,1,13,10.0718,63.488,0.29,38.447,1.32,23.429,23.745,43.076
0.426439,37.3613,154.475,1,13,5.49744,44.92,0.235,19.608,1.379,23.695,23.579,46.86
0.327795,102.306,149.242,1,13,5.33333,43.781,0.223,17.574,1.401,24.579,23.38,44.501
0.307873,66.5759,154.495,1,13,5.3641,43.882,0.226,18.112,1.325,24.217,23.628,48.593
0.445715,72.3439,159.324,1,13,5.47179,46.626,0.279,20.784,1.572,23.988,23.417,48.929
0.314631,70.5866,167.589,1,13,8.31795,57.593,0.281,32.55,1.344,23.415,23.573,47.45
0.832344,28.8241,159.62,1,13,5.54359,45.55,0.261,19.789,1.385,24.111,23.727,50.929
0,142.121,171.46,1,13,12.9949,69.198,0.362,43.864,1.476,23.492,23.856,40.216
0.238223,111.55,176.39,1,13,12.959,68.418,0.442,43.071,1.377,23.525,23.742,46.373
0.326295,92.3723,151.878,1,13,5.3641,44.625,0.242,18.427,1.615,24.338,23.51,46.153
0.188506,106.248,159.302,1,13,5.29744,45.276,0.223,19.862,1.73,23.457,23.86,49.21
0.479618,43.4864,160.358,1,13,5.3641,44.847,0.223,19.035,1.893,23.694,23.674,52.029
0.328708,101.471,199.25,1,13,18.6308,89.84,0.386,64.192,1.574,23.685,23.773,46.559
0.319999,100.724,156.927,1,13,5.43077,44.514,0.237,18.892,1.275,24.109,23.676,49.714
0.449973,28.2329,156.378,1,13,5.33333,45.093,0.214,18.989,1.597,24.29,23.44,46.733
0.271215,117.085,150.247,1,13,5.3641,44.062,0.228,18.161,1.349,24.322,23.369,44.692
0.373801,95.9155,157.095,1,13,5.3641,45.675,0.228,20.226,1.538,23.68,23.631,47.488
0.365534,37.4015,162.729,1,13,5.3641,46.303,0.239,20.253,1.587,24.221,23.614,53.032
0.227102,78.4483,218.533,1,13,23.7128,110.797,0.487,85.155,1.308,23.844,24.333,44.752
0.370862,83.3418,163.831,1,13,5.3641,43.783,0.256,17.914,1.365,24.245,24.049,55.908
0.32238,106.156,191.304,1,13,14.0513,75.836,0.391,50.44,1.377,23.625,24.358,48.796
0.406883,62.4608,160.011,1,13,5.3641,47.1,0.238,20.816,1.898,24.145,23.831,47.221
0.0201375,109.694,157.478,1,13,5.4,43.793,0.233,17.783,1.257,24.516,23.918,49.962
0.281975,65.329,160.212,1,13,6.23077,49.545,0.263,23.984,1.376,23.92,24.091,45.407
0.0319822,161.64,158.556,1,13,5.3641,45.039,0.252,19.08,1.779,23.926,23.902,48.82
0.554916,47.2076,163.839,1,13,7.44103,53.357,0.281,27.151,1.307,24.614,23.993,44.98
0.384681,55.8392,190.838,1,13,15.5487,81.322,0.371,55.68,1.344,23.924,24.198,46.533
0.0447857,162.668,157.028,1,13,5.36923,44.084,0.221,18.244,1.332,24.284,24,50.36
0.295294,52.1249,163.537,1,13,5.49744,46.494,0.23,20.856,1.409,23.997,24.028,51.3
