Iteration,Cost,Cost reduction,time (ms)
0,67.4341,0.335617,155.231
1,27.4248,0.729802,274.012
2,22.6206,0.777135,391.457
3,5.3648,0.947144,510.278
4,3.22081,0.968267,627.709
5,3.11278,0.969332,746.11
6,3.11278,0.969332,864.387
