Iteration,Cost,Cost reduction,time (ms)
0,7.516197836846479,0.0,38.948774337768555
1,7.429617782388664,0.01151912926418397,243.35575103759766
2,5.523307447759505,0.26514607948679514,506.3591003417969
3,5.490810378824196,0.26946968427218276,3239.382028579712
4,4.011075663096056,0.46634245796023954,3883.8541507720947
5,3.399615381299924,0.5476947979423759,4578.801155090332
6,2.871405854920741,0.6179709585550934,5379.557371139526
7,2.686108265239668,0.6426240602566868,6207.870006561279
8,2.6247284458250064,0.6507903992417733,7019.043445587158
9,2.413720848149432,0.6788641144706562,7689.052581787109
10,2.2226602028822864,0.7042839676217421,8433.806419372559
11,2.0935673324667134,0.7214592566731722,9119.186878204346
12,2.0760278417823343,0.7237928156168173,9881.436586380005
13,1.9578218148900255,0.739519653767994,10420.863151550293
14,1.905231814425564,0.7465165425681598,11048.320293426514
15,1.9025041606289181,0.7468794459743573,11816.047668457031
16,1.9024269527291353,0.7468897181760021,12632.177352905273
