Iteration,Cost,Cost reduction,time (ms)
0,2.63344,0.210458,337.406
1,1.32658,0.602273,583.293
2,1.13973,0.658292,919.961
3,1.13973,0.658292,1227.77
4,1.13973,0.658292,1362.87
5,1.13973,0.658292,1498.56
