Optimisation time (ms),derivs time (ms),BP time (ms),FP time (ms),% derivs,surprise,expected,new cost
13.155,8.63,1.323,1.626,96,0.778952,73.0868,5.83802
13.757,9.268,1.323,1.488,91.4074,0.609542,39.9495,36.4023
12.94,8.442,1.33,1.516,87.4074,0.579654,83.998,21.9669
12.807,8.271,1.354,1.512,83.4815,0.69723,48.0877,7.77796
14.475,7.397,1.383,4.117,79.6296,2.09141,4.25115,2.6137
10.916,6.548,1.412,1.404,74.4444,1.06125,7.49137,0.512843
10.466,6.097,1.316,1.498,68.963,1.07746,41.1889,10.5769
10.409,6.048,1.308,1.43,63.7037,0.472501,13.1975,6.57634
10.008,5.583,1.378,1.438,60.8148,0.900713,29.1645,0.537518
13.765,5.151,1.326,5.707,55.9259,3.1635,0.474185,1.93165
8.515,4.299,1.306,1.375,51.037,0.895786,2.03881,0.949429
8.743,4.393,1.323,1.479,45.9259,0.81773,2.76621,0.694893
8.987,4.676,1.316,1.399,41.7778,0.528978,22.9824,14.4884
8.024,3.643,1.4,1.43,38.6667,1.16602,7.31138,2.22366
7.323,3.076,1.308,1.394,33.6296,0.704363,2.97261,0.673502
7.349,3.028,1.322,1.45,29.8519,0.79586,16.2485,5.76725
6.869,2.528,1.318,1.428,25.5556,0.720519,11.6956,2.81771
6.782,2.321,1.459,1.465,21.8519,0.671141,22.2727,5.99818
6.513,2.12,1.309,1.499,18.2222,0.0387356,9.06713,6.81749
8.184,2.461,1.332,2.791,23.4815,2.29383,1.15319,0.463142
6.68,2.325,1.325,1.462,18.6667,0.919942,8.58297,0.473867
11.801,1.682,1.364,7.167,13.7778,0,0.0214494,0.621346
6.238,1.717,1.337,1.557,13.7037,0.703228,1.75975,0.677936
11.844,1.549,1.345,7.35,10.2963,2.99137,0.0861671,1.00012
8.753,1.205,1.334,4.494,5.85185,0.147428,4.49465,15.3753
6.732,2.05,1.35,1.658,11.1852,0.0208163,15.4914,11.8253
12.812,1.928,1.339,7.874,16.5185,0.592548,0.649972,11.221
9.527,1.909,1.363,4.542,12.8148,0.37557,9.42653,15.1174
10.57,1.682,1.363,5.847,9.77778,2.23095,3.92935,11.9056
8.719,1.189,1.338,4.609,4.66667,0.366047,15.7512,29.1948
11.522,0.979,1.352,7.628,3.18519,0,1.35723,25.129
5.539,1.018,1.342,1.516,5.18519,0.143737,53.7982,21.2555
6.256,1.623,1.405,1.544,10.3704,0.153362,28.4612,14.521
6.542,2,1.317,1.546,15.4074,0.850355,30.7725,4.51144
6.277,1.701,1.364,1.57,11.4074,0.217087,5.76446,5.91324
7.675,1.516,1.343,3.132,9.33333,1.00064,12.4618,10.8265
11.601,1.176,1.328,7.513,4.66667,0,1.45409,19.5361
7.455,1.441,1.312,3.077,6.66667,0.362871,60.2658,13.6579
5.223,0.821,1.352,1.438,4,0.0159406,73.9318,41.2023
6.224,1.728,1.327,1.622,9.33333,0.375134,88.994,27.8692
5.945,1.418,1.335,1.525,6.66667,0.349355,13.211,12.5426
11.591,0.991,1.326,7.637,4,0.515164,1.08429,14.1092
11.569,1.154,1.343,7.433,2.66667,0,2.96018,39.4005
6.456,1.813,1.374,1.555,8,0.0843439,86.0717,28.2101
6.453,2.011,1.331,1.452,13.2593,0.190013,70.9675,19.8707
9.596,2.263,1.395,4.32,18.4444,0.0195945,26.4061,39.8898
7.361,3.012,1.352,1.4,23.6296,-0.00172855,-2454.97,36.5537
13.179,2.741,1.429,7.455,28.4444,1.21816,2.94191,35.0859
12.32,2.272,1.332,7.208,23.4815,0.90903,3.1358,37.723
8.442,2.574,1.331,2.878,18.8148,0.401195,28.962,30.6483
6.294,1.901,1.35,1.486,16.1481,0.383836,45.6252,34.5706
6.273,1.851,1.376,1.444,13.3333,0.0955196,52.365,46.3704
6.665,2.207,1.328,1.512,18.2963,0.358213,35.2451,28.3129
12.386,1.868,1.34,7.65,15.6296,0,2.22572,30.4738
12.811,2.372,1.383,7.381,20.2222,0.141258,5.10672,35.0603
7.706,2.915,1.42,1.625,25.1852,0.279432,68.9957,17.1958
11.595,2.472,1.335,6.117,23.037,1.67657,5.47452,10.3249
13.114,2.19,1.36,7.91,18,0,1.05945,13.0842
13.138,2.202,1.409,7.77,19.1111,0.427873,2.71723,17.2869
12.911,2.05,1.4,7.791,16,0,2.6131,19.6608
8.738,2.581,1.371,3.049,20.6667,0.0649748,40.4979,22.7766
13.136,2.905,1.317,7.331,25.6296,0,3.055,26.8101
8.104,3.185,1.75,1.508,30.2963,0.193641,64.4166,19.7141
9.033,4.502,1.342,1.486,35.1111,0.163976,48.8228,19.4479
13.353,4.471,1.352,5.918,40.0741,0.23588,5.40942,19.0907
8.762,4.191,1.466,1.506,38,0.516942,53.2083,10.4903
15.191,4.678,1.345,7.482,35.037,5.98738,0.463883,5.8428
8.128,3.548,1.46,1.464,29.9259,0.322936,5.10258,5.58728
11.359,2.594,1.302,5.922,27.5556,4.09601,0.399811,2.66416
12.584,2.528,1.36,7.131,22.7407,0,0.123927,4.24388
12.394,2.314,1.334,7.218,22.7407,0,0.610822,6.71595
12.442,2.368,1.307,7.251,23.4074,0,1.49583,12.1605
11.239,2.508,1.328,5.729,25.2593,0.0657797,2.55773,8.01583
7.394,2.94,1.347,1.49,30.2222,0.336236,18.5022,4.92855
10.263,2.811,1.316,4.57,27.4074,0.602009,9.0851,5.53825
12.8,2.331,1.399,7.411,24.0741,2.06916,0.976073,9.12189
14.654,2.147,1.339,9.615,18.963,0,0.357844,8.74127
9.617,2.192,1.333,4.471,18.6667,0.194234,5.5431,9.15254
13.106,2.95,1.334,7.289,23.7037,0,0.732365,10.025
13.228,2.807,1.323,7.57,24,0,1.63079,15.2165
11.782,2.716,1.42,5.997,26.5185,0.275031,2.59586,9.23605
13.228,2.715,1.433,7.474,24.3704,0,1.15621,11.3944
13.275,2.73,1.353,7.601,25.4074,0,1.69485,15.4324
10.463,2.865,1.37,4.58,27.6296,0.659954,4.01021,8.55894
13.88,3.267,1.339,7.604,23.9259,0,0.924252,10.8674
7.723,3.117,1.372,1.539,24.4444,0.0866193,9.8201,9.24792
14.285,3.737,1.417,7.469,29.5556,0,1.61747,15.6922
8.257,3.605,1.373,1.565,32,0.226394,34.8562,15.6299
8.158,3.522,1.363,1.511,29.8519,0.0698612,26.0207,15.4778
11.388,3.734,1.339,4.671,34.8148,0.474467,16.3583,15.1988
9.262,3.07,4.666,0,31.8519,0,0,15.1988
13.483,8.925,1.413,1.457,99.3333,0.33137,4.52375,6.29453
12.707,8.406,1.31,1.377,96.6667,0.406249,14.5474,4.13973
12.12,7.7,1.415,1.49,93.4074,0.362797,4.66082,3.02249
17.429,8.804,1.317,5.7,90.1481,1.09659,0.663526,2.31063
15.621,8.395,1.313,4.239,85.2593,0.720378,1.77342,2.54071
16.208,7.648,1.302,5.618,81.3333,3.97185,0.784493,4.64815
16.491,6.443,1.531,6.977,76,0,0.118823,2.73283
11.522,7.079,1.312,1.492,75.6296,0.355801,3.17499,1.80764
16.999,6.986,1.317,7.115,72.6667,0,0.300635,3.54652
12.757,6.866,1.325,2.925,72.1481,0.729375,5.91827,1.63767
16.491,7.802,1.354,5.634,68.6667,2.26362,2.98042,4.49904
16.143,5.738,1.354,7.481,63.4815,0,1.38042,26.8264
11.906,7.244,1.392,1.545,65.1111,0.412549,40.8997,3.96023
11.839,7.052,1.513,1.571,62.0741,0.58194,13.1209,2.7839
11.692,5.937,1.302,2.84,58.5926,0.214349,9.70535,12.0041
14.686,5.844,1.321,5.84,56.4444,3.08508,0.352911,1.71712
12.633,5.116,1.357,4.492,51.6296,0.507841,2.95935,5.91224
13.885,5.118,1.434,5.7,48.6667,1.0209,9.35804,29.1785
14.658,4.442,1.325,7.298,43.6296,0,2.1966,33.4548
9.153,4.672,1.337,1.522,48.2963,0.343158,76.9888,13.6155
9.388,4.824,1.335,1.535,44.963,0.26227,14.0776,9.88722
15.153,4.819,1.398,7.348,42.5926,0,0.485673,9.35773
9.134,4.61,1.33,1.537,42.5926,0.290018,23.4278,7.43022
14.98,4.468,1.406,7.454,40.5185,1.61378,1.56934,13.6214
15.418,4.857,1.34,7.553,35.4074,1.09674,0.124581,4.37551
14.221,3.734,1.342,7.468,30.4444,0,0.726181,14.9659
8.122,3.445,1.383,1.616,31.037,0.214987,16.7987,7.65548
14.042,3.369,1.423,7.6,29.037,0,0.453309,6.01576
14.002,3.253,1.502,7.501,28.963,0.552276,0.990275,9.60038
14.027,2.985,1.399,7.918,26.1481,0.942565,1.63615,16.1689
13.119,2.637,1.38,7.449,21.3333,0,2.7568,40.8241
13.656,2.927,1.374,7.621,26.6667,0.87495,9.86688,61.9929
13.259,2.845,1.41,7.343,22.5185,0,5.99478,52.2025
13.959,3.107,1.401,7.722,27.5556,0.314792,9.1632,66.5066
12.101,3.003,1.453,5.911,25.5556,0.0147923,30.242,71.0696
14.299,4.122,1.337,7.197,30.8148,0,5.83317,77.3228
10.207,3.982,1.635,2.915,35.9259,0.0424585,141.499,85.5227
11.687,4.371,1.405,4.26,41.1852,0.178517,113.663,126.36
8.497,4.056,1.326,1.509,46.5185,0.394093,207.464,86.6207
13.469,4.669,1.338,5.797,43.5556,1.04019,20.6931,75.7945
14.029,3.54,1.391,7.462,38.6667,2.09756,7.33026,112.169
12.387,3.34,1.413,5.94,33.7037,0.872224,32.875,111.284
7.916,3.274,1.385,1.532,29.1111,0.185111,97.1912,97.4288
7.649,3.251,1.343,1.434,33.6296,0.234669,145.552,106.912
10.485,3.079,1.399,4.428,31.1111,0.792827,47.8057,67.3952
7.569,3.062,1.31,1.592,26.963,1.00704,48.3312,4.46393
8.605,2.625,1.321,3.003,22.2222,0.332974,1.91761,3.44153
6.577,2.202,1.304,1.443,20.1481,0.553716,14.6104,7.51965
12.339,2.032,1.374,7.424,17.4815,0,0.45852,8.16648
6.591,2.246,1.318,1.443,17.3333,0.385241,19.8523,3.26536
12.076,1.924,1.314,7.312,14.5185,0,0.268721,3.13561
12.005,1.851,1.333,7.297,14.4444,0,0.183771,2.70029
6.838,2.238,1.551,1.486,14.4444,0.444438,12.9065,3.26352
11.916,1.825,1.311,7.243,11.7778,0.798753,0.159659,2.1567
11.704,1.362,1.335,7.532,7.77778,0,0.240697,2.94444
5.659,1.308,1.356,1.441,7.77778,0.426203,28.4923,2.36525
9.939,1.232,1.337,5.777,5.33333,0.0784358,0.679143,2.96117
7.665,1.831,1.356,2.911,8,0.884955,21.2005,7.10067
9.906,0.994,1.417,5.975,3.85185,0.0492214,16.6229,63.0376
