Final cost,Average optimisation time,Average percent derivs,Average time derivs,Average time BP,Average time FP,average_surprise
134.61,9.42913,2,1.02784,1.35154,5.44201,0.472436
81.7282,9.05797,2,1.01968,1.35358,5.0998,0.584688
18.1049,8.96265,2,1.04601,1.34681,4.91255,0.574738
120.052,9.3103,2,0.998297,1.36278,5.37073,0.496717
142.945,9.52883,2,1.00768,1.36162,5.58087,0.411012
62.1419,8.75521,2,1.02228,1.35304,4.76593,0.66016
134.718,9.40714,2,1.01273,1.36199,5.44369,0.458302
94.0511,9.24017,2,1.02444,1.352,5.27784,0.493308
18.7508,8.62281,2,1.02819,1.35089,4.62633,0.550956
44.0216,8.97408,2,1.01702,1.35247,5.01643,0.538734
105.023,9.14221,2,1.01873,1.3514,5.17192,0.571749
90.1873,8.61151,2,1.02403,1.35483,4.60377,0.64514
9.32541,8.4274,2,1.04413,1.36897,4.32506,0.696835
88.3963,9.20685,2,1.02103,1.35633,5.2132,0.536491
144.507,9.39116,2,1.00148,1.35855,5.47003,0.397997
22.6607,8.74879,2,1.01823,1.35263,4.77179,0.70154
92.5092,9.31886,2,1.02258,1.3553,5.34553,0.542478
180.377,9.4292,2,1.00778,1.35463,5.48732,0.422686
52.3412,8.98472,2,1.03,1.35449,4.98791,0.576605
113.024,9.02216,2,1.02704,1.35562,5.03952,0.588791
99.8439,9.26061,2,1.01394,1.34858,5.30302,0.445371
44.8661,9.26574,2,1.00916,1.34631,5.32516,0.535493
43.3384,8.76339,2,1.00907,1.36464,4.8007,0.643176
68.0435,8.82844,2,1.02012,1.34991,4.8676,0.619395
553.273,9.74894,2,1.02472,1.35755,5.76334,0.288579
72.6137,8.80765,2,1.02604,1.34471,4.83273,0.636883
46.6285,9.28077,2,1.01836,1.34868,5.33789,0.468765
73.8998,8.8826,2,0.990561,1.35004,4.97521,0.559683
159.711,9.17444,2,1.01867,1.35779,5.1966,0.452581
31.3416,8.44989,2,1.01076,1.35754,4.49572,0.649459
36.692,9.03605,2,1.01441,1.35803,5.0735,0.507983
72.4656,9.2662,2,1.02556,1.34998,5.28058,0.512627
56.4619,8.80264,2,1.01315,1.36078,4.83411,0.53475
74.0982,9.09946,2,1.01555,1.35254,5.14869,0.49375
28.3273,8.93082,2,1.02015,1.35392,4.94883,0.70427
9.10696,8.74033,2,1.00553,1.36088,4.77789,0.701027
131.428,9.27045,2,1.00674,1.34455,5.34349,0.477606
51.8015,9.06745,2,1.00481,1.36208,5.12043,0.641691
107.182,9.41127,2,0.988256,1.35746,5.49776,0.416868
84.216,9.46146,2,1.0201,1.36134,5.47272,0.49106
91.0735,8.67422,2,1.01997,1.34896,4.68342,0.579349
43.0204,8.75621,2,1.01685,1.3526,4.77563,0.704512
273.539,9.49308,2,1.01127,1.35806,5.54828,0.361777
15.719,8.33053,2,1.00271,1.35918,4.38307,0.772428
78.6326,9.16193,2,1.0027,1.35359,5.23384,0.526779
104.218,9.17187,2,1.01029,1.34774,5.24172,0.563626
38.5007,8.85753,2,1.01157,1.3496,4.90372,0.588541
95.7647,9.12401,2,1.01974,1.37001,5.12235,0.54498
26.9475,8.88387,2,1.02074,1.35404,4.91034,0.594265
60.0826,10.4747,2,1.21927,1.55403,5.91438,0.51632
158.436,9.6009,2,1.02483,1.38225,5.59024,0.421021
85.1728,8.75016,2,1.01669,1.37389,4.72312,0.623496
21.8374,8.8875,2,1.01231,1.36263,4.9067,0.653532
23.7762,8.57919,2,1.01693,1.35615,4.59166,0.722204
16.2364,8.7001,2,1.00999,1.36119,4.74029,0.695814
27.4966,8.83053,2,1.03291,1.35471,4.79953,0.65022
98.1975,8.91145,2,1.02222,1.34892,4.95268,0.544953
35.497,9.02737,2,1.00428,1.35317,5.07328,0.648471
118.419,9.11598,2,1.0114,1.35706,5.1685,0.583427
99.0177,9.15238,2,1.03572,1.3591,5.13543,0.533739
304.309,9.21846,2,1.0038,1.35847,5.28986,0.433555
49.1068,8.96706,2,1.01819,1.35644,5.00643,0.499083
164.602,9.29076,2,1.00707,1.36163,5.33589,0.390698
65.846,9.1877,2,1.009,1.35559,5.23791,0.543761
9.26498,8.54164,2,1.02802,1.36959,4.51185,0.765062
8.61632,8.36688,2,1.03295,1.3566,4.34904,0.742649
75.2996,8.66829,2,1.02122,1.35142,4.69334,0.627615
41.3328,9.14174,2,1.01154,1.35807,5.17969,0.558533
190.37,9.26443,2,1.012,1.36096,5.31427,0.460422
243.602,9.58653,2,1.01992,1.35545,5.62987,0.324858
212.944,9.11058,2,1.02014,1.35395,5.14133,0.440096
71.3169,9.1264,2,1.00652,1.35196,5.19833,0.470617
70.8441,9.09904,2,1.00296,1.36189,5.14469,0.556345
161.744,9.451,2,1.02255,1.36966,5.43438,0.488428
304.774,9.40886,2,1.01408,1.35401,5.45345,0.363719
8.83509,8.50678,2,1.03142,1.35696,4.48624,0.680679
31.7849,8.6908,2,1.01329,1.35863,4.73329,0.620311
331.132,9.1602,2,1.0265,1.35318,5.17536,0.495657
73.246,9.16516,2,1.01604,1.35569,5.20849,0.502356
200.65,9.36867,2,1.00616,1.34463,5.44452,0.383955
141.006,9.42704,2,1.01929,1.36917,5.42189,0.435032
940.989,9.80079,2,1.05032,1.34633,5.74536,0.336369
