Iteration,Cost,Cost reduction,time (ms)
0,9.28328,0.466142,151.496
1,6.54762,0.623463,265.141
2,4.34398,0.750189,387.406
3,3.33981,0.807936,516.136
4,2.87352,0.834751,651.195
5,2.87352,0.834751,770.075
6,2.87352,0.834751,848.547
