Iteration,Cost,Cost reduction,time (ms)
0,5.456061836846427,0.0,30.166149139404297
1,5.114750540104135,0.06255634685760236,177.4439811706543
2,4.369079399921825,0.19922472827999915,1080.7287693023682
3,3.957673934628562,0.2746281011880769,1430.7539463043213
4,3.162546801587103,0.4203608946970737,2676.2335300445557
5,2.5293200853826523,0.5364201944520877,3009.542226791382
6,2.4734367108971895,0.5466626323416411,3352.9763221740723
7,2.4264693331911373,0.5552709251195689,3836.2746238708496
8,2.3798758162927003,0.5638106957988117,4731.27818107605
9,2.375779239398518,0.5645615261626681,5225.695371627808
10,2.3701819315039856,0.5655874140763153,5647.143840789795
11,2.3701817729232695,0.5655874431413663,6892.61269569397
