MSE,Frobenius Error,Elementnorm Error,Max Error (abs),Max Error (rel),Cost Reduction,% Derivatives
187152,0.000853067,0.00400982,3.7425e+07,0.00614132,0.729875,41.5
113.479,0.00245601,0.0104786,9039.96,0.0132075,0.471212,29.5
343.812,0.00224544,0.0151323,63948.2,0.025898,0.107652,23.5
88.1237,0.00227198,0.0116982,10644,0.0223366,0,29.5
6.54186,0.00168536,0.00462826,147.425,0.0445697,0.530875,42.5
171.55,0.00438762,0.0154921,23712.3,0.035805,0.324846,24.5
22.0462,0.0036034,0.0124967,776.851,0.0413399,0.00759376,26.5
77.0578,0.00298295,0.00634854,8612.33,0.0264699,0,27.5
3.30717,0.000691785,0.00451002,73.7003,0.0126086,0.734406,26.5
7.59732,0.00158227,0.00323831,579.023,0.0228199,0.0847513,42.5
542.952,0.0129682,0.00876684,15085.3,0.620383,0.400314,29.5
19.4026,0.00234813,0.00747241,2433.54,0.0804019,0.304685,33
18.1592,0.00148874,0.00842815,402.475,0.0188556,0.81987,31.5
50.3342,0.00525934,0.0142501,2925.31,0.0546749,0.41416,23.5
58.2516,0.00330093,0.0142654,3257.09,0.0543704,0.0201247,21
30.0876,0.0026442,0.0120088,2659.04,0.0311381,0,29.5
8.95407,0.00153138,0.00811857,90.1316,0.0149167,0.289979,20
109.448,0.00254971,0.00602551,13336.7,0.0869978,0.301162,32.5
59.1209,0.00312392,0.0112115,3167.97,0.0294357,0.117486,20.5
63.9088,0.00312658,0.0148804,5654.32,0.0694148,0,23
14.8776,0.00154201,0.0117961,379.275,0.0116587,0,25
64.7146,0.00154933,0.00779211,5772.7,0.0131006,0.349905,38.5
29.6992,0.00456225,0.00814952,1414.27,0.0666448,0,28.5
35.5013,0.0032619,0.0102307,1676.59,0.0837402,0.211341,36.5
24.4512,0.00223342,0.00473849,1265.05,0.0479125,0.0804886,17
7.5173,0.00123372,0.00550856,244.045,0.00989585,0.379496,31.5
26.5778,0.00153191,0.00816695,2207.48,0.00719571,0.208122,28.5
11.7109,0.00234648,0.00503473,641.65,0.026506,0.197874,36
3.86887e+06,0.134527,0.00805796,1.32408e+08,2.89365,0.311204,29
16.9605,0.00210609,0.0070936,1201.9,0.207063,0.236119,42
55.3156,0.00538311,0.0148177,1668.08,0.156988,0.183057,26.5
11.0928,0.00154401,0.0109577,454.461,0.0189245,0.338047,33.5
1.42125e+06,0.0471763,0.00791742,1.16129e+08,2.30541,0.0480095,23
7.35419,0.00185688,0.00747122,792.308,0.0218372,0.133727,30
96273.8,0.00247073,0.00609088,1.92501e+07,0.03014,0.306741,32
14.3978,0.00331541,0.0115158,208.068,0.116169,0.448252,35
27.1792,0.0021862,0.00718508,673.667,0.0342975,0.848477,42.5
98.42,0.00290597,0.0108301,12753.2,0.0319122,0.527446,27.5
105.783,0.0035629,0.0122887,11499.6,0.029015,0.588266,27
59.5491,0.00315893,0.0152616,5377.04,0.0515936,0.0248196,32.5
228021,0.0417844,0.00777221,1.29615e+07,1.62856,0.375272,45.5
13.0623,0.00243319,0.0107942,385.3,0.0225967,0.331967,32
22.8471,0.00217259,0.0138287,486.955,0.0124362,0.0316866,37.5
156692,0.0171114,0.0103786,3.13271e+07,2.45827,0,37
254442,0.0307542,0.011973,1.78106e+07,1.4827,0.0831664,13.5
268.139,0.00516728,0.0118561,6973.93,0.0799948,0.311749,29.5
81.9581,0.00604094,0.0167018,887.916,0.104093,0.00508471,18
36.6453,0.00274297,0.0146348,694.64,0.0152783,0.259851,25
5810.15,0.00117506,0.00487058,1.13803e+06,0.0924273,0.315774,39.5
40.9792,0.00500272,0.00569496,4252.76,0.147301,0.171807,35.5
19.4133,0.00274035,0.00605895,563.223,0.0209959,0.0127257,31
21.4578,0.00389131,0.0119704,295.772,0.0357038,0.130527,28
23.084,0.0030095,0.0152056,920.016,0.0481462,0.62442,25.5
156741,0.00223451,0.0110794,3.13462e+07,0.0240078,0.373086,31
16.5632,0.00164854,0.00654905,815.667,0.0133868,0.243261,42
41.0594,0.00358231,0.00951626,1416.96,0.102193,0.203501,42.5
748668,0.0394145,0.00533572,6.77222e+07,3.37276,0.804328,51.5
23.6572,0.00255443,0.00611299,1029.66,0.0232943,0.375212,41
146.045,0.00206674,0.00670907,27611.3,0.028827,0.220456,36
97.0974,0.00497653,0.00902141,3699.95,0.0850742,0,44.5
1.14035,0.000295983,0.00155471,58.8163,0.00990888,0.317988,17.5
3.27003,0.00126524,0.00829302,62.898,0.00705225,0.440333,19.5
43.418,0.00297646,0.0073979,1495.66,0.0630334,0,31.5
38.9567,0.00323415,0.0131741,1286.25,0.0176766,0,24
25.7799,0.00153551,0.00534678,2312.56,0.0576379,0.210676,22.5
21596.9,0.0654196,0.00913876,576219,1.67818,0.00635235,31.5
97.4941,0.00256244,0.0075961,13498.1,0.0744561,0.862628,37.5
477.061,0.00187395,0.0112819,86745.5,0.0195804,0.194341,32.5
2.56438e+06,0.117344,0.00593019,3.41313e+08,5.90645,0.838334,45.5
6.57353,0.00194496,0.00642673,242.351,0.0323965,0.0290903,47.5
