MSE,Frobenius Error,Elementnorm Error,Max Error (abs),Max Error (rel),Cost Reduction,% Derivatives
1.56173e+06,0.00575057,0.0181079,2.39944e+08,0.0603445,0.586174,5.5
116.181,0.0051444,0.0328718,8886.63,0.0460289,0.188989,5.5
358.383,0.00509303,0.0258618,63982.9,0.0288549,0.207414,5.5
97.7559,0.00383888,0.0195712,10514.4,0.0448092,0,5.5
25797.2,0.00403198,0.0157307,5.15594e+06,0.0320671,0.10608,5.5
156.386,0.00559482,0.0188273,23712.3,0.0594871,0.199952,5.5
31.6078,0.00496459,0.0219013,1263.03,0.0302154,0,5.5
150.227,0.00815273,0.0139402,12168.7,0.0792892,0,5.5
7.23176,0.0021734,0.0187415,73.7003,0.0191788,0.261634,5.5
1.30543e+06,0.00272807,0.0182998,2.61078e+08,0.0316684,0.433796,5.5
128.41,0.00374036,0.0186581,16980.8,0.0149261,0.416812,5.5
37.4125,0.00481156,0.0239972,2465.21,0.0364336,0,5.5
49.2461,0.00580346,0.0311527,594.482,0.0764348,0.909918,5.5
45.6265,0.00572425,0.0227199,2984.86,0.0337383,0.314765,5.5
45.7583,0.00657157,0.0238062,3253.46,0.0678767,0.0486612,5.5
41.0741,0.00653962,0.0253501,2654.48,0.0467399,0,5.5
89764.9,0.00487611,0.0150362,1.79488e+07,0.035775,0.0594561,5.5
198.734,0.00662592,0.015487,29812.5,0.056941,0.254511,5.5
84.7111,0.00794455,0.025198,2912.52,0.0956937,0.429408,5.5
76.4579,0.00363629,0.0257762,5604.13,0.0186529,0,5.5
13.3381,0.00310525,0.02171,436.252,0.0272265,0.252013,5.5
500.579,0.0105717,0.0375775,5140.07,0.0977495,0.42095,5.5
635.226,0.0125649,0.021421,102028,0.201531,0.126015,5.5
61.6383,0.00534102,0.0242751,1841.43,0.0365526,0.659962,5.5
15.5755,0.00588744,0.0192476,1273.13,0.0905919,0.265427,5.5
489798,0.00227216,0.0182533,9.7952e+07,0.0133282,0.296756,5.5
92.5421,0.00656004,0.0211445,2420.57,0.174265,0.209261,5.5
24.9115,0.00506585,0.0206193,625.422,0.0330852,0.118215,5.5
747386,0.00186435,0.0219055,1.49475e+08,0.0149887,0.286366,5.5
51.8367,0.00578882,0.0294702,4651.31,0.0707093,0.298328,5.5
57.7044,0.00570714,0.0327545,1741.51,0.044359,0.242933,5.5
27.1761,0.00589303,0.0271822,623.151,0.0496578,0,5.5
1.30872e+06,0.00254572,0.0170569,1.16126e+08,0.0141523,0.094989,5.5
102828,0.0185149,0.0278849,2.05519e+07,0.307,0.123517,5.5
96272.4,0.0040251,0.0123447,1.92475e+07,0.0366149,0.107583,5.5
30.3871,0.00850632,0.0304179,311.842,0.0760116,0.314261,5.5
288599,0.00891235,0.0278243,5.77032e+07,0.0768383,0.550319,5.5
100.655,0.00743131,0.0234643,12865.2,0.0408097,0.380931,5.5
96.3738,0.00603238,0.0249273,11545.6,0.0349647,0.309278,5.5
126.094,0.0062546,0.0252027,10789.3,0.0423863,0,5.5
384947,0.0041773,0.017408,3.22748e+07,0.0483754,0.443081,5.5
59.2986,0.00722882,0.0257632,1896.86,0.119362,0.0741006,5.5
64.493,0.00451537,0.0279599,6051.1,0.0288877,0.0460097,5.5
626829,0.00531211,0.0256345,1.25351e+08,0.0285339,0.0312806,5.5
116315,0.00259687,0.014042,2.32612e+07,0.0269238,0.036461,5.5
86.0464,0.00508097,0.0180752,7724.94,0.0385102,0.28653,5.5
33.7698,0.00446404,0.0243555,887.086,0.038365,0.169928,5.5
