MSE,Frobenius Error,Elementnorm Error,Max Error (abs),Max Error (rel),Cost Reduction,% Derivatives
1.56162e+06,0.00373555,0.014114,2.39946e+08,0.053553,0.76024,10.5
113.059,0.00339542,0.0175478,8892.83,0.0310913,0.316398,10.5
353.275,0.00409793,0.0180779,64073.5,0.0709096,0.203281,10.5
94.763,0.00313939,0.0134422,10789.4,0.0367013,0.147884,10.5
25788.6,0.0032912,0.0119455,5.15455e+06,0.0398367,0.35879,10.5
706.64,0.00625106,0.0143921,19282.4,0.0859937,0,10.5
32.7495,0.00545299,0.0182317,1224.65,0.132679,0,10.5
192.472,0.00811385,0.0109957,12016.5,0.0751677,0,10.5
6.6955,0.00189328,0.0140328,76.5566,0.0215734,0.0225952,10.5
1.30547e+06,0.00248235,0.0136619,2.61086e+08,0.0270658,0.15297,10.5
121.737,0.00358526,0.0130314,16877.3,0.0424813,0.504474,10.5
32.3264,0.00450787,0.014773,2343.64,0.0399416,0.244978,10.5
32.2709,0.00331042,0.0175383,593.793,0.0725739,0.83197,10.5
38.5518,0.00370603,0.0133075,2940.5,0.0261934,0.53787,10.5
41.1058,0.00464439,0.012815,3277.14,0.0630029,0.299311,10.5
38.1008,0.00427477,0.0155459,2660.14,0.0347981,0.0310333,10.5
89754,0.00242281,0.00990768,1.79472e+07,0.0391475,0.500958,10.5
188.815,0.00458593,0.00926405,28905.9,0.0538948,0,10.5
151.62,0.0107072,0.0156057,2945.46,0.127398,0.486003,10.5
74.1294,0.00336536,0.0155336,5643.81,0.0313602,0.00388387,10.5
10.0396,0.00185037,0.0148711,436.681,0.0342181,0.529173,10.5
242.593,0.00585171,0.0222013,4479.01,0.073619,0.500027,10.5
633.564,0.00736727,0.0138158,112638,0.096789,0.0188625,10.5
106.382,0.0100165,0.0264871,1374.45,0.131901,0,10.5
12.6489,0.0024288,0.0103213,1378.66,0.0850518,0.10214,10.5
489841,0.0015103,0.0118477,9.7961e+07,0.00957746,0.214337,10.5
69.5606,0.00324425,0.0126123,2592.43,0.0305773,0.242612,10.5
17.691,0.00246668,0.0125234,639.594,0.0293852,0.0964127,10.5
747381,0.00201997,0.0148341,1.49474e+08,0.0382825,0.380687,10.5
47.2199,0.0036044,0.0198829,4427.46,0.0626584,0.0997737,10.5
55.2106,0.00365105,0.0219482,1687.22,0.0187779,0.210987,10.5
17.6427,0.00345416,0.0197964,457.72,0.04376,0.00870548,10.5
2.72845e+06,0.193734,0.0147131,1.16202e+08,4.10932,0.0902417,10.5
102731,0.0105361,0.0173784,2.05392e+07,0.291016,0.0515789,10.5
96268.5,0.00269364,0.00914507,1.92476e+07,0.0261343,0.02596,10.5
20.6773,0.00514113,0.0200346,307.332,0.0570352,0.480954,10.5
