Cost reduction,Final cost,Optimisation time (ms),Number iterations,Average num dofs,Average percent derivs,Total time derivs (ms),Total time keypoints (ms),Total time FD (ms),Total time interpolation (ms),Total time cost derivs (ms),Total time QP (ms),Total time FP (ms)
0.0351316,36.3224,697.612,7,13,5.74286,192.745,0.043,155.315,1.303,36.08,300.919,159.328
0.833697,7.65128,915.59,7,13,8.61429,288.631,0.051,231.408,2.183,54.98,432.659,148.564
0.848144,5.99896,657.468,7,13,5.74286,191.611,0.033,153.7,1.458,36.415,263.864,157.355
0.627655,15.103,634.501,7,13,8.61429,306.589,0.054,249.193,2.226,55.11,96.986,184.428
0.00940002,43.9916,1536.08,7,13,5.74286,187.888,0.037,149.488,1.859,36.5,1125.34,177.235
0.65469,14.0492,1035.74,7,13,8.61429,285.624,0.063,228.647,2.318,54.589,541.952,163.121
0.462308,25.9811,1223,10,13,12.06,578.105,0.104,462.594,4.644,110.747,345.525,242.233
0.787519,8.21485,494.149,7,13,5.74286,198.718,0.036,159.044,1.7,37.932,80.957,168.95
0.523226,21.6949,934.54,7,13,5.74286,186.509,0.038,148.651,1.442,36.372,554.121,149.457
0,43.6545,1441.47,7,13,2.87143,96.741,0.024,77.758,0.7,18.257,1121.23,180.459
0.456916,23.529,1241.04,7,13,11.4857,371.733,0.071,294.507,2.928,74.217,666.806,155.479
0.743181,10.7311,1127.98,7,13,17.2286,584.682,0.105,469.173,4.439,110.951,321.052,169.72
0.672363,15.2985,829.01,7,13,8.61429,284.613,0.065,226.523,2.279,55.738,348.408,150.715
0.761865,11.7735,486.27,7,13,5.74286,185.585,0.035,146.213,1.487,37.845,98.45,159.105
0.740422,12.0851,979.03,7,13,5.74286,202.201,0.036,163.275,1.667,37.219,576.787,153.828
0.36964,27.026,697.208,7,13,11.4857,365.751,0.071,288.12,2.832,74.718,124.386,158.256
0,39.542,1493.34,7,13,2.87143,109.397,0.018,90.056,0.593,18.728,1147.02,191.989
0.571935,19.0153,1484.64,7,13,11.4857,407.393,0.073,329.776,2.909,74.625,847.886,179.809
0.79394,8.09686,1023.09,10,13,10.05,484.155,0.09,385.776,3.968,94.307,234.94,247.573
0.439451,23.6656,739.861,7,13,8.61429,288.805,0.055,230.54,2.169,56.033,244.902,157.866
0.0101975,38.9725,1597.94,7,13,5.74286,208.237,0.038,168.413,1.814,37.967,1155.7,186.987
0.839074,7.3295,518.771,7,13,5.74286,190.721,0.037,151.98,1.45,37.25,102.282,179.602
0.515731,20.9016,1049.16,7,13,11.4857,406.094,0.072,326.866,3.226,75.92,406.85,186.29
0,43.2024,1478.13,7,13,2.87143,106.813,0.018,87.052,0.966,18.775,1154.9,171.735
0.659095,15.2622,1495.53,7,13,8.61429,270.541,0.055,211.486,2.434,56.559,1021.84,157.039
0.612022,18.555,845.374,7,13,11.4857,349.127,0.072,270.688,3.003,75.354,287.458,160.694
0.797638,7.85615,1411.28,7,13,11.4857,414.56,0.074,335.716,3.027,75.733,773.745,173.87
0,44.3321,1472.72,7,13,2.87143,98.695,0.018,79.282,0.794,18.598,1149.5,181.02
0.308782,29.9754,1537.56,8,13,10.05,396.272,0.072,318.04,3.044,75.107,891.948,196.323
0.84311,6.31094,594.79,7,13,5.74286,206.738,0.037,167.849,1.47,37.377,169.614,170.839
0.607932,18.4517,1498.86,7,13,5.74286,218.65,0.039,179.271,1.565,37.769,1042.29,192.342
0.890477,4.30711,1222.67,10,13,12.06,620.1,0.111,501.505,4.454,114.013,281.633,259.961
0.668074,14.2353,1072.73,7,13,5.74286,187.969,0.035,147.736,1.429,38.763,679.27,160.756
0.824497,7.92895,874.782,8,13,7.5375,321.823,0.076,257.865,3.134,60.739,298.922,197.82
0.346554,31.3881,684.857,7,13,8.61429,291.516,0.058,224.142,4.39,62.916,176.737,164.087
0.832543,7.1675,1258.71,7,13,20.1,647.205,0.146,490.463,6.749,149.826,378.591,172.996
0.794995,9.37648,1201.42,7,13,14.3571,737.742,0.148,596.814,7.155,133.605,205.359,194.914
0.895051,4.13134,1777.78,7,13,11.4857,604.012,0.09,479.408,5.037,119.462,923.48,187.91
0.216559,34.4819,974.172,7,13,5.74286,248.962,0.055,203.824,2.054,43.023,454.444,214.395
0.827837,6.87683,1773.01,7,13,8.61429,426.363,0.084,341.944,4.062,80.263,1036.56,244.057
0.457218,24.843,1663.49,7,13,5.74286,253.921,0.075,199.1,2.575,52.165,1139.18,191.784
0.821437,7.91034,1769.25,7,13,14.3571,743.959,0.14,616.509,6.242,121.051,713.507,225.967
0.574924,23.0128,1561.51,7,13,5.74286,234.764,0.046,183.24,2.538,48.934,1104.41,171.975
0,43.8881,1544.78,7,13,2.87143,105.027,0.019,84.454,0.986,19.566,1203.39,190.345
0,41.937,1553.61,7,13,2.87143,102.02,0.019,81.596,0.849,19.553,1211.51,194.958
0.76661,9.44656,1367.27,7,13,11.4857,392.389,0.081,311.838,3.27,77.189,742.309,181.09
0.310083,31.973,1536.05,7,13,5.74286,226.571,0.047,185.896,1.611,39.012,1052.54,209.347
0.653027,14.0441,1653.35,7,13,8.61429,337.74,0.061,277.431,2.733,57.509,1058.87,207.061
0.702919,13.2551,853.982,7,13,11.4857,438.518,0.078,356.39,4.094,77.945,177.2,185.976
0.716164,12.5377,1536.09,7,13,8.61429,327.76,0.059,266.826,2.604,58.265,958.002,199.019
0.4849,24.8956,512.104,7,13,5.74286,193.531,0.046,153.382,1.698,38.401,97.444,174.506
0.0106578,43.0354,1680.96,7,13,8.61429,320.62,0.061,260.636,2.999,56.917,1115.27,194.159
0.882768,5.16897,1387.87,7,13,11.4857,390.417,0.077,308.491,3.659,78.179,764.157,181.395
0.815009,7.52162,840.02,7,13,14.3571,506.641,0.095,403.64,4.935,97.955,99.367,179.898
0,45.5263,1494.07,7,13,2.87143,99.175,0.019,79.719,0.792,18.642,1170.13,180.728
0.423507,28.7118,551.774,7,13,5.74286,188.593,0.039,148.456,1.664,38.428,158.035,159.969
0.673091,12.1552,878.309,7,13,11.4857,403.603,0.081,322.059,4.05,77.403,238.881,185.823
0.862811,5.52125,1564.01,10,13,12.06,617.973,0.119,493.633,5.637,118.567,622.223,261.142
0.777093,9.57886,1607.96,7,13,8.61429,295.344,0.059,233.613,3.437,58.228,1076.9,185.228
0.00602243,46.0628,529.374,7,13,5.74286,190.909,0.04,150.461,1.83,38.572,124.441,168.144
0.545757,20.7492,1820.92,7,13,11.4857,394.945,0.08,314.877,3.244,76.732,1191.27,184.246
0.25132,31.7802,557.92,7,13,5.74286,218.135,0.041,177.645,1.911,38.533,122.349,169.869
0.810093,7.81962,627.312,7,13,5.74286,219.537,0.039,179.225,1.838,38.429,154.455,205.331
0.57498,20.0455,827.457,7,13,5.74286,197.832,0.039,157.734,2.461,37.593,424.207,157.215
0.72992,10.9395,1181.52,7,13,14.3571,525.909,0.095,425.082,4.177,96.543,409.119,193.865
0.616163,14.9683,1589.88,7,13,8.61429,325.319,0.057,265.101,2.411,57.743,1025.04,190.002
0.44164,23.6904,815.219,7,13,8.61429,272.608,0.055,211.596,2.86,58.09,330.387,164.731
0.931088,2.72567,1623.23,7,13,8.61429,344.976,0.059,285.548,2.509,56.853,1015.13,212.192
0.676907,12.8268,824.255,8,13,10.05,391.311,0.079,310.315,3.837,77.067,172.17,205.711
0,39.1686,1510.22,7,13,2.87143,99.306,0.022,78.573,1.086,19.62,1179.66,185.722
0.859574,6.56632,1479.21,7,13,11.4857,432.324,0.086,353.07,3.593,75.565,796.123,199.652
