Iteration,Cost,Cost reduction,time (ms)
0,19.5202,0.569933,124.722
1,10.0019,0.779638,241.737
2,10.0019,0.779638,379.135
3,10.0019,0.779638,473.744
4,10.0019,0.779638,569.583
5,10.0019,0.779638,665.705
6,10.0019,0.779638,761.907
