MSE,Frobenius Error,Elementnorm Error,Max Error (abs),Max Error (rel),Cost Reduction,% Derivatives
0.0638383,0.0157457,0.0596793,0.343449,0.0701111,0.834309,1.35
0.992788,0.00654097,0.0102684,969.84,0.0562801,0.123911,2.7
0.0740971,0.0137232,0.0682864,0.3524,0.0526904,0.00461146,2.05
0.992272,0.0129271,0.0233681,924.874,0.0587553,0.00331903,2
0.0638351,0.0158273,0.0597511,0.342015,0.0729758,0.692961,1.35
0.071342,0.0141055,0.0811501,0.238328,0.0358598,0.0543306,2.25
0.0688278,0.0134553,0.0827428,0.330639,0.0471259,0.00174147,2
0.06791,0.0132879,0.0817383,0.282961,0.0417139,0.00114286,2.05
0.0638348,0.0157999,0.0597254,0.342492,0.0721162,0.778898,1.35
0.0773908,0.0146585,0.0700254,0.297281,0.0615263,0.0322101,2.3
0.060655,0.0125615,0.0685353,0.227483,0.0617559,0.00219417,2.1
2.55974,0.0124127,0.0255954,2499.5,0.0521239,0.0017079,2
0.0638383,0.0157457,0.0596793,0.343449,0.0701111,0.849185,1.35
0.0158534,0.00616728,0.0158356,0.224957,0.0401764,0.127627,3.35
2.42174,0.00930904,0.0157668,2380.85,0.0597904,0.00364214,4.85
0.021518,0.00633435,0.0212832,0.261772,0.0445867,0.00360692,6.55
0.0638423,0.0157189,0.0596594,0.34393,0.068932,0.858259,1.35
0.0192996,0.00670811,0.0187808,0.224056,0.0472892,0.129003,4.1
0.0171782,0.00701541,0.0219901,0.242526,0.072967,0.034731,8.25
0.0225398,0.00805311,0.0269759,0.237137,0.0723176,0.0272633,8.7
0.0638358,0.0157727,0.0597014,0.34297,0.0711663,0.812535,1.35
0.00993096,0.00456554,0.0126498,0.236736,0.0625808,0.103892,3.45
0.067052,0.013058,0.0746189,0.25068,0.0360289,0.00398995,1.9
0.0672957,0.0130706,0.062135,0.331597,0.0616152,0.00309458,2.3
0.0638348,0.0157999,0.0597254,0.342492,0.0721162,0.757499,1.35
1.02144,0.0152071,0.0266399,762.111,0.864638,0.0623719,2.3
0.0606839,0.0125555,0.0699034,0.227423,0.0616763,0.00258755,2.25
0.0605884,0.012452,0.0696579,0.226668,0.0516733,0.00175821,2
0.0601433,0.0140472,0.0555364,0.354224,0.0482125,0.496306,1.4
0.412729,0.0169616,0.0346973,194.56,1.13363,0.0172777,2.2
0.323653,0.0148658,0.0316265,146.917,0.980766,0.00071097,2.15
0.317692,0.0148902,0.0318238,143.498,0.969725,0.000380583,2
0.00582252,0.00552668,0.00838173,0.0437435,0.0149401,0.81513,1.4
0.0645299,0.0134682,0.0823033,0.281165,0.0416986,0.024925,2.2
0.0638727,0.0132305,0.084415,0.329908,0.0471508,0.000287,2.15
0.549421,0.013295,0.032363,485.519,0.0586981,1.66116e-05,2.15
0.0638351,0.0158273,0.0597511,0.342015,0.0729758,0.685543,1.35
0.840045,0.0163586,0.0334882,514.765,1.37753,0.0539285,2.4
0.0686109,0.0136353,0.0821331,0.245642,0.0358224,0.00483307,2.2
0.0612548,0.012656,0.0739109,0.258106,0.040217,8.47987e-05,2.1
0.00582252,0.00552668,0.00838173,0.0437435,0.0149401,0.778948,1.4
0.0683615,0.0138766,0.0836632,0.284204,0.0418002,0.0367438,2.3
0.0655395,0.0132668,0.0825322,0.239757,0.0303079,0.00349698,2.15
0.0657434,0.013319,0.0842143,0.283847,0.0418246,3.9511e-05,2.05
0.00582252,0.00552668,0.00838173,0.0437435,0.0149401,0.838472,1.4
0.0638861,0.0135016,0.0823206,0.223849,0.0357693,0.023017,2.2
0.0632525,0.0131665,0.083306,0.285698,0.0419305,0.000712047,2.15
0.0625743,0.0130785,0.0835011,0.283372,0.0417973,0.000124535,2.05
0.0601433,0.0140472,0.0555364,0.354224,0.0482125,0.497204,1.4
0.197129,0.0149934,0.0351103,131.699,0.0563412,0.0136384,2.2
0.272959,0.0131586,0.0319783,210.989,0.0516392,0.000163155,2.15
0.309314,0.0131393,0.0319135,247.601,0.0504953,0.00148745,2.15
0.0638383,0.0157457,0.0596793,0.343449,0.0701111,0.850635,1.35
0.0174,0.00623785,0.0170645,0.231224,0.0415999,0.120798,4.3
0.020466,0.00735732,0.0211205,0.245354,0.041926,0.00322709,5.65
0.0231792,0.00747528,0.022806,0.322659,0.0379098,0,6.3
0.0638351,0.0158273,0.0597511,0.342015,0.0729758,0.717962,1.35
0.606266,0.0144769,0.0332889,531.613,0.0555875,0.0560911,2.4
0.0614703,0.0127155,0.0719632,0.256234,0.040093,0.00189185,2.3
0.0608998,0.0124558,0.0722364,0.257272,0.0401583,8.43673e-05,2.15
0.0638358,0.0157727,0.0597014,0.34297,0.0711663,0.809126,1.35
2.13011,0.00550256,0.00839615,2117.32,0.0511666,0.114776,2.85
0.0722674,0.0137742,0.0821943,0.266891,0.061505,0.0057793,2
0.0721122,0.0135583,0.0670596,0.352441,0.0513961,0.004186,2.2
0.0638351,0.0158273,0.0597511,0.342015,0.0729758,0.727501,1.35
1.19918,0.014472,0.0333594,1124.17,0.0548953,0.0553511,2.35
0.0687898,0.0133985,0.0831528,0.283205,0.041751,0.00317059,2.15
4.54325,0.0322343,0.0275008,1070.3,3.60678,0.000465352,2.05
0.0638383,0.0157457,0.0596793,0.343449,0.0701111,0.848912,1.35
0.0185422,0.00629056,0.0181884,0.240164,0.0403981,0.13222,3.2
2.31646,0.0027498,0.00581844,2312.41,0.0510722,0.00580752,4.1
0.0362506,0.0082024,0.0338188,0.290685,0.0454252,0.00482623,5.2
0.0601433,0.0140472,0.0555364,0.354224,0.0482125,0.496403,1.4
0.408543,0.016959,0.0346959,192.227,1.12655,0.0171995,2.2
0.321204,0.0148347,0.0314388,145.686,0.97658,0.000710261,2.15
0.315614,0.0148875,0.0319868,142.229,0.965379,0.000396408,2.15
0.00582252,0.00552668,0.00838173,0.0437435,0.0149401,0.846095,1.4
0.371112,0.0161764,0.0342124,172.182,0.798889,0.0260829,2.2
0.0635641,0.0132512,0.0842227,0.227663,0.0307327,0.00175715,2.15
0.0635232,0.0132372,0.084665,0.284473,0.0418946,0.000101122,2
0.0600936,0.0140642,0.0555107,0.353731,0.0514251,0.46583,1.4
0.179846,0.0136776,0.0285042,126.154,0.0606742,0.00390662,2.2
0.155999,0.0129344,0.0283202,101.323,0.0525234,0,2.2
0.143835,0.0128625,0.0281317,89.5181,0.0535138,0.000318213,2.2
