MSE,Frobenius Error,Elementnorm Error,Max Error (abs),Max Error (rel),Cost Reduction,% Derivatives
0.00815497,0.00645618,0.00822849,0.0602332,0.0187036,0.890078,1.4
1.07504,0.0219703,0.0878316,978.438,0.0580325,0,1
0.134579,0.02463,0.176076,0.653099,0.0608069,0.000179466,0.7
1.07105,0.0244699,0.099667,936.783,0.0608369,0,0.7
0.00826604,0.00669752,0.00969439,0.0602332,0.0187036,0.80258,1.1
0.129346,0.0247021,0.207272,0.434701,0.0557179,0.016856,0.7
0.135338,0.0252135,0.232296,0.505068,0.0594042,0.000388844,0.7
0.122185,0.0238514,0.209616,0.456056,0.0565009,0.00156889,0.7
0.00823799,0.00663548,0.00932419,0.0602332,0.0187036,0.855144,1.1
0.145527,0.0257825,0.1841,0.537416,0.0578082,0.0173338,0.7
0.120489,0.0236635,0.195315,0.455725,0.0556208,0,0.7
2.64567,0.0235243,0.110386,2525.65,0.0592937,0,0.7
0.00814827,0.00644118,0.00814008,0.0602332,0.0187036,0.899327,1.5
0.0904615,0.021898,0.13165,0.530269,0.056278,0,1.75
2.49816,0.0223528,0.0918823,2389.94,0.064268,0,1.15
0.0889121,0.0208745,0.135092,0.584108,0.0583633,0,2.35
0.0081438,0.00643052,0.00808106,0.0602332,0.0187036,0.905052,1.9
0.0927737,0.0218551,0.132072,0.536834,0.0564248,0,1.9
0.0801206,0.0206929,0.125611,0.524583,0.0561237,0,2.8
0.0862745,0.0212282,0.129962,0.54533,0.0568046,0,2.95
0.00816624,0.0064888,0.00837722,0.0602332,0.0187036,0.876438,1.1
0.14835,0.0257621,0.184207,0.651303,0.0607277,0.0285266,0.7
0.133912,0.0247532,0.212771,0.502173,0.0580462,0,0.7
0.133697,0.0246017,0.177364,0.663728,0.0613023,0,0.7
0.00824667,0.00665457,0.00943879,0.0602332,0.0187036,0.840272,1.1
1.66585,0.0257188,0.103939,1523.03,0.0576676,0.0121169,0.7
0.120552,0.0236661,0.199334,0.45563,0.055899,0,0.7
0.120703,0.0236355,0.19971,0.454038,0.0558287,0,0.7
0.00833176,0.00684545,0.0105619,0.0602332,0.0187036,0.882043,1.1
0.516053,0.0257902,0.134105,389.152,0.065159,0.00540728,0.7
0.415973,0.0246193,0.13437,293.834,0.0584708,0,0.7
0.408567,0.0245212,0.134058,286.914,0.0584647,0.000969902,0.7
0.0732429,0.0206605,0.120235,0.615659,0.0603402,0.449903,1.05
0.127461,0.0249159,0.23197,0.444308,0.0581357,0.0109528,0.7
0.125552,0.0246545,0.238145,0.460131,0.0584874,8.31674e-05,0.7
0.616072,0.0247998,0.135988,490.24,0.0640625,0.000173095,0.7
0.00826818,0.00670229,0.00972264,0.0602332,0.0187036,0.797827,1.1
1.16534,0.0254555,0.128433,1028.17,0.0619011,0.00921702,0.7
0.122585,0.024148,0.20892,0.440711,0.0561537,0.00186206,0.7
0.122412,0.0240559,0.212766,0.447012,0.0562409,0,0.7
0.0833848,0.021945,0.126409,0.582545,0.0591278,0.232383,0.85
0.129893,0.0249139,0.22545,0.445222,0.0572705,0.00625346,0.7
0.129101,0.0248291,0.23333,0.473558,0.0585223,0.000247085,0.7
0.130365,0.0250326,0.239324,0.46834,0.0584921,0.00179845,0.7
0.0729478,0.0206094,0.120206,0.621835,0.0605614,0.539303,0.9
0.126197,0.0249008,0.232029,0.444396,0.0581397,0.00921652,0.7
0.124474,0.024582,0.235644,0.459559,0.0584942,1.20302e-05,0.7
0.124361,0.0245588,0.237785,0.450566,0.058492,0.00181504,0.7
0.00832966,0.00684068,0.0105341,0.0602332,0.0187036,0.87706,1.1
0.264923,0.0259174,0.135142,136.485,0.0585013,0.00420402,0.7
0.336371,0.0245633,0.133952,214.057,0.0584617,0.000488738,0.7
0.377234,0.0246613,0.134763,254.519,0.0606174,0.00218308,0.7
0.00814604,0.00643624,0.00811068,0.0602332,0.0187036,0.900534,1.5
0.0919939,0.0219391,0.132544,0.535507,0.0564356,0,2.65
0.0895685,0.0218978,0.133655,0.556661,0.0572704,0,2.2
0.0905066,0.0212543,0.135062,0.580317,0.0581769,0,1.9
0.0082596,0.0066832,0.00960947,0.0602332,0.0187036,0.816534,1.1
0.677039,0.0255562,0.125494,537.838,0.0575166,0.00830993,0.7
0.122809,0.0241244,0.207011,0.456773,0.0563424,0,0.7
0.121707,0.0237668,0.208193,0.453343,0.0563241,0,0.7
0.00816847,0.00649367,0.00840667,0.0602332,0.0187036,0.872947,1.1
2.28872,0.0259128,0.104877,2140.79,0.0607634,0.0237175,0.7
0.132557,0.0246,0.21301,0.494773,0.0577915,0.000692928,0.7
0.132869,0.0245054,0.176745,0.661127,0.0611824,0.000137666,0.7
0.00825745,0.00667843,0.00958111,0.0602332,0.0187036,0.82153,1.1
1.27346,0.0255856,0.125639,1133.8,0.0622802,0.00839259,0.7
0.121371,0.0238224,0.20885,0.443901,0.0559768,0.000738344,0.7
2.26177,0.0237433,0.116842,2140.61,0.0567155,0,0.7
0.00814827,0.00644132,0.00814008,0.0602332,0.0187036,0.899082,1.5
0.0930652,0.0219744,0.133908,0.545449,0.056824,0,1.6
2.44921,0.0228921,0.0937139,2332.9,0.0600691,0.00210701,1.6
0.104716,0.022054,0.147885,0.61137,0.0592485,0,1.6
0.00833176,0.00684545,0.0105619,0.0602332,0.0187036,0.882284,1.1
0.511389,0.0257982,0.134095,384.484,0.064532,0.00525473,0.7
0.413035,0.0245255,0.133789,291.372,0.0584695,0,0.7
0.406436,0.0246056,0.134573,284.378,0.0584671,0.000963475,0.7
0.0732042,0.0206322,0.120578,0.628224,0.0607888,0.564433,0.9
0.477069,0.0261711,0.138736,344.364,0.0617316,0.00901831,0.7
0.125528,0.0248181,0.238414,0.450781,0.0585567,0.000319948,0.7
0.12688,0.0249614,0.242448,0.45526,0.0588457,0.00124378,0.7
0.00832755,0.00683591,0.0105063,0.0602332,0.0187036,0.909638,1.1
0.232706,0.0237427,0.110279,128.304,0.0589809,0.00105315,0.7
0.211357,0.0239674,0.114783,103.291,0.0585746,0.000250003,0.7
0.199573,0.0239698,0.118057,91.3896,0.0585786,0.000773324,0.7
0.0725269,0.0206,0.119166,0.59831,0.0597107,0.375565,1.05
0.131571,0.0252422,0.234612,0.451093,0.0584991,0.0143735,0.7
0.127503,0.0248003,0.237699,0.466163,0.0585588,0,0.7
0.129329,0.025052,0.243159,0.466151,0.0587804,0.00214382,0.7
0.00815274,0.00645086,0.00819905,0.0602332,0.0187036,0.89505,1.8
0.0892069,0.0218072,0.131805,0.530844,0.0563443,0,1.6
2.33957,0.0248969,0.100094,2202.72,0.0606959,0.00130676,0.7
0.137073,0.024667,0.176627,0.64533,0.0604452,0.00433423,0.7
0.0234975,0.0104937,0.0215613,0.0810838,0.0233457,0.621322,1.15
0.132094,0.0251156,0.228447,0.447154,0.0572611,0.00770492,0.7
0.130395,0.0249042,0.23376,0.487575,0.0591884,0.000266573,0.7
0.130524,0.0248921,0.237504,0.482647,0.0590741,0.00209895,0.7
0.00832966,0.00684068,0.0105341,0.0602332,0.0187036,0.874165,1.1
0.331282,0.0248012,0.129276,208.263,0.0584629,0.00571724,0.7
0.356066,0.0245654,0.13428,233.7,0.0584565,0.000144623,0.7
0.443385,0.0246669,0.134796,320.55,0.0631371,0.0022401,0.7
