MSE,Frobenius Error,Elementnorm Error,Max Error (abs),Max Error (rel),Cost Reduction,% Derivatives
0.00107912,0.000825348,0.0018659,0.0379417,0.0148737,0.886327,5.9
0.97283,0.00265723,0.00359084,969.101,0.0543125,0.0913582,6.3
0.00152704,0.000979616,0.00282137,0.212782,0.0400648,0.00601476,5.4
0.93031,0.00108015,0.00236722,928.809,0.0533445,0.00411172,5.4
0.00101082,0.000829007,0.00182536,0.0379417,0.0148737,0.830682,5.8
0.000102587,0.000462325,0.000920214,0.00602983,0.00941312,0.0878444,5.5
0.0030329,0.000976305,0.00594589,0.412454,0.0559016,0.00161202,5.5
0.00258732,0.000996722,0.00520372,0.368053,0.0528024,0.00112679,5.5
0.000998079,0.000803436,0.00180634,0.0379417,0.0148737,0.860885,6.3
0.00164846,0.001408,0.00271058,0.13678,0.0521974,0.0717655,5.8
0.00231453,0.000886339,0.00452201,0.325236,0.0495749,0.00440187,5.5
2.52269,0.0009161,0.00313392,2520.7,0.0581233,0.000996768,5.5
0.00101106,0.000816653,0.00182456,0.0379417,0.0148737,0.893021,6.1
0.00612233,0.00350154,0.0074931,0.324816,0.0495139,0.107341,6.4
2.39223,0.00322423,0.00503111,2387.4,0.0643032,0.000645111,6.3
0.00463959,0.00322819,0.00588663,0.24441,0.04295,0.00382758,6
0.000986975,0.0007929,0.00180727,0.0379417,0.0148737,0.898381,5.95
0.00630175,0.00381406,0.00807477,0.293506,0.048565,0.134556,7.05
0.0065241,0.00378873,0.00821308,0.498516,0.096033,0.0125869,8.05
0.00534622,0.00352313,0.00673993,0.327439,0.080768,0.0113667,7.15
0.00195422,0.00108619,0.00309336,0.18178,0.03606,0.876825,5.6
0.00423566,0.00247669,0.00563738,0.323502,0.0802765,0.0936099,5.5
0.00195703,0.000970324,0.00388728,0.285616,0.0464234,0.00410578,5.5
0.00135216,0.000927494,0.00251461,0.184106,0.0372441,0.00347283,5.45
0.003631,0.00122557,0.00497272,0.370697,0.047686,0.847583,6.1
1.52573,0.00130999,0.00352314,1522.64,0.0565013,0.102684,5.5
0.00229803,0.000929488,0.00455753,0.325364,0.0496106,0.00456971,5.5
0.00230806,0.000910989,0.00457081,0.326811,0.0496547,0.000124318,5.5
0.00442625,0.00126884,0.00560186,0.453052,0.0530604,0.934068,5.95
0.389007,0.000937332,0.00372523,386.864,0.0636395,0.0216611,5.4
0.295315,0.000838388,0.00384432,292.868,0.054511,5.41453e-05,5.45
0.288396,0.000855203,0.00385801,285.961,0.0554435,0.000544411,5.45
0.00227263,0.00111418,0.00358715,0.21996,0.0380802,0.869139,5.6
0.000106302,0.000467868,0.000933546,0.00602983,0.00941312,0.0413166,5.4
0.0029436,0.000958343,0.00624878,0.412862,0.0560089,8.64812e-05,5.4
0.491503,0.00096228,0.00417242,488.987,0.063335,0,5.4
0.00101082,0.000829007,0.00182536,0.0379417,0.0148737,0.828626,5.8
1.03026,0.00101843,0.00394728,1027.57,0.0616728,0.0881158,5.5
0.00183895,0.000884803,0.00392206,0.286348,0.0465852,0.00492833,5.5
0.00305795,0.00102654,0.00606732,0.412609,0.0559096,5.33161e-05,5.5
0.00192494,0.00106039,0.0030724,0.18178,0.03606,0.818207,5.8
9.19087e-05,0.000451668,0.000910416,0.00602983,0.00941312,0.060679,5.5
0.00209988,0.000920503,0.00453915,0.326125,0.0497514,0.00266508,5.5
0.00295278,0.000999095,0.00612699,0.412732,0.0559786,4.59077e-05,5.4
0.00227263,0.00111418,0.00358715,0.21996,0.0380802,0.892495,5.6
0.000106923,0.000454188,0.000934764,0.00602983,0.00941312,0.034547,5.4
0.00293495,0.000925786,0.00621326,0.41352,0.0560261,5.69364e-05,5.45
0.0029084,0.000925059,0.00622427,0.41342,0.0560268,0.000125458,5.45
0.00205901,0.00105541,0.00335527,0.21996,0.0380802,0.944705,6.65
0.756738,0.00739212,0.00498529,110.329,0.680059,0.0252263,5.45
0.215664,0.000842994,0.00385108,213.231,0.0558309,0.00199104,5.4
0.254611,0.000813477,0.00356156,252.538,0.0589815,0.00216649,5.4
0.000980255,0.000793946,0.00180246,0.0379417,0.0148737,0.8945,6.15
0.00573535,0.00327491,0.00716448,0.32498,0.0495196,0.117749,6.9
0.00571099,0.0036162,0.00768806,0.358469,0.0529413,0.000972416,6.5
0.00657083,0.00385009,0.00852223,0.49091,0.0923761,0.0105337,6.5
0.00441095,0.00126589,0.00575928,0.464942,0.0557376,0.770378,5.5
3.14708,0.0139293,0.00552125,460.323,1.37447,0.0951638,5.5
0.00322848,0.00102743,0.00614866,0.41338,0.0559546,0.000987892,5.5
0.00315392,0.00114044,0.00612027,0.412796,0.0559136,8.93625e-05,5.5
0.00195389,0.00106181,0.00309198,0.18178,0.03606,0.874972,5.5
2.10969,0.00187853,0.00278878,2107.21,0.0579765,0.0811377,5.4
0.00103415,0.000888212,0.00245135,0.149955,0.0363038,0.00703981,5.4
0.00130447,0.000908221,0.00248555,0.182581,0.0371279,0.00424473,5.4
0.0044536,0.00128438,0.00560702,0.453052,0.0530604,0.828797,5.5
6.72251,0.019782,0.00338428,984.221,1.99021,0.0959675,5.5
0.00261116,0.000945176,0.0052613,0.367455,0.0527658,0.00465938,5.5
2.1443,0.00101562,0.00384679,2141.62,0.0569674,0,5.5
0.00101046,0.000825436,0.00182417,0.0379417,0.0148737,0.892243,5.95
0.0047682,0.00265193,0.00624783,0.324777,0.0495126,0.129524,7.15
2.31703,0.00245568,0.00349971,2313.58,0.0547261,0.00687408,5.75
0.00424574,0.00297198,0.00521795,0.150975,0.0361311,0.00758244,6.3
0.00442625,0.00126884,0.00560186,0.453052,0.0530604,0.934443,5.95
0.384353,0.000919659,0.00369717,382.21,0.0630195,0.0215615,5.4
0.292857,0.000847554,0.00384173,290.411,0.0543655,9.28465e-05,5.45
0.285863,0.000849193,0.00385549,283.428,0.0553237,0.000552475,5.45
0.00227263,0.00111418,0.00358715,0.21996,0.0380802,0.899805,5.6
0.344392,0.000981122,0.00365104,342.181,0.0602219,0.0364933,5.4
0.00245782,0.000872066,0.00535668,0.369752,0.0530301,0.00316086,5.4
0.00301737,0.000959838,0.00639489,0.414236,0.05613,9.03288e-05,5.4
0.00398174,0.0011845,0.00511869,0.40868,0.0499948,0.990679,6
0.717421,0.00772306,0.00378399,102.729,0.730032,0.0135372,5.5
0.104951,0.000759101,0.0034332,102.746,0.053466,0,5.5
0.495947,0.00606971,0.00549761,72.0096,0.555562,0.00041148,5.5
0.00196902,0.0010943,0.00310412,0.18178,0.03606,0.83846,5.75
0.000106413,0.000477413,0.000932825,0.00602983,0.00941312,0.0493185,5.4
0.00211621,0.000874974,0.00465749,0.327814,0.0498967,0.00110707,5.5
0.00213572,0.000885763,0.00472032,0.329105,0.049994,0.00242372,5.5
0.00102303,0.000804623,0.00183333,0.0379417,0.0148737,0.890674,5.8
0.00448637,0.00277711,0.00562562,0.25174,0.0435714,0.122536,6.55
2.19039,0.00282808,0.00379837,2186.29,0.0556368,0.00615464,6.25
0.00242982,0.00181512,0.00355133,0.222505,0.0563972,0.0102647,5.5
0.00342364,0.00160662,0.00492904,0.395716,0.0886292,0.736131,6.3
9.05842e-05,0.000447574,0.00090799,0.00602983,0.00941312,0.0650803,5.5
0.00220505,0.000925638,0.00466515,0.327401,0.0498442,0.00164301,5.5
0.00296211,0.00102732,0.00610384,0.412244,0.0559491,0.000111652,5.4
0.00205901,0.00105541,0.00335527,0.21996,0.0380802,0.940526,6.65
1.17524,0.00899418,0.00379498,171.271,0.839492,0.0263655,5.45
0.235294,0.000872891,0.00391868,232.837,0.0572735,0.00184412,5.4
0.320392,0.000841311,0.00366929,318.309,0.0615038,0.00130284,5.4
