MSE,Frobenius Error,Elementnorm Error,Max Error (abs),Max Error (rel),Cost Reduction,% Derivatives
0.00711926,0.00342125,0.0111104,0.261287,0.0721304,0.889968,1.1
0.9645,0.00513112,0.0101269,955.443,0.0691076,0.158277,1.1
0.00663513,0.00350784,0.0118413,0.246151,0.0700174,0.0389543,1.1
0.91828,0.00340333,0.00860543,911.887,0.069115,0.0365935,1.1
0.00711926,0.00342125,0.0111104,0.261287,0.0721304,0.826139,1.1
0.00698617,0.00356997,0.0146867,0.255293,0.0712957,0.114717,1.1
0.00766901,0.00368691,0.0161444,0.279382,0.074569,0.0227805,1.1
0.00768782,0.00376515,0.0162247,0.280264,0.0747134,0.0215474,1.1
0.00711926,0.00342125,0.0111104,0.261287,0.0721304,0.861959,1.1
0.00752928,0.00395507,0.0130777,0.248728,0.0703672,0.138707,1.1
0.00705028,0.00348407,0.0145128,0.26268,0.0723311,0.0364704,1.1
2.48751,0.00348997,0.00987229,2480.74,0.0710489,0.0340996,1.1
0.00711926,0.00342125,0.0111104,0.261287,0.0721304,0.897671,1.1
0.00928298,0.00493744,0.0142622,0.239498,0.0690645,0.167902,1.1
2.35727,0.00467691,0.0095274,2349.12,0.0667138,0.0458642,1.1
0.00817605,0.00468246,0.0130939,0.236144,0.0685774,0.0425987,1.1
0.00711926,0.00342125,0.0111104,0.261287,0.0721304,0.901506,1.1
0.00962299,0.00560816,0.0148594,0.216565,0.0656684,0.171625,1.1
0.0110834,0.00578225,0.0155361,0.386634,0.0846214,0.0386593,1.1
0.0132858,0.00722227,0.0175678,0.288259,0.0757608,0.0345222,1.1
0.00711926,0.00342125,0.0111104,0.261287,0.0721304,0.878703,1.1
0.00959762,0.00536542,0.0148274,0.241171,0.0692826,0.145265,1.1
0.00721031,0.00356035,0.0145187,0.270765,0.0734362,0.037099,1.1
0.00678556,0.00344232,0.0121127,0.251744,0.0708109,0.028774,1.1
0.00711926,0.00342125,0.0111104,0.261287,0.0721304,0.851046,1.1
1.49319,0.00378039,0.00902062,1486.16,0.0706156,0.13384,1.1
0.00699886,0.00351188,0.0146125,0.261036,0.0721064,0.0376984,1.1
0.00673652,0.00342596,0.0142208,0.251309,0.0707497,0.0340259,1.1
0.00711926,0.00342125,0.0111104,0.261287,0.0721304,0.917828,1.1
0.377846,0.00417238,0.0118188,369.986,0.0704466,0.0190089,1.1
0.28445,0.00405848,0.0130612,275.799,0.0761564,0.00440359,1.1
0.277788,0.00395524,0.0136274,268.575,0.0791925,0.00444443,1.1
0.00711926,0.00342125,0.0111104,0.261287,0.0721304,0.836984,1.1
