MSE,Frobenius Error,Elementnorm Error,Max Error (abs),Max Error (rel),Cost Reduction,% Derivatives
10.6816,7.17939e-06,0.00012715,3863.91,0.00301196,0.334777,50.1
556.28,8.54165e-05,0.00197718,239259,0.0156768,0.169911,50.1
7773.84,0.000139172,0.00326442,4.59665e+06,0.0314603,0.116416,50.1
662.997,0.000128638,0.00195978,207213,0.016002,0.126245,50.1
0.0181052,7.10995e-07,0.000104856,16.6579,0.00023013,0.478464,50.1
6611.55,0.0001627,0.00566248,5.97789e+06,0.0114504,0.193439,50.1
34242.3,0.000185138,0.00255827,2.386e+07,0.0341454,0.119765,50.1
5845.87,0.00025161,0.00239719,2.30997e+06,0.0245129,0,50.1
65.8116,6.07444e-05,0.000160932,8386.27,0.00555842,0.332034,50.1
204.684,0.000113006,0.000451567,79013.1,0.0194546,0.16012,50.1
264.65,0.000141059,0.000842646,85518.3,0.0280118,0.220294,50.1
359.098,0.000134861,0.000939253,52164,0.00968137,0.0419063,50.1
45.8703,1.02641e-05,0.000152273,16030.4,0.00391433,0.157433,50.1
646.827,0.000131209,0.00269177,445148,0.00995877,0.0205555,50.1
5239.64,0.000170365,0.00213061,2.63011e+06,0.0296039,0.0441821,50.1
688.228,0.000135744,0.00175367,123924,0.0138994,0.0176808,50.1
0.0189173,4.55426e-07,9.35751e-05,17.7771,0.000214637,0.333151,50.1
2313.88,9.1343e-05,0.00760854,1.51301e+06,0.000592031,0.324655,50.1
1180.75,9.87254e-05,0.00251953,786965,0.00138054,0.257386,50.1
553.355,0.000148099,0.00238842,135803,0.0110432,0,50.1
34.4566,2.3899e-05,0.000339088,6238.14,0.00240169,0.373278,50.1
2.046,3.2374e-05,0.000290895,905.943,0.000802227,0.295124,50.1
609.086,0.000104664,0.000947921,352556,0.00983969,0.116166,50.1
47256.2,0.000211382,0.0015823,4.52469e+07,0.0148943,0.258314,50.1
0.0167836,5.38685e-07,5.65779e-05,16.0575,0.000206097,0.529513,50.1
59.1486,3.06961e-05,0.000768553,10864.1,0.00412597,0.376857,50.1
10719.2,0.000268519,0.00122372,7.21945e+06,0.0435155,0.0496031,50.1
292.043,0.00016742,0.00147289,62740.4,0.0131466,0.245186,50.1
0.0186782,4.03059e-07,9.33221e-05,17.6682,0.000211088,0.343451,50.1
5969.48,0.000232435,0.00533814,2.97933e+06,0.0859551,0.300708,50.1
534.285,0.000135486,0.00486585,94082.4,0.0113906,0.101416,50.1
1146.88,0.000110755,0.00236666,337761,0.00985289,0.054147,50.1
0.591792,3.99454e-06,0.000582735,517.735,0.000324628,0.455838,50.1
3712.43,0.000292179,0.00647934,1.17028e+06,0.0489996,0.325385,50.1
1599.67,0.000193747,0.00223281,453134,0.0203652,0.183515,50.1
1570.08,0.000196451,0.001585,457250,0.02066,0,50.1
66.4144,4.27858e-05,0.000151911,7977.5,0.00602301,0.551127,50.1
116.254,5.01453e-05,0.00140814,31692,0.00697402,0.0903433,50.1
350.457,0.000114317,0.00136021,158052,0.00821639,0,50.1
350.457,0.000114317,0.00136021,158052,0.00821639,0,50.1
5.15688,9.29532e-06,9.32228e-05,1739.85,0.00268458,0.423343,50.1
952.151,0.000121196,0.00548756,728930,0.00377149,0.190195,50.1
9299.11,0.000120753,0.00270903,4.84451e+06,0.00522651,0.23543,50.1
1773.67,0.000150305,0.00268126,967488,0.0124712,0.178003,50.1
0.0139439,5.2458e-07,6.16944e-05,12.7024,0.000222764,0.491005,50.1
91.1882,0.000103211,0.008565,22035.2,0.0048219,0.190808,50.1
345.198,9.82768e-05,0.00142047,247422,0.00153562,0.246288,50.1
643.364,9.86459e-05,0.001847,352797,0.00410285,0.0112668,50.1
22.4098,8.42967e-06,0.000235484,9524.68,0.00299072,0.374564,50.1
762.977,7.31275e-05,0.00235674,567380,0.00668675,0.293319,50.1
11658.3,0.0002395,0.00204654,6.70297e+06,0.0232846,0,50.1
1658.11,9.99213e-05,0.00252861,837865,0.0101569,0.0557287,50.1
59.8687,4.82339e-05,0.000131623,19424.2,0.00440413,0.52348,50.1
28.4343,4.05097e-05,0.000675692,8354,0.00259637,0.158894,50.1
199767,0.000266652,0.00134254,1.97407e+08,0.0660354,0,50.1
1743.29,0.000181455,0.00159578,410648,0.0392427,0.111839,50.1
174.599,5.0828e-05,0.000637017,36740.1,0.00884078,0.283113,50.1
2210.78,0.000183543,0.00227031,1.02778e+06,0.0280736,0.282289,50.1
1970.99,0.000164306,0.00227599,1.21118e+06,0.0109449,0.179984,50.1
947.263,0.000153666,0.00235316,305288,0.0163632,0.014781,50.1
0.0124347,6.63551e-07,5.95257e-05,10.1921,0.000174258,0.5508,50.1
4701.4,0.000197616,0.00615787,2.33748e+06,0.0581736,0.0789146,50.1
334.744,9.35406e-05,0.00327488,290694,0.00174552,0.0715375,50.1
5694.35,0.000133019,0.004104,3.39946e+06,0.0176962,0.194946,50.1
48.7532,2.98134e-05,0.00043603,24157.7,0.0125239,0.280589,50.1
363.596,9.75487e-05,0.00293049,148184,0.0133983,0.268677,50.1
6845.51,0.000228234,0.0024852,1.56256e+06,0.040753,0.0559345,50.1
9125.22,0.000220417,0.00243811,3.85746e+06,0.0693803,0,50.1
13.16,6.9275e-06,9.77946e-05,3915.38,0.00502092,0.516944,50.1
241.647,1.30204e-05,0.000368383,137805,0.00053978,0.236042,50.1
60.121,2.51867e-05,0.000318394,42920,0.00532295,0.0196314,50.1
60.121,2.51867e-05,0.000318394,42920,0.00532295,0.0196314,50.1
460.477,0.000126726,0.00029048,266998,0.00673145,0.519465,50.1
102310,0.000101755,0.00129066,1.01962e+08,0.00905878,0.254765,50.1
