MSE,Frobenius Error,Elementnorm Error,Max Error (abs),Max Error (rel),Cost Reduction,% Derivatives
20.1266,0.000126133,0.0324211,13902.9,0.000321302,0.366154,0.554839
1126.62,0.000233193,0.0292049,962644,0.00103443,0.0154498,1.54839
9167.86,0.000277569,0.0138299,4.60204e+06,0.00119006,0.131487,1.37097
1080.81,0.000281291,0.00712645,607670,0.00191328,0.150116,3.16129
0.904427,7.90168e-05,0.0403097,23.2967,0.000293752,0.456863,0.729032
7221.99,0.000335574,0.0263865,5.97703e+06,0.000910572,0.0535341,0.729032
35236.5,0.000312628,0.00772059,2.38605e+07,0.00140275,0.0528353,2.98387
11110.3,0.000339825,0.00669382,9.08789e+06,0.00282344,0.325308,5.79032
210.12,6.22441e-05,0.00123268,16651.3,0.00035521,0.443625,0.819355
715.382,0.00116026,0.00855952,159826,0.0202555,0.15501,1.4129
753.899,0.000998952,0.00699704,114565,0.0062331,0.0513588,6.1871
695.471,0.00100112,0.00863476,62870.3,0.00851596,0,5.67742
112.704,0.000142478,0.0295791,16611.3,0.000365994,0.177928,0.677419
876.97,0.000367822,0.0127102,445134,0.00454105,0.128892,1.89677
5742.74,0.000422162,0.00927718,2.61024e+06,0.00504008,0,3.43871
1204.45,0.000541684,0.0113393,495421,0.00646795,0,2.77419
0.0794585,2.26008e-05,0.0014447,23.1717,0.000262969,0.326331,0.983871
2321.2,0.000259169,0.0254024,1.51302e+06,0.000496662,0,0.935484
1281.88,0.000331616,0.00942997,787538,0.00272545,0.100984,6.70323
957.766,0.000387857,0.0119713,417006,0.00200902,0.0188975,5.86452
45.6448,0.000116606,0.0252983,8986.74,0.000329811,0.445225,0.703226
8.25983,0.000206319,0.00301598,527.818,0.00179693,0.227002,4.5871
740.87,0.000383619,0.00398063,352156,0.0126365,0.0337675,5.17419
2.00507e+06,0.0175686,0.00534343,4.45573e+07,0.664432,0,5.29355
0.176949,4.10227e-05,0.00275712,21.5842,0.0002552,0.514841,0.729032
100.348,0.000278583,0.0255766,43496.6,0.00134047,0.000858523,1.10323
14024.2,0.000477163,0.00963277,7.21543e+06,0.00247589,0.198573,4.42581
839.055,0.00065106,0.00624083,118209,0.00740052,0,4.78387
0.11116,3.27918e-05,0.00349641,22.7677,0.000257958,0.344986,0.983871
11938.5,0.000206817,0.0116618,1.19193e+07,0.000536151,0.25544,1.60645
898.275,0.000374007,0.0253923,174103,0.00137838,0.0237011,1.34839
1537.59,0.00049781,0.0183546,338301,0.00234033,0,2.00968
3.22458,0.000135274,0.010434,516.919,0.000469183,0.430831,0.729032
6045.92,0.000304114,0.0150719,2.65198e+06,0.00223829,0.255637,1.90323
5434.11,0.000494668,0.00679162,1.01596e+06,0.0400621,0,6.09032
2800.41,0.000538973,0.00497743,676054,0.0110512,0,5.72581
173.859,7.9282e-05,0.00272664,20822.1,0.000510774,0.262642,0.406452
326.776,0.000480796,0.00976929,58223,0.00676242,0,3.79355
427.558,0.000242448,0.0085775,158056,0.00749248,0,4.79677
427.558,0.000242448,0.0085775,158056,0.00749248,0,4.79677
11.6163,0.00010017,0.0103431,6699.69,0.000421485,0.309962,0.767742
1024.01,0.000285445,0.0135961,729009,0.00164494,0.235241,1.49032
9360.15,0.000349038,0.0111877,4.84221e+06,0.00211617,0,5.38065
2145.55,0.00035283,0.0096916,966578,0.00112149,0.0940133,5.99032
2.59906,0.000162158,0.02359,15.827,0.000598315,0.446863,0.632258
137.659,0.000302866,0.0290542,32078.8,0.00105616,0.143682,1.39677
568.017,0.000358735,0.0163801,209794,0.0104829,0.0448773,4.91935
1063.99,0.000614468,0.0117874,222635,0.0103808,0,4.67742
38.1045,0.000139875,0.021219,25560.2,0.000380007,0.0828058,0.632258
952.044,0.000239689,0.0135445,567478,0.000741883,0.227267,1.54516
15185.6,0.000331459,0.00623508,7.79139e+06,0.0477395,0,1.92258
2066.73,0.000309048,0.00992881,834609,0.00833606,0.00122872,2.50968
183.441,8.77953e-05,0.00255922,27825.9,0.000600646,0.574085,0.483871
245.914,0.000865075,0.0130767,16576.6,0.00545294,0,2.85484
199236,0.000767095,0.00901023,1.97418e+08,0.0064498,0.00439847,3.54194
2320.83,0.000353851,0.00687729,1.02307e+06,0.00747018,0.120769,4.25161
455.968,0.00012851,0.0182324,136963,0.000332221,0.30236,0.729032
2919.69,0.000250768,0.0056821,1.02782e+06,0.00777351,0.0967776,3.03226
30131.6,0.00356748,0.00883093,881477,0.0486895,0.14761,3.3129
1500.88,0.000311851,0.00872799,1.22002e+06,0.00133976,0.038793,3.07097
1.14023,9.18106e-05,0.0323181,15.0678,0.000300449,0.455998,0.812903
9389.77,0.000331659,0.0289743,9.34682e+06,0.000705181,0,0.596774
1081.31,0.000680623,0.0118704,288142,0.00397207,0,3.14839
6272.92,0.000550569,0.0151662,3.39951e+06,0.00226923,0.0283155,1.64516
98.7469,0.000109233,0.00858759,96610.7,0.000380892,0.337588,0.806452
548.09,0.000265953,0.0188455,245467,0.000922472,0.0674737,0.964516
11326.5,0.00024871,0.00834053,6.24989e+06,0.0020417,0.147314,4.41935
8583.36,0.000349546,0.00732114,3.85686e+06,0.00306199,0.287032,5.17419
56.4607,0.00014626,0.013812,15654.4,0.000690919,0.478773,0.63871
264.236,0.000165883,0.00278957,137353,0.00127845,0.121712,1.76129
116.264,0.000279755,0.00432229,44742.2,0.00229251,0,1.6129
116.264,0.000279755,0.00432229,44742.2,0.00229251,0,1.6129
1697.51,0.00210954,0.0115395,267111,0.00687594,0.0395127,0.574194
102378,0.000302946,0.00758414,1.01972e+08,0.00376922,0.261598,4.91935
2932.42,0.000401676,0.00825626,2.03893e+06,0.0044012,0.161472,4.4
1367.68,0.000528074,0.00497008,241729,0.00562415,0.0104603,8.42903
512.4,0.000647945,0.00312309,79915.5,0.00212171,0,0.483871
50666.2,0.000916766,0.008036,4.83542e+07,0.0288354,0,9.49032
13165.2,0.000685459,0.0123205,1.25632e+07,0.0147657,0,8.22581
219522,0.00284451,0.00874512,1.12272e+07,0.083038,0,10.3839
592.905,0.000149378,0.0493101,180405,0.000354995,0.156945,0.767742
1699,0.00204231,0.0148646,167181,0.0118734,0.0198478,2.80968
3346.84,0.00189767,0.012054,41100.7,0.0137364,0.149037,4.77742
3346.84,0.00189767,0.012054,41100.7,0.0137364,0.149037,4.77742
616.146,0.000121368,0.0270704,449334,0.000477003,0.429373,2.32581
17143.5,0.00277363,0.0193669,180157,0.0184374,0,1.98065
1356.34,0.0005028,0.0182336,740937,0.00209844,0.230662,3.77742
8482.21,0.000435512,0.00992427,7.54338e+06,0.00243823,0,4.59677
0.0836186,2.55889e-05,0.00190573,21.4669,0.000248233,0.514989,1.06774
113.514,0.000348565,0.0130013,6607.44,0.0030446,0.279525,1.95484
356.154,0.000311748,0.0102539,224595,0.000849465,0.109323,1.92581
3937.49,0.000352773,0.00439636,2.60923e+06,0.0214128,0.18741,4.89677
679.858,0.000122294,0.00693216,23869.1,0.000346029,0.365378,0.36129
4006.8,0.00032298,0.00936207,3.52778e+06,0.00719703,0.508561,3.8
613.252,0.00044278,0.00688501,215354,0.00471589,0,8.6129
30541.1,0.000375303,0.00473571,2.64189e+07,0.0103823,0,9.25161
45.9619,0.000130147,0.0348195,35076.4,0.000379532,0.494532,0.764516
1001.32,0.000404218,0.0223019,457633,0.00295717,0,1.94839
1158.59,0.000609454,0.0121396,271348,0.00415111,0.114207,3.94516
23305.2,0.000421474,0.00466257,8.60828e+06,0.00228044,0,5.99677
