Optimisation time (ms),num dofs,% derivs,derivs time (ms),BP time (ms),FP time (ms),surprise,expected,new cost
23.864,0,14.2857,13.481,3.201,3.668,0,0,0
24.825,0,14.7143,14.193,3.512,3.931,0,0,0
22.201,0,11.6429,11.94,3.234,3.634,0,0,0
22.679,0,11.6429,12.747,3.352,3.327,0,0,0
20.488,0,9.85714,10.576,3.278,3.545,0,0,0
21.004,0,9.35714,10.856,3.558,3.451,0,0,0
20.837,0,9.35714,10.762,3.53,3.472,0,0,0
21.699,0,10.3571,11.303,3.531,3.757,0,0,0
21.251,0,10.8571,10.818,3.445,3.711,0,0,0
22.158,0,11.3571,11.872,3.363,3.517,0,0,0
21.606,0,11.8571,11.002,3.687,3.658,0,0,0
22.716,0,11.3571,11.737,3.868,3.774,0,0,0
23.692,0,11.3571,11.502,3.945,4.208,0,0,0
22.389,0,11.3571,10.694,3.98,4.131,0,0,0
23.933,0,11.3571,12.407,3.935,3.974,0,0,0
24.102,0,11.3571,12.592,3.914,3.93,0,0,0
23.344,0,11.3571,11.368,3.945,4.043,0,0,0
24.786,0,11.3571,12.85,3.896,4.148,0,0,0
22.528,0,10.3571,10.327,3.903,4.145,0,0,0
25.593,0,10.3571,13.031,3.935,4.679,0,0,0
29.723,0,14.1429,16.328,3.961,4.943,0,0,0
34.668,0,22.2143,20.649,4.228,4.89,0,0,0
39.31,0,29.2857,24.795,4.22,5.404,0,0,0
45.27,0,34.7857,30.109,4.505,5.578,0,0,0
51.09,0,42,36.467,4.343,5.115,0,0,0
46.976,0,33.7143,31.843,4.222,5.814,0,0,0
49.512,0,38,32.949,4.294,5.805,0,0,0
74.286,0,78,57.278,4.582,6.624,0,0,0
83.926,0,79.5714,65.071,4.741,7.153,0,0,0
85.925,0,74.6429,67.424,4.544,7.089,0,0,0
74.606,0,56.9286,54.702,4.819,7.517,0,0,0
67.604,0,41.8571,45.925,4.49,8.03,0,0,0
71.348,0,39.4286,50.132,4.214,7.66,0,0,0
64.229,0,32.7143,44.488,4.299,7.849,0,0,0
51.612,0,17.8571,28.993,4.304,9.71,0,0,0
46.332,0,11,25.853,3.894,7.518,0,0,0
38.452,0,10.0714,19.194,4.119,7.845,0,0,0
37.788,0,11.0714,19.182,3.976,7.498,0,0,0
38.674,0,11,19.487,4.008,7.848,0,0,0
42.547,0,16.4286,23.966,4.016,7.31,0,0,0
58.132,0,35,38.356,4.353,8.573,0,0,0
64.08,0,47.7857,46.282,4.529,7.001,0,0,0
68.088,0,48.6429,49.381,4.804,6.843,0,0,0
79.463,0,59.7857,61.116,4.476,7.117,0,0,0
86.3,0,64.2143,67.268,4.507,7.544,0,0,0
89.932,0,69.4286,66.883,4.743,10.691,0,0,0
90.233,0,62.1429,68.571,4.78,8.571,0,0,0
82.321,0,67.1429,62.909,4.765,7.619,0,0,0
82.802,0,65.7857,63.894,4.782,7.128,0,0,0
73.283,0,60.3571,55.383,4.644,7.001,0,0,0
77.906,0,64.9286,58.63,4.549,7.064,0,0,0
68.617,0,53.7857,50.406,4.664,6.897,0,0,0
73.246,0,69.0714,55.917,4.702,6.372,0,0,0
72.422,0,64,54.288,4.493,6.681,0,0,0
68.824,0,48.5,50.785,4.479,6.948,0,0,0
56.156,0,32.2143,36.648,4.4,7.438,0,0,0
43.671,0,14.5,23.223,4.002,6.83,0,0,0
37.775,0,15.3571,20.611,3.982,6.414,0,0,0
48.727,0,25.4286,31.104,4.128,6.838,0,0,0
60.844,0,40.2143,42.528,4.529,7.435,0,0,0
74.477,0,60.5714,56.485,4.566,7.094,0,0,0
62.884,0,48.8571,45.243,4.478,7.081,0,0,0
75.136,0,60.9286,57.134,4.441,6.465,0,0,0
65.268,0,54.7143,46.941,4.473,6.756,0,0,0
58.864,0,37.2857,38.628,4.58,7.767,0,0,0
60.186,0,28.1429,39.615,4.387,7.005,0,0,0
63.017,0,40.1429,41.703,4.805,8.748,0,0,0
68.254,0,51.9286,48.53,3.881,5.981,0,0,0
63.137,0,50.2143,46.095,4.528,6.76,0,0,0
56.079,0,42.3571,38.442,4.519,6.972,0,0,0
47.165,0,25.4286,28.694,4.476,7.399,0,0,0
59.07,0,35.2143,39.137,4.18,7.803,0,0,0
64.269,0,30.2143,43.868,4.057,8.461,0,0,0
56.489,0,25.9286,39.017,3.628,5.886,0,0,0
49.685,0,20.4286,30.18,4.613,7.88,0,0,0
38.614,0,10.3571,20.772,3.663,6.225,0,0,0
34.896,0,13.1429,20.458,3.588,5.579,0,0,0
31.584,0,10.6429,18.277,3.251,5.348,0,0,0
46.543,0,27.7857,32.385,3.726,5.598,0,0,0
48.008,0,31.7143,32.312,3.995,6.166,0,0,0
52.542,0,30,35.263,4.137,7.173,0,0,0
56.026,0,35.5714,38.169,4.303,7.338,0,0,0
61.147,0,35.5,42.883,4.348,7.52,0,0,0
48.203,0,14.7143,30.089,4.178,6.65,0,0,0
42.956,0,11.8571,25.307,4.04,6.803,0,0,0
53.454,0,19.0714,36.097,4.15,6.654,0,0,0
48.803,0,18.1429,31.329,4.156,6.77,0,0,0
42.676,0,14.0714,25.248,4.304,6.709,0,0,0
38.066,0,10.2143,20.588,4.131,6.696,0,0,0
35.18,0,4.35714,17.55,4.017,7.072,0,0,0
32.729,0,3.35714,15.493,4.064,6.585,0,0,0
31.911,0,3.35714,15.77,3.842,6.096,0,0,0
31.66,0,3.85714,15.516,3.715,6.407,0,0,0
32.406,0,4.35714,16.131,3.854,6.442,0,0,0
31.535,0,4.35714,15.481,3.756,6.133,0,0,0
31.456,0,4.35714,15.535,3.687,6.389,0,0,0
38.534,0,4.85714,22.999,3.599,6.07,0,0,0
32.145,0,4.35714,16.423,3.701,6.255,0,0,0
34.502,0,4.85714,18.623,3.886,6.209,0,0,0
31.39,0,4.35714,15.762,3.626,6.234,0,0,0
31.625,0,3.85714,16.012,3.579,6.21,0,0,0
30.851,0,3.85714,15.234,3.926,5.906,0,0,0
34.696,0,4.85714,19.039,3.748,6.124,0,0,0
30.99,0,4.35714,15.462,3.675,6.159,0,0,0
30.841,0,4.35714,15.271,3.684,6.029,0,0,0
31.711,0,3.85714,15.787,3.801,6.266,0,0,0
31.142,0,3.85714,15.297,3.616,6.228,0,0,0
31.353,0,4.35714,15.044,3.757,6.695,0,0,0
32.223,0,3.85714,16.391,3.927,5.997,0,0,0
32.008,0,4.35714,15.915,3.62,6.108,0,0,0
31.717,0,4.35714,15.442,3.853,6.381,0,0,0
32.433,0,4.35714,16.205,3.875,6.478,0,0,0
31.879,0,3.85714,15.926,3.697,6.025,0,0,0
32.568,0,4.85714,16.268,3.958,6.289,0,0,0
39.335,0,4.35714,23.686,3.6,6.069,0,0,0
31.567,0,3.85714,15.677,3.681,6.31,0,0,0
30.816,0,4.35714,15.011,3.721,6.103,0,0,0
39.529,0,4.35714,23.68,3.675,6.243,0,0,0
31.814,0,3.85714,15.558,3.74,6.685,0,0,0
30.364,0,3.85714,14.842,3.713,5.99,0,0,0
34.625,0,6.71429,18.447,3.85,6.437,0,0,0
46.826,0,15.5,28.98,3.997,7.616,0,0,0
50.338,0,18.2857,31.326,4.004,7.802,0,0,0
61.822,0,28.7143,40.695,4.373,9.161,0,0,0
86.276,0,44.8571,62.451,4.46,10.79,0,0,0
81.056,0,37.2143,56.947,4.416,10.562,0,0,0
114.606,0,53.3571,86.753,4.698,12.228,0,0,0
114.941,0,54.5714,87.16,4.666,11.297,0,0,0
113.823,0,69.2857,88.113,4.865,10.888,0,0,0
114.772,0,54.2143,89.774,4.701,10.263,0,0,0
102.416,0,77.9286,80.866,4.745,8.405,0,0,0
83.75,0,62.3571,64.144,4.428,7.403,0,0,0
62.867,0,34.2857,43.179,4.494,7.525,0,0,0
79.366,0,49.6429,61.172,4.348,7.316,0,0,0
52.175,0,24.7857,32.733,4.357,7.662,0,0,0
81.127,0,61.5714,62.902,4.699,7.042,0,0,0
68.775,0,38.7857,49.065,4.376,7.932,0,0,0
76.689,0,46.8571,55.25,4.373,8.981,0,0,0
98.225,0,59,72.684,4.625,9.908,0,0,0
96.109,0,50.5,71.753,4.638,10.631,0,0,0
128.576,0,62.9286,100.973,4.594,11.069,0,0,0
118.533,0,49.5714,86.681,4.52,11.155,0,0,0
93.148,0,40.2857,68.308,4.446,10.872,0,0,0
119.662,0,74.2143,94.874,5.12,10.537,0,0,0
117.419,0,91.2857,93.583,4.733,9.784,0,0,0
96.907,0,67.7857,74.013,4.668,10.036,0,0,0
62.624,0,36.5714,40.93,4.382,8.809,0,0,0
55.608,0,18.2857,30.365,5.078,11.448,0,0,0
