Optimisation time (ms),num dofs,% derivs,derivs time (ms),BP time (ms),FP time (ms),surprise,expected,new cost
22.13,0,2.85714,11.195,3.269,4.147,0,0,0
21.515,0,2.85714,10.323,3.553,4.461,0,0,0
21.04,0,2.85714,10.216,3.409,4.19,0,0,0
19.538,0,2.85714,8.671,3.331,4.341,0,0,0
20.011,0,2.85714,9.076,3.393,4.264,0,0,0
19.389,0,2.85714,8.298,3.529,4.285,0,0,0
19.597,0,2.85714,9.002,3.393,3.885,0,0,0
20.667,0,2.85714,9.46,3.47,4.493,0,0,0
20.193,0,2.85714,9.289,3.439,4.273,0,0,0
19.61,0,2.85714,8.76,3.382,4.164,0,0,0
20.001,0,2.85714,9.104,3.391,4.317,0,0,0
19.911,0,2.85714,8.923,3.485,4.301,0,0,0
19.076,0,2.85714,8.46,3.238,4.113,0,0,0
19.702,0,2.85714,9.066,3.332,4.019,0,0,0
19.712,0,2.85714,8.905,3.279,4.238,0,0,0
20.295,0,2.85714,9.307,3.461,4.275,0,0,0
20.586,0,2.85714,9.175,3.358,4.539,0,0,0
19.485,0,2.85714,8.944,3.292,4.111,0,0,0
20.729,0,2.85714,9.178,3.591,4.34,0,0,0
20.013,0,2.85714,8.333,3.519,4.529,0,0,0
20.123,0,2.85714,8.691,3.311,4.725,0,0,0
20.727,0,2.85714,8.686,3.517,4.856,0,0,0
21.419,0,2.85714,8.559,3.302,6.001,0,0,0
20.942,0,2.85714,9.221,3.369,4.98,0,0,0
22.002,0,2.85714,10.041,3.532,4.762,0,0,0
23.356,0,2.85714,11.109,3.701,4.951,0,0,0
21.36,0,2.85714,9.162,3.454,5.179,0,0,0
25.786,0,2.85714,12.489,3.504,5.288,0,0,0
27.324,0,2.85714,14.525,3.371,5.301,0,0,0
27.716,0,2.85714,14.069,3.452,5.955,0,0,0
28.449,0,2.85714,14.58,3.368,5.99,0,0,0
28.435,0,2.85714,14.537,3.393,5.637,0,0,0
25.26,0,2.85714,11.541,3.412,5.366,0,0,0
26.704,0,2.85714,12.327,3.432,6.675,0,0,0
26.984,0,2.85714,12.023,3.383,6.968,0,0,0
32.235,0,2.85714,13.946,3.475,9.3,0,0,0
38.654,0,2.85714,17.981,3.353,9.526,0,0,0
32.579,0,2.85714,14.596,3.393,8.46,0,0,0
33.452,0,2.85714,15.791,3.454,8.488,0,0,0
28.848,0,2.85714,12.218,3.32,7.473,0,0,0
28.687,0,2.85714,11.58,3.673,7.446,0,0,0
28.99,0,2.85714,12.087,3.327,7.312,0,0,0
26.687,0,2.85714,11.717,3.443,5.985,0,0,0
26.579,0,2.85714,12.272,3.367,5.923,0,0,0
27.233,0,2.85714,12.675,3.295,5.964,0,0,0
27.375,0,2.85714,11.828,3.303,6.982,0,0,0
25.891,0,2.85714,10.682,3.274,6.461,0,0,0
26.327,0,2.85714,11.49,3.825,6.046,0,0,0
25.59,0,2.85714,10.695,3.401,6.291,0,0,0
24.441,0,2.85714,10.282,3.41,5.73,0,0,0
24.091,0,2.85714,10.125,3.514,5.76,0,0,0
23.729,0,2.85714,10.08,3.385,5.657,0,0,0
23.202,0,2.85714,9.282,3.655,5.724,0,0,0
24.735,0,2.85714,10.692,3.695,5.62,0,0,0
24.311,0,2.85714,10.359,3.435,5.961,0,0,0
23.863,0,2.85714,10.855,3.373,5.493,0,0,0
25.404,0,2.85714,12.226,3.408,5.436,0,0,0
23.67,0,2.85714,10.659,3.399,5.411,0,0,0
23.177,0,2.85714,10.587,3.532,5.045,0,0,0
23.851,0,2.85714,10.527,3.493,5.636,0,0,0
22.518,0,2.85714,10.183,3.51,4.894,0,0,0
23.681,0,2.85714,10.465,3.691,5.356,0,0,0
23.123,0,2.85714,9.981,3.556,5.68,0,0,0
23.681,0,2.85714,10.835,3.518,5.079,0,0,0
23.117,0,2.85714,10.564,3.351,4.956,0,0,0
20.603,0,2.85714,8.895,3.344,4.528,0,0,0
21.834,0,2.85714,9.395,3.663,5.259,0,0,0
22.042,0,2.85714,9.505,3.305,5.278,0,0,0
22.164,0,2.85714,9.319,3.183,5.732,0,0,0
22.51,0,2.85714,9.261,3.311,5.461,0,0,0
22.824,0,2.85714,9.545,3.223,5.452,0,0,0
22.315,0,2.85714,9.034,3.357,5.496,0,0,0
22.422,0,2.85714,9.204,3.31,5.364,0,0,0
23.408,0,2.85714,9.844,3.313,5.87,0,0,0
24.584,0,2.85714,10.692,3.593,5.883,0,0,0
25.303,0,2.85714,11.724,3.316,5.592,0,0,0
24.782,0,2.85714,10.779,3.625,5.993,0,0,0
23.995,0,2.85714,10.7,3.64,5.261,0,0,0
24.121,0,2.85714,10.199,3.3,5.997,0,0,0
25.351,0,2.85714,11.225,3.41,6.023,0,0,0
25.914,0,2.85714,11.656,3.695,5.647,0,0,0
24.752,0,2.85714,10.812,3.337,6.098,0,0,0
24.59,0,2.85714,10.301,3.272,6.132,0,0,0
23.904,0,2.85714,9.895,3.384,5.922,0,0,0
25.073,0,2.85714,10.807,3.387,6.077,0,0,0
23.342,0,2.85714,9.143,3.358,6.094,0,0,0
24.165,0,2.85714,10.251,3.48,5.744,0,0,0
25.779,0,2.85714,11.67,3.363,5.956,0,0,0
25.051,0,2.85714,10.942,3.236,5.989,0,0,0
24.92,0,2.85714,10.812,3.611,5.794,0,0,0
25.794,0,2.85714,10.985,3.402,6.082,0,0,0
26.978,0,2.85714,11.025,3.344,6.498,0,0,0
25.284,0,2.85714,10.862,3.462,5.921,0,0,0
27.207,0,2.85714,11.528,3.357,6.73,0,0,0
27.184,0,2.85714,11.239,3.512,7.217,0,0,0
26.974,0,2.85714,11.766,3.28,6.709,0,0,0
28.899,0,2.85714,13.467,3.249,6.664,0,0,0
28.673,0,2.85714,13,3.235,6.757,0,0,0
27.867,0,2.85714,10.946,3.65,7.28,0,0,0
29.507,0,2.85714,12.154,3.337,7.61,0,0,0
30.862,0,2.85714,12.86,3.785,7.95,0,0,0
29.714,0,2.85714,12.219,3.479,7.536,0,0,0
29.911,0,2.85714,12.748,3.301,7.564,0,0,0
27.061,0,2.85714,12.298,3.591,5.493,0,0,0
29.262,0,2.85714,11.835,3.561,7.935,0,0,0
31.411,0,2.85714,13.983,3.407,8.231,0,0,0
30.829,0,2.85714,13.697,3.298,7.912,0,0,0
29.49,0,2.85714,13.183,3.286,7.247,0,0,0
29.719,0,2.85714,13.235,3.535,7.034,0,0,0
29.818,0,2.85714,13.133,3.446,7.647,0,0,0
29.103,0,2.85714,12.796,3.478,7.232,0,0,0
30.169,0,2.85714,12.995,3.713,7.572,0,0,0
