Cost reduction,Final cost,Optimisation time (ms),Number iterations,Average num dofs,Average percent derivs,Total time derivs (ms),Total time keypoints (ms),Total time FD (ms),Total time interpolation (ms),Total time cost derivs (ms),Total time BP (ms),Total time FP (ms)
0.498883,35.1306,23.82,1,9,50.5,11.767,0.076,8.947,0.163,2.579,1.863,2.868
0.0350207,45.1475,19.044,1,9,49.5,11.415,0.108,9.034,0.107,2.164,1.573,2.683
0.0530199,48.1484,14.943,1,9,33.5,7.841,0.054,5.398,0.106,2.281,1.44,3.08
0.727951,42.7571,14.256,1,9,32,7.284,0.049,4.948,0.079,2.206,1.458,2.727
0.607743,14.0616,15.347,1,9,34.5,8.231,0.053,5.826,0.082,2.267,1.498,3.052
0.175948,40.958,14.265,1,9,26,6.909,0.044,4.589,0.097,2.177,1.532,2.627
0.0116441,38.3962,12.751,1,9,20,6.026,0.046,3.719,0.069,2.19,1.561,2.524
0.458542,30.1078,12.838,1,9,18,5.62,0.043,3.259,0.077,2.239,1.559,2.624
0.133991,18.3478,16.313,1,9,32.5,9.107,0.057,6.853,0.087,2.108,1.516,2.867
0.789074,33.6401,16.447,1,9,30.5,8.618,0.056,6.198,0.089,2.272,1.473,3.247
0.431151,37.2799,15.386,1,9,36.5,8.604,0.056,6.278,0.12,2.148,1.434,2.791
0.141604,21.8872,13.555,1,9,21,6.612,0.044,3.955,0.075,2.537,1.527,2.568
0.45428,19.5359,14.84,1,9,30,8.223,0.051,5.965,0.079,2.125,1.559,2.365
0.418259,36.4746,16.598,1,9,43,9.574,0.057,6.854,0.14,2.521,1.517,2.421
0.769754,39.9872,16.476,1,9,41.5,9.442,0.062,7.201,0.092,2.086,1.432,2.968
0.280297,21.4921,12.191,1,9,15.5,5.483,0.034,3.344,0.063,2.04,1.441,2.905
0.101145,122.399,12.933,1,9,18.5,6.235,0.04,3.714,0.093,2.385,1.451,2.795
0.804099,20.093,19.428,1,9,46,12.071,0.065,9.641,0.127,2.236,1.452,3.21
0.479701,59.6918,14.521,1,9,30,7.776,0.051,5.513,0.102,2.108,1.456,2.755
0.436354,26.7863,19.42,1,9,49.5,12.105,0.067,9.632,0.13,2.275,1.542,2.627
0.588316,38.2301,15.364,1,9,45,8.834,0.061,6.462,0.102,2.208,1.519,2.683
0.161767,26.5255,13.331,1,9,23,6.524,0.046,4.177,0.117,2.181,1.474,2.618
0.653427,37.5997,13.506,1,9,19,6.483,0.042,4.16,0.08,2.199,1.622,2.373
0.539326,46.9968,15.238,1,9,31.5,8.127,0.046,5.757,0.082,2.241,1.477,3.024
0.780529,21.0288,17.322,1,9,43.5,10.365,0.063,8.106,0.094,2.101,1.49,2.718
0.0254487,119.411,14.995,1,9,29.5,7.472,0.055,5.073,0.12,2.223,1.554,2.835
0.674624,34.718,20.865,1,9,60.5,13.621,0.081,11.29,0.118,2.13,1.492,3.147
0.122897,46.9015,15.77,1,9,42.5,8.849,0.061,6.557,0.099,2.131,1.685,2.743
0.236964,71.0103,17.546,1,9,35,9.971,0.056,7.335,0.117,2.46,1.547,2.803
0.615282,15.2704,17.694,1,9,46,10.494,0.074,8.226,0.104,2.089,1.52,2.646
