Optimisation time (ms),num dofs,% derivs,derivs time (ms),BP time (ms),FP time (ms),surprise,expected,new cost
93.426,0,100,77.396,2.982,7.217,0,0,0
103.605,0,100,82.374,4.077,8.964,0,0,0
120.603,0,100,96.969,4.246,8.775,0,0,0
110.044,0,100,88.354,4.469,7.544,0,0,0
120.353,0,100,96.762,4.256,9.388,0,0,0
115.278,0,100,89.737,4.384,10.392,0,0,0
115.64,0,100,90.37,4.304,10.486,0,0,0
134.156,0,100,107.504,4.242,11.271,0,0,0
111.985,0,100,87.774,4.145,10.376,0,0,0
115.628,0,100,90.717,4.315,10.001,0,0,0
104.513,0,100,81.001,4.175,9.747,0,0,0
109.064,0,100,85.117,4.408,10.036,0,0,0
104.994,0,100,81.201,4.264,9.422,0,0,0
106.114,0,100,81.774,4.254,10.018,0,0,0
104.139,0,100,81.008,4.43,8.977,0,0,0
102.38,0,100,80.297,4.332,7.824,0,0,0
106.602,0,100,83.22,4.212,9.9,0,0,0
107.756,0,100,82.188,4.208,10.033,0,0,0
111.066,0,100,85.922,5.072,10.229,0,0,0
101.76,0,100,77.279,4.165,10.166,0,0,0
112.628,0,100,88.185,4.517,10.427,0,0,0
123.398,0,100,96.763,4.416,11.432,0,0,0
113.096,0,100,85.495,4.395,9.697,0,0,0
112.183,0,100,87.422,4.209,9.927,0,0,0
128.597,0,100,99.933,4.407,12.673,0,0,0
119.097,0,100,95.096,4.108,9.613,0,0,0
109.661,0,100,86.545,4.173,10.26,0,0,0
124.197,0,100,97.59,4.407,10.742,0,0,0
133.167,0,100,105.72,4.569,11.741,0,0,0
133.604,0,100,104.917,4.878,12.761,0,0,0
135.931,0,100,107.39,4.155,12.899,0,0,0
131.962,0,100,105.34,4.169,10.348,0,0,0
142.926,0,100,113.37,4.219,13.357,0,0,0
131.104,0,100,102.505,4.199,8.857,0,0,0
126.873,0,100,101.837,4.142,8.735,0,0,0
127.624,0,100,100.929,4.317,11.634,0,0,0
121.013,0,100,95.012,4.156,9.678,0,0,0
128.489,0,100,102.867,4.181,10.289,0,0,0
124.545,0,100,99.307,4.504,10.542,0,0,0
130.502,0,100,102.839,4.308,13.075,0,0,0
139.472,0,100,109.431,4.181,14.355,0,0,0
150.687,0,100,119.477,4.121,14.451,0,0,0
143.064,0,100,113.864,4.146,10.613,0,0,0
140.459,0,100,111.658,4.585,11.065,0,0,0
139.387,0,100,110.046,4.189,12.954,0,0,0
149.334,0,100,119.375,4.377,12.448,0,0,0
148.266,0,100,118.216,4.308,13.788,0,0,0
148.286,0,100,119.522,4.464,13.078,0,0,0
148.557,0,100,117.746,4.3,12.531,0,0,0
148.808,0,100,117.267,4.372,14.233,0,0,0
156.314,0,100,127.619,4.425,12.044,0,0,0
137.111,0,100,107.758,4.372,13.542,0,0,0
135.894,0,100,107.349,4.342,10.154,0,0,0
133.647,0,100,105.177,4.247,13.128,0,0,0
135.421,0,100,105.675,4.383,14.063,0,0,0
119.683,0,100,93.963,4.464,9.476,0,0,0
112.898,0,100,87.941,4.287,10.614,0,0,0
105.725,0,100,82.259,4.637,9.788,0,0,0
101.396,0,100,79.946,4.174,8.868,0,0,0
84.928,0,100,63.841,4.511,7.922,0,0,0
82.069,0,100,63.081,4.242,7.338,0,0,0
81.366,0,100,62.442,4.427,7.05,0,0,0
76.861,0,100,58.004,4.335,7.721,0,0,0
79.963,0,100,61.755,4.249,6.589,0,0,0
81.526,0,100,61.641,4.453,7.671,0,0,0
75.745,0,100,57.628,4.196,6.946,0,0,0
76.549,0,100,59.035,4.381,6.284,0,0,0
70.341,0,100,54.306,4.253,5.654,0,0,0
67.863,0,100,52.254,4.195,5.946,0,0,0
76.274,0,100,61.216,4.33,5.441,0,0,0
68.535,0,100,52.433,4.359,5.712,0,0,0
73.158,0,100,57.669,4.306,5.633,0,0,0
65.174,0,100,50.172,4.394,5.722,0,0,0
64.561,0,100,50.056,4.129,5.369,0,0,0
65.649,0,100,51.348,4.102,5.092,0,0,0
71.89,0,100,55.144,4.413,6.042,0,0,0
75.114,0,100,58.621,4.093,6.067,0,0,0
85.502,0,100,67.549,4.359,6.588,0,0,0
84.965,0,100,66.554,4.119,6.687,0,0,0
87.914,0,100,67.646,4.142,7.826,0,0,0
94.335,0,100,72.974,4.133,9.087,0,0,0
100.424,0,100,79.309,4.167,8.62,0,0,0
93.659,0,100,73.493,4.195,8.686,0,0,0
92.462,0,100,71.508,4.181,7.729,0,0,0
90.364,0,100,70.166,4.194,7.452,0,0,0
96.946,0,100,75.587,4.205,7.051,0,0,0
91.899,0,100,72.226,4.142,7.031,0,0,0
78.232,0,100,59.445,4.355,7.146,0,0,0
80.136,0,100,62.419,4.161,6.715,0,0,0
79.287,0,100,60.741,4.393,7.077,0,0,0
78.477,0,100,59.696,4.04,6.371,0,0,0
71.861,0,100,55.064,4.522,6.255,0,0,0
66.906,0,100,51.681,4.492,5.142,0,0,0
68.825,0,100,54.061,4.211,5.303,0,0,0
72.643,0,100,57.712,4.088,5.699,0,0,0
65.712,0,100,49.456,4.818,5.454,0,0,0
69.842,0,100,54.752,4.462,5.458,0,0,0
66.009,0,100,51.013,4.301,5.377,0,0,0
66.079,0,100,51.224,4.141,5.328,0,0,0
68.584,0,100,53.833,4.206,5.152,0,0,0
66.188,0,100,51.279,4.09,5.1,0,0,0
