Final cost,Final dist,Average dofs,Average optimisation time (ms),Average percent derivs,Average time derivs (ms),Average time BP (ms),Average time FP (ms),Average surprise
587.626,0,0,91.2225,100,71.1506,4.28027,8.25827,0
259.651,0,0,117.502,100,92.1107,4.29096,10.6857,0
241.234,0,0,130.85,100,104.065,4.26322,11.4724,0
842.065,0,0,83.4909,100,64.8827,4.26024,7.38286,0
249.682,0,0,132.022,100,105.032,4.32174,11.6143,0
254.394,0,0,115.261,100,90.233,4.24209,10.4373,0
236.768,0,0,132.946,100,105.597,4.26975,11.6008,0
1084.15,0,0,81.2682,100,62.9418,4.2494,7.26076,0
269.034,0,0,126.275,100,99.9354,4.2954,11.0958,0
502.372,0,0,93.1485,100,72.4621,4.23559,8.33896,0
316.457,0,0,110.41,100,86.3146,4.27893,10.0547,0
247.008,0,0,130.917,100,104.01,4.28554,11.4185,0
243.659,0,0,130.518,100,103.466,4.22552,11.4561,0
230.031,0,0,133.519,100,106.672,4.25094,11.531,0
1064.69,0,0,85.8767,100,66.5058,4.25648,7.62837,0
279.655,0,0,118.695,100,92.8628,4.29124,10.7472,0
704.869,0,0,82.9457,100,64.1134,4.28124,7.37069,0
583.385,0,0,88.263,100,68.5148,4.25633,7.78455,0
263.912,0,0,115.92,100,90.7687,4.26991,10.4277,0
292.74,0,0,103.261,100,80.3928,4.22959,9.35374,0
665.577,0,0,88.4362,100,68.659,4.28181,7.91531,0
252.925,0,0,122.048,100,95.9744,4.24462,10.9559,0
1621.17,0,0,80.2469,100,62.7856,4.26911,6.61361,0
244.268,0,0,132.239,100,105.155,4.28832,11.5375,0
223.495,0,0,132.419,100,105.259,4.24737,11.5448,0
246.938,0,0,130.422,100,103.572,4.23045,11.2371,0
238.979,0,0,133.671,100,106.563,4.30664,11.5504,0
232.067,0,0,134.674,100,107.395,4.25381,11.759,0
249.067,0,0,121.293,100,95.369,4.23273,10.8664,0
242.936,0,0,132.055,100,105.248,4.29928,11.3752,0
240.371,0,0,119.481,100,93.5992,4.25974,10.7252,0
1164.08,0,0,80.9824,100,62.5977,4.28973,7.06816,0
259.256,0,0,112.454,100,87.9984,4.24828,10.1426,0
259.326,0,0,118.955,100,93.3188,4.30279,10.6382,0
1143.28,0,0,78.3211,100,60.5364,4.32494,6.84328,0
230.931,0,0,133.761,100,106.801,4.33594,11.3796,0
233.17,0,0,129.775,100,102.934,4.31198,11.3429,0
513.896,0,0,96.1698,100,74.849,4.31379,8.52363,0
558.249,0,0,90.1015,100,70.1713,4.28419,7.8797,0
769.136,0,0,83.1907,100,64.5503,4.28933,7.23462,0
611.197,0,0,91.0478,100,70.7264,4.27467,8.01177,0
258.063,0,0,120.165,100,94.4966,4.28244,10.6764,0
733.873,0,0,83.8221,100,64.782,4.28968,7.46891,0
