Final cost,Average optimisation time,Average percent derivs,Average time derivs,Average time BP,Average time FP,average_surprise
21.6196,9.53684,20.6667,2.33306,1.38445,4.2018,0.820232
41.9386,8.50296,20.6667,2.44728,1.38662,2.9866,0.988133
5.05714,8.07649,20.6667,2.41483,1.38911,2.6009,1.0612
44.2366,9.01974,20.6667,2.33432,1.38298,3.67411,0.872615
66.3903,9.47492,20.6667,2.33645,1.38485,4.12834,0.885098
5.27398,8.35663,20.6667,2.4538,1.38471,2.81546,1.14658
4.62206,8.41453,20.6667,2.33995,1.38083,3.0679,1.06162
10.403,8.9705,20.6667,2.31758,1.3804,3.66836,0.944066
6.03868,7.83098,20.6667,2.37474,1.38906,2.4116,1.06536
48.4729,8.87032,20.6667,2.3221,1.3866,3.55117,0.980488
9.27765,8.68832,20.6667,2.39844,1.38632,3.24325,1.02452
1.47176,7.84321,20.6667,2.37977,1.3889,2.41652,1.12761
1.494,8.01361,20.6667,2.42699,1.38382,2.51555,1.09359
44.6068,8.68087,20.6667,2.39437,1.38193,3.24827,0.992842
33.4337,9.26465,20.6667,2.32501,1.37973,3.94828,0.855687
98.2332,8.75823,20.6667,2.39611,1.382,3.32399,0.888705
221.231,9.62517,20.6667,2.3206,1.38263,4.32869,0.796773
19.5311,9.08997,20.6667,2.36879,1.38,3.70593,0.991428
3.00417,8.11058,20.6667,2.33879,1.38248,2.7602,1.14614
5.75137,8.37754,20.6667,2.40666,1.3826,2.92542,1.1354
14.9863,8.85091,20.6667,2.35455,1.38359,3.47746,1.0264
7.03456,8.67807,20.6667,2.34468,1.3886,3.31562,0.99498
9.87466,8.48206,20.6667,2.41039,1.38934,3.00788,1.05686
23.3741,8.37911,20.6667,2.40273,1.39735,2.90733,1.04341
16.2806,9.49301,20.6667,2.33704,1.38519,4.14701,0.954013
7.03978,8.30467,20.6667,2.41041,1.38437,2.83719,1.08583
55.0302,9.15468,20.6667,2.32568,1.37935,3.83403,0.868231
48.5533,8.99913,20.6667,2.37756,1.38407,3.60148,0.868224
13.4634,8.81904,20.6667,2.34208,1.38856,3.45561,1.00287
34.4917,8.68477,20.6667,2.44577,1.37879,3.17367,1.02527
78.2584,9.44599,20.6667,2.37385,1.37756,4.06893,0.926728
16.5255,8.72658,20.6667,2.33661,1.38359,3.38109,0.937041
15.2012,8.60878,20.6667,2.40537,1.38598,3.15259,1.06697
40.797,9.17741,20.6667,2.30993,1.38301,3.8787,0.924276
203.574,8.8324,20.6667,2.36298,1.38739,3.45102,0.922956
14.1792,8.75604,20.6667,2.42074,1.38544,3.27021,0.975553
39.1623,9.52274,20.6667,2.36471,1.37618,4.15551,0.974503
55.8496,9.21561,20.6667,2.4079,1.38349,3.7702,0.87576
12.4499,8.7681,20.6667,2.32551,1.38304,3.44283,1.00163
46.2097,9.40453,20.6667,2.33104,1.382,4.07293,0.882274
3.78763,8.26975,20.6667,2.54839,1.39371,2.56357,1.03999
34.6317,8.55462,20.6667,2.33385,1.3939,3.20393,1.01525
27.0358,9.29267,20.6667,2.34779,1.38996,3.92556,0.924475
8.58885,8.30352,20.6667,2.4613,1.39403,2.73936,1.14177
59.5308,9.35718,20.6667,2.34159,1.37938,4.01028,0.894048
17.8194,9.29447,20.6667,2.34049,1.39016,3.94332,1.00113
5.98701,8.41076,20.6667,2.39788,1.38335,2.96451,1.09406
19.5786,8.74395,20.6667,2.40936,1.38675,3.27646,1.07177
12.1385,8.85531,20.6667,2.36807,1.38129,3.47069,0.999767
83.5867,9.55053,20.6667,2.36539,1.38445,4.17975,0.808706
12.5954,9.00817,20.6667,2.34384,1.38293,3.65751,1.04293
34.0257,8.72968,20.6667,2.37731,1.38511,3.32187,1.08071
6.20154,8.62971,20.6667,2.38835,1.38123,3.20497,1.03607
3.07863,8.01125,20.6667,2.35926,1.38698,2.61549,1.10609
46.2738,9.10858,20.6667,2.34632,1.38294,3.75291,0.936116
9.02814,8.4776,20.6667,2.37801,1.38158,3.06679,1.09467
3.24967,8.37178,20.6667,2.34752,1.38294,3.01741,1.06091
19.4172,8.65393,20.6667,2.34705,1.38401,3.28954,1.01031
32.8349,8.9714,20.6667,2.32012,1.38241,3.65512,0.987998
3.21755,8.00106,20.6667,2.41589,1.37925,2.53549,1.13246
77.3764,9.26105,20.6667,2.36496,1.38137,3.87771,0.807904
6.61625,8.61877,20.6667,2.38537,1.38448,3.19443,1.09146
58.3296,9.31432,20.6667,2.32404,1.38402,3.98785,0.830475
31.0711,9.20668,20.6667,2.31627,1.37595,3.91188,0.871299
1.63508,7.91659,20.6667,2.43613,1.38003,2.41321,1.07513
2.7009,8.31111,20.6667,2.4574,1.38878,2.77803,1.14849
5.57313,8.06835,20.6667,2.34387,1.38251,2.7189,1.11028
23.0804,9.24546,20.6667,2.34755,1.38639,3.88345,0.975368
28.2661,8.93825,20.6667,2.32197,1.38385,3.61098,0.960384
52.0675,9.73714,20.6667,2.36635,1.38879,4.35375,0.760292
49.2559,8.99087,20.6667,2.34249,1.38062,3.63678,0.898839
17.1159,9.06405,20.6667,2.36467,1.38158,3.68401,1.00981
36.7186,8.86022,20.6667,2.40071,1.38032,3.41854,0.983836
11.2007,8.65071,20.6667,2.3469,1.38607,3.28855,1.02466
80.9381,9.40264,20.6667,2.35406,1.38827,4.03786,0.837268
2.19328,8.23694,20.6667,2.43368,1.38057,2.74051,1.1252
38.488,8.71505,20.6667,2.35631,1.39114,3.32233,1.02172
38.6226,8.55087,20.6667,2.39443,1.38344,3.11476,1.01005
6.78017,8.52187,20.6667,2.37405,1.38928,3.11161,1.07621
104.671,9.46832,20.6667,2.31919,1.38755,4.14736,0.771368
71.989,9.44983,20.6667,2.35341,1.38277,4.08902,0.88726
4.2929,8.30926,20.6667,2.42455,1.39073,2.81079,1.03141
1.93132,8.3026,20.6667,2.4172,1.38408,2.82441,1.09961
7.32888,8.34864,20.6667,2.43573,1.38235,2.84552,1.08812
11.8642,8.71054,20.6667,2.40949,1.393,3.23061,1.08066
47.8584,9.02339,20.6667,2.34559,1.39096,3.66159,0.942107
18.4962,8.6652,20.6667,2.36496,1.38617,3.27416,1.07232
14.8173,8.8217,20.6667,2.33688,1.37979,3.48426,1.03463
163.915,8.92567,20.6667,2.45621,1.38499,3.38495,0.87813
2.96973,8.17138,20.6667,2.47542,1.38277,2.60131,1.05525
35.2177,9.48349,20.6667,2.36185,1.38032,4.11886,0.932815
22.3286,9.27445,20.6667,2.38134,1.39055,3.8681,1.04923
36.5997,8.58265,20.6667,2.3446,1.38134,3.23067,0.99435
28.8804,8.68133,20.6667,2.34647,1.38195,3.32342,0.939632
28.5898,8.87834,20.6667,2.32447,1.38674,3.54807,1.09102
26.9061,8.94841,20.6667,2.35958,1.38336,3.57677,1.02933
59.3421,8.94792,20.6667,2.3261,1.3845,3.60868,0.900494
