Iteration,Cost,Cost reduction,time (ms)
0,34.3685,0.863341,13.427
1,34.3685,0.863341,26.129
2,34.3685,0.863341,34.436
3,9.96586,0.960373,41.249
4,9.96586,0.960373,51.897
5,9.96586,0.960373,59.063
6,9.96586,0.960373,67.396
