MSE,Frobenius Error,Elementnorm Error,Max Error (abs),Max Error (rel),Cost Reduction,% Derivatives
1075.11,6.85739e-05,0.00216522,670688,0.00671729,0.721408,5.1
6304.83,0.000396968,0.00321462,1.82538e+06,0.0175426,0.320923,5.1
1317.36,0.000501201,0.00438885,804090,0.0117142,0.102702,5.1
1696.01,0.000733466,0.00426762,1.19487e+06,0.0166966,0.0524542,5.1
2.16805,5.94782e-05,0.00134945,470.628,0.00153796,0.7035,5.1
30680.1,0.0112855,0.00382494,1.04804e+07,0.637182,0,5.1
7159.57,0.0024943,0.00606345,1.11726e+06,0.113347,0,5.1
4592.27,0.000408449,0.00440441,2.24522e+06,0.00467855,0.246542,5.1
113.424,7.08464e-05,0.0071279,113076,0.0012935,0.711405,5.1
7408.98,0.000189625,0.00400444,633380,0.00306529,0.379123,5.1
1634.67,0.000915847,0.00723032,1.41264e+06,0.0127587,0.206318,5.1
14083.8,0.00471718,0.00839484,4.09955e+06,0.17875,0,5.1
373.081,6.72377e-05,0.00417526,136064,0.00128464,0.729353,5.1
7201.24,0.000315095,0.00528304,923096,0.00648396,0.351073,5.1
165011,0.0233252,0.00814282,1.12504e+07,1.49361,0,5.1
165011,0.0233252,0.00814282,1.12504e+07,1.49361,0,5.1
1842.67,0.00155834,0.00297059,146899,0.0622344,0,5.1
23729.3,0.00124814,0.00544347,2.18758e+07,0.0316703,0.390617,5.1
18505.2,0.00550537,0.00629981,1.00988e+07,0.181137,0.0692715,5.1
6451.5,0.00429267,0.00719165,1.93892e+06,0.252329,0.0137262,5.1
2331.89,0.000489916,0.00219316,285583,0.045256,0.213642,5.1
1387.36,0.00038483,0.0039501,1.11954e+06,0.0116342,0.474323,5.1
857.342,0.000758014,0.00819146,768003,0.00600035,0.199506,5.1
953.436,0.000821871,0.00879388,883840,0.00498954,0.129917,5.1
5.31514,0.000105601,0.00223263,5057.57,0.00474357,0.761377,5.1
4502.71,0.000352007,0.00381554,719135,0.00493202,0.179189,5.1
1293.22,0.000525403,0.00459713,813722,0.00487434,0.439722,5.1
2070.07,0.000532441,0.00430754,849006,0.00487332,0.0709185,5.1
605.476,8.89563e-05,0.00358157,121714,0.00129997,0.617667,5.1
1930.8,0.00053371,0.00754621,440261,0.0114366,0.214759,5.1
999.092,0.000646326,0.00908317,375769,0.0128526,0.160744,5.1
651.183,0.000731842,0.00906027,459394,0.0151528,0.0405268,5.1
2685.8,0.0019085,0.00316398,186337,0.108043,0.239376,5.1
3947.06,0.000523574,0.00516934,1.92475e+06,0.0171314,0.215016,5.1
4361.98,0.000744065,0.00520932,1.39205e+06,0.0238654,0.255931,5.1
11434.5,0.003182,0.00575786,1.96678e+06,0.136802,0,5.1
660.114,9.44264e-05,0.00195052,144872,0.00142401,0.342138,5.1
824.35,0.00101574,0.00413876,663416,0.0263214,0.376142,5.1
4531.41,0.000613898,0.00668685,1.76792e+06,0.00622157,0.150826,5.1
377.419,0.00056836,0.00593515,112907,0.00748166,0.137654,5.1
1037.8,0.000469115,0.00230496,125555,0.032433,0.362362,5.1
867.411,0.00120575,0.00355504,163862,0.0400497,0.37431,5.1
1082.13,0.00201118,0.00820868,616103,0.097798,0.498601,5.1
2414.36,0.00101241,0.00831839,1.0579e+06,0.0170067,0.288351,5.1
626.356,0.000600207,0.00223273,41772.7,0.0517442,0.503912,5.1
35404.3,0.00604228,0.00522454,7.92763e+06,0.439903,0.219453,5.1
3850.24,0.00170477,0.00726875,3.5392e+06,0.0606895,0.262842,5.1
214.14,0.00148946,0.00699215,45381.1,0.0530497,0,5.1
91.6369,5.92115e-05,0.00265556,64914.2,0.00161902,0.676182,5.1
6181.14,0.00261721,0.00521746,408522,0.123002,0.14338,5.1
2718.63,0.000479086,0.00533117,997798,0.00476498,0.472819,5.1
35955,0.00295072,0.00809988,3.33998e+06,0.140732,0,5.1
3.41102,0.000119781,0.00238997,1654.98,0.00503839,0.814285,5.1
110.254,0.000318801,0.00426038,102066,0.00892599,0.466715,5.1
102.895,0.000397787,0.00408291,57342.2,0.00447203,0,5.1
102.895,0.000397787,0.00408291,57342.2,0.00447203,0,5.1
103.235,7.83825e-05,0.00338426,97124.8,0.00122436,0.62572,5.1
14865,0.00452775,0.00663841,571090,0.254473,0.552177,5.1
8035.04,0.000746939,0.00742523,3.02608e+06,0.0147116,0,5.1
10710,0.00491581,0.00937785,1.73123e+06,0.213355,0.243555,5.1
311.341,6.43354e-05,0.00185392,65564.6,0.0012078,0.741128,5.1
10.5016,0.000421637,0.00438671,1675.58,0.018364,0.222406,5.1
41.2859,0.000422608,0.00379971,21270.2,0.0168814,0.0800436,5.1
9.16421,0.000245654,0.00288369,2177.86,0.00443244,0.157082,5.1
539.5,4.02295e-05,0.00269274,194427,0.00132152,0.695792,5.1
13446,0.00776236,0.00459476,866347,0.377174,0.089438,5.1
71.9076,0.000711322,0.0101903,24558.5,0.0192214,0.0143516,5.1
1153.73,0.000693302,0.0095115,917743,0.0153416,0.0178598,5.1
269.341,0.000247475,0.00505094,127033,0.00918008,0.590892,5.1
6055.02,0.000516006,0.00346444,2.84326e+06,0.0142528,0.221867,5.1
4870.76,0.000948207,0.00793693,1.10065e+06,0.0180145,0.209277,5.1
1538.05,0.00068583,0.00947044,841457,0.0102442,0.0516095,5.1
1084.69,4.30303e-05,0.0013709,773528,0.00172844,0.802712,5.1
2.18418,0.000276904,0.00404116,519.551,0.00790009,0.460114,5.1
6270.66,0.000503085,0.0048882,1.63963e+06,0.00855563,0.136558,5.1
3799.72,0.000560514,0.00535519,644272,0.00762486,0.142977,5.1
544.943,9.26624e-05,0.00414816,209215,0.00129142,0.70901,5.1
602.462,0.00104967,0.00616906,124692,0.023907,0.282475,5.1
3782.04,0.002218,0.00822813,2.64825e+06,0.0903921,0.0704141,5.1
3782.04,0.002218,0.00822813,2.64825e+06,0.0903921,0.0704141,5.1
2209.92,0.00217919,0.00543333,85850.4,0.074298,0,5.1
5952.36,0.00124881,0.00471689,2.8926e+06,0.0507787,0.205562,5.1
22842.1,0.00127449,0.0081329,1.14977e+07,0.0196252,0.207441,5.1
4450.17,0.00437489,0.0087025,529418,0.244991,0,5.1
566.985,0.000227288,0.00157064,213987,0.00902,0.681983,5.1
17919.5,0.000358954,0.00565761,2.92119e+06,0.00707006,0.34362,5.1
24856.5,0.00931927,0.00754115,1.38889e+06,0.572168,0,5.1
27029.1,0.00809048,0.00760071,4.21479e+06,0.389093,0,5.1
1.72755,6.4241e-05,0.00174094,469.284,0.00194184,0.705782,5.1
9881.62,0.00344658,0.00502938,1.13309e+06,0.173855,0.144306,5.1
14948.5,0.000938824,0.00937815,2.9323e+06,0.0166278,0.219439,5.1
75403.9,0.02225,0.011941,2.28257e+07,0.81386,0,5.1
239.111,5.70465e-05,0.00584668,87729.9,0.00160108,0.698146,5.1
18147.3,0.00378683,0.0075637,4.40476e+06,0.210017,0.506239,5.1
5777.5,0.00103172,0.0129539,967870,0.00982874,0.263689,5.1
5777.5,0.00103172,0.0129539,967870,0.00982874,0.263689,5.1
26515.9,0.000247596,0.00328197,1.00069e+07,0.00547976,0.547879,5.1
26515.9,0.000247596,0.00328197,1.00069e+07,0.00547976,0.547879,5.1
26515.9,0.000247596,0.00328197,1.00069e+07,0.00547976,0.547879,5.1
26515.9,0.000247596,0.00328197,1.00069e+07,0.00547976,0.547879,5.1
