MSE,Frobenius Error,Elementnorm Error,Max Error (abs),Max Error (rel),Cost Reduction,% Derivatives
6167.09,8.23268e-05,0.00181384,4.11189e+06,0.00214274,0.294876,6
18.695,0.000393091,0.00466925,3960.62,0.014714,0.27683,6.4
941.693,0.000634438,0.00447741,839000,0.0285397,0.210599,8.9
785.52,0.00213039,0.0059528,72968.9,0.0982681,0,10.4
932.307,0.000107303,0.00174086,482321,0.0039315,0.66306,6.11538
374.644,0.000998575,0.00350636,79197.6,0.125208,0.591607,8.32308
418.413,0.00106803,0.00294286,107660,0.038505,0,12.7
418.413,0.00106803,0.00294286,107660,0.038505,0,12.7
0.351612,3.296e-05,0.0017029,38.9648,0.00178953,0.647609,5.9
5.01838,0.000227968,0.00267308,618.409,0.00409267,0.627511,5.7
2.05108,0.000190752,0.00184212,635.754,0.0020767,0.00434473,5.6
3.5043,0.000264534,0.00209275,1364.04,0.00200793,0.00912626,5.8
2297.34,0.000821083,0.00223835,502269,0.0802084,0.215215,6.7
4024.27,0.000984336,0.00263038,3.29632e+06,0.180915,0.215022,8.12308
75.5991,0.000575148,0.00365395,11111.4,0.0269159,0.366601,8.7
40.0296,0.000645938,0.00516988,2914.45,0.0472851,0,10.9
634.528,0.000847094,0.00281773,205125,0.0468466,0.761932,6.16923
247.976,0.000341988,0.00169134,134256,0.0262315,0.297116,6.6
34.2828,0.000311427,0.00255702,30492.4,0.00475146,0.159381,6.5
119.485,0.000399999,0.00231657,100883,0.0127872,0.116793,6.6
1218.7,0.00143191,0.00299875,94142.9,0.0759251,0,5.86154
953.959,0.00200021,0.00388777,69371.9,0.0895557,0,6.8
20.6621,0.000379087,0.00239171,4162.38,0.0159614,0.136835,7.1
95.2654,0.000347113,0.002673,23354,0.0137668,0.191553,6.2
466281,0.0149265,0.00672476,8.93738e+06,0.498791,0.51934,6.4
215005,0.0170901,0.00942755,8.2275e+06,0.50436,0,13.2154
273.817,0.00163034,0.00801404,40511.4,0.0792717,0,15.3
273.817,0.00163034,0.00801404,40511.4,0.0792717,0,15.3
199.478,3.87476e-05,0.0020206,199048,0.0019424,0.608229,6.1
2113.2,0.000239163,0.00327978,432697,0.00732772,0.292155,5.6
1342.91,0.000908689,0.0036566,420275,0.0358772,0.520242,6.8
959.307,0.000373388,0.00406666,946087,0.00459276,0.0755587,5.9
402.134,0.000112481,0.00178402,209479,0.00548071,0.835682,5.9
103.567,0.000284699,0.00240065,87336.9,0.0212716,0.242516,6.66154
412.181,0.000881537,0.00304434,146196,0.0473472,0.0542618,6.8
764.738,0.00072053,0.00305476,492275,0.0259771,0.0899566,7.00769
357.706,7.65529e-05,0.00269205,148520,0.00286334,0.665155,6
377.847,0.000627108,0.00283728,148169,0.0251469,0.169596,6.4
10756.9,0.000865035,0.00374766,1.03997e+07,0.0374579,0,6
107.251,0.000672483,0.00431274,11589.7,0.0234036,0.0688925,6.9
579.287,7.18057e-05,0.00158387,203173,0.0032413,0.772602,5.8
101.753,0.00047848,0.00245997,72296.4,0.022628,0.246423,6.2
222.808,0.000404464,0.0030609,72855.4,0.0150205,0.175162,6.7
39.507,0.000567251,0.00273962,8810.82,0.0181914,0.0672081,7
1189.59,0.00167858,0.00304507,81645.9,0.0894334,0.74783,6.75385
5285.8,0.000404296,0.00208557,4.09394e+06,0.00378059,0.000211041,7.40769
3141.11,0.000469923,0.00241038,2.23426e+06,0.00647942,0.0757169,7.70769
25537,0.00297182,0.00384128,3.57626e+06,0.258166,0.0124682,7.50769
2214.66,0.00160634,0.00207602,274979,0.130936,0,6.3
218.668,0.000449813,0.00246154,90758.5,0.00474944,0.283068,9.56154
209.639,0.00106454,0.00564551,131558,0.0119918,0.0657489,12.2538
209.639,0.00106454,0.00564551,131558,0.0119918,0.0657489,12.2538
66.3112,0.000428844,0.00170694,28495.8,0.0300142,0.382708,6
486.413,0.00115657,0.00570899,245172,0.0378949,0.0975746,7.3
764.326,0.00119261,0.00625128,249738,0.0327329,0.0692587,8
3100.88,0.00213991,0.00763456,1.1464e+06,0.0411693,0,10.8
124.428,4.1359e-05,0.00196489,124057,0.00183171,0.681154,5.7
5.68593,0.000183742,0.00239794,961.302,0.00607209,0.495769,5.5
944.996,0.000918081,0.002166,410708,0.0417463,0.0179208,5.9
34.1161,0.000246402,0.00152436,25838.7,0.0149657,0.0178218,5.7
14.8462,0.000232422,0.00187606,1617.32,0.00985893,0.61013,5.7
26.8262,0.00037635,0.00221429,9039.26,0.00965885,0.637848,7.76923
378.732,0.00107737,0.00433027,47929.4,0.0735216,0.201443,7.71538
101.083,0.00119082,0.00604134,11393.8,0.0735438,0.206076,8.31538
834.642,8.27764e-05,0.00227836,286000,0.00250347,0.774116,5.55385
151.431,0.000589576,0.00280057,51050,0.0240505,0.0860917,6.25385
42.9336,0.000746575,0.00461731,3018.16,0.0186471,0.118728,9.30769
78.5265,0.00100384,0.00682599,10092.1,0.017149,0,9.25385
0.526005,4.13551e-05,0.00228605,57.2612,0.00187965,0.751807,5.5
1.27552,0.000186112,0.00202346,84.6123,0.00266037,0.506482,6.36154
20.7547,0.000217222,0.00174478,11030.4,0.00649292,0.283454,5.5
1224.4,0.000831484,0.00231381,1.20124e+06,0.06607,0,5.6
20136.1,0.0046245,0.00392531,3.13976e+06,0.095902,0.46723,5.9
1627.64,0.00132389,0.00653983,322755,0.0792471,0.384027,6.8
404.884,0.0011595,0.00607804,77990.5,0.0770359,0,15
89.3813,0.000594871,0.00632271,17244.1,0.0352284,0,8.3
1.03724,6.39292e-05,0.00229035,119.436,0.00468269,0.669268,5.9
1.00429,0.000154681,0.0021791,123.622,0.0038658,0.0638529,6.4
3.70832,0.000234982,0.00192412,1718.35,0.00253994,0.107713,5.9
7.93093,0.000265771,0.00227607,3318.36,0.00562639,0.312307,5.9
237.158,5.56791e-05,0.00190562,85721.7,0.00197992,0.74775,6.20769
116.939,0.00029052,0.00199675,61644.3,0.0157187,0.035646,6.70769
225.003,0.000697945,0.00356524,27860.5,0.0688186,0.0472312,6.10769
296.484,0.000819653,0.00314935,44334.5,0.0550019,0.00412996,6.20769
334.723,0.000115722,0.0025014,102460,0.00797469,0.823054,6.01538
4.51634,0.000288005,0.0024725,931.241,0.00335947,0.309091,6.20769
719.822,0.000354284,0.00229082,367536,0.00523104,0.0532731,6.40769
