MSE,Frobenius Error,Elementnorm Error,Max Error (abs),Max Error (rel),Cost Reduction,% Derivatives
6173.38,0.000348902,0.00570394,4.11435e+06,0.00355783,0.62292,1.57692
171.86,0.000951873,0.00985278,94429.6,0.0198076,0.365974,3.63846
968.9,0.00137575,0.0101498,844677,0.0117735,0.33026,8.96923
1881.72,0.00655625,0.0142061,64900.3,0.14959,0,14.0154
961.213,0.000990832,0.00782783,479582,0.00665675,0.8139,1.36154
1671.3,0.00593247,0.0111498,143485,0.0405862,0.1227,5.53077
2042.99,0.00422763,0.0070315,77522.2,0.0502803,0,18.8923
2042.99,0.00422763,0.0070315,77522.2,0.0502803,0,18.8923
4.33723,0.000353381,0.0140372,60.9337,0.00273893,0.703783,1.40769
39.8811,0.00142721,0.0218287,538.029,0.00588762,0.450419,1.54615
12.2021,0.00119819,0.0188752,684.745,0.00653073,0.0056729,3.06154
9.95158,0.000857333,0.0146113,1368.71,0.00272055,0,3.62308
4288.27,0.000562658,0.0186907,721212,0.00302808,0.741063,0.807692
3952.92,0.00128859,0.00673182,3.29525e+06,0.142293,0.23031,6.43077
45.1661,0.00101832,0.0038305,6404.5,0.0123194,0.267469,12.4538
177.657,0.00229945,0.0144079,4767.53,0.0589179,0,13.9615
204.073,0.000338483,0.0118841,94881.3,0.00346786,0.629053,1.20769
1460.21,0.00422892,0.00989754,134267,0.0438683,0.113581,3.06154
1417.89,0.00602911,0.0115938,52446.4,0.0507518,0,2.87692
131.322,0.00111155,0.00885723,101131,0.013383,0.0493458,3.58462
386.561,0.00046894,0.0120277,188517,0.00282027,0.713049,1.40769
274.905,0.00230741,0.0172826,77809.1,0.01201,0.0857823,2.7
23.6147,0.00127757,0.0168774,2276.38,0.00574539,0,3.84615
207.849,0.00240143,0.023595,23375.9,0.0122274,0.0373406,3
306706,0.000958761,0.0127907,9.60273e+06,0.00241512,0.349352,2.20769
72585.8,0.0028043,0.0215285,1.07655e+07,0.0478449,0,16.4
218.762,0.0019516,0.00731875,28968.8,0.0648065,0.103818,40.5154
232.644,0.00205805,0.00817259,29511.9,0.0668859,0,40.0308
206.102,0.000373777,0.013786,201305,0.00338162,0.500293,1.40769
2122.95,0.00136132,0.0227828,426652,0.00878346,0.054921,1.6
983.281,0.000947351,0.0152533,418081,0.00845615,0,2.89231
955.899,0.00113252,0.0196577,935493,0.00272805,0.0145999,4.05385
449.617,0.000927409,0.00624807,209563,0.0107341,0.788052,2.45385
111.288,0.000684158,0.00522679,87120.6,0.0227567,0.0206984,4.26923
1854.47,0.00707382,0.00824079,119776,0.0556194,0,3.74615
1512.81,0.00435253,0.00721473,489539,0.0309651,0,6.06154
369.453,0.000666295,0.0177186,148467,0.00411477,0.761356,1.40769
653.854,0.00217431,0.00988865,147559,0.0291423,0.177219,2.76154
10512.1,0.0010745,0.0169575,1.0222e+07,0.00510912,0.00812805,2.73846
450.258,0.00277093,0.011457,12211.8,0.0318301,0.0477525,4.94615
594.699,0.00063017,0.0126124,203174,0.00578662,0.802432,1.70769
192.032,0.00115011,0.0134495,72351.8,0.0103196,0.148466,3.07692
3323.12,0.00514537,0.0146654,77398.4,0.0579322,0,4.13846
134.038,0.00259356,0.0127895,8177.08,0.0161614,0,4.91538
179.983,0.000418613,0.0234507,90620,0.00314248,0.52244,1.91538
5312.88,0.00105813,0.00833095,4.07917e+06,0.0126296,0.14148,3.83077
4908.83,0.00178658,0.00831791,3.15582e+06,0.0913897,0.0800665,4.24615
18286.2,0.00853796,0.0104494,3.49938e+06,0.18783,0,5.36923
1408.91,0.00209599,0.0198044,346140,0.0132827,0.516991,1.40769
238.096,0.0010196,0.0095769,89929.6,0.0359369,0.386147,4.82308
248.012,0.00182127,0.00633102,131938,0.0127979,0,15.5308
248.012,0.00182127,0.00633102,131938,0.0127979,0,15.5308
56.2165,0.000814352,0.0142723,28406.5,0.00788864,0.517055,1.56923
3506.48,0.00497611,0.0120143,377258,0.0830715,0.246725,9.27692
3130.8,0.00715328,0.0142007,633078,0.0427184,0.145265,10.6385
5794.01,0.00451392,0.0100753,1.14749e+06,0.120316,0,21.8462
127.187,0.000295723,0.00980825,124397,0.0028942,0.522422,1.00769
53.7688,0.00152433,0.0237265,832.308,0.00748621,0,1.34615
371.141,0.00126674,0.00902354,254852,0.0352082,0,2.11538
42.6635,0.000816644,0.00736128,27360.9,0.0201089,0,1.96154
8.1557,0.000338892,0.0104943,1618.45,0.00367946,0.644538,1.56923
52.1242,0.00124184,0.0112579,9041.84,0.00801514,0.452905,5.07692
146.782,0.00150001,0.016527,45652.3,0.0269846,0.0722635,8.55385
62.1186,0.00160628,0.0120034,3208.64,0.0238119,0.244577,10.0077
840.793,0.000413957,0.0087632,286273,0.00337807,0.680618,1.91538
971.834,0.00537309,0.025351,45260.2,0.0360267,0.0508613,3.64615
63.4075,0.0015151,0.00974821,2268.24,0.0180832,0.0623071,8.07692
268.889,0.0027193,0.013396,8834.24,0.024804,0,9.10769
5.83046,0.000367403,0.013717,80.6275,0.00314379,0.537248,1.00769
5.60481,0.000700729,0.0112045,130.217,0.00279871,0.384669,2.70769
27.3432,0.00135816,0.0145581,9791.46,0.0115035,0,2.46923
1230.13,0.00138469,0.0140477,1.20367e+06,0.0300492,0.0300611,3.27692
15723.8,0.000506679,0.0131854,3.14066e+06,0.00156345,0.422703,1.76923
2084.68,0.00624078,0.0267301,245231,0.067045,0,6.22308
363.762,0.00272138,0.0365029,46941.2,0.0770359,0,21.6462
92.8188,0.00127251,0.0230287,15313,0.00969544,0,23.5923
5.76812,0.000302204,0.00654383,160.595,0.0066024,0.567417,1.80769
8.14372,0.000918705,0.0172742,101.086,0.00542827,0.044536,1.78462
7.37431,0.000805959,0.01456,1332.53,0.00430351,0,2.65385
9.76976,0.000894955,0.0142677,1387.17,0.00280994,0.150989,2.81538
242.488,0.000319433,0.00904624,85761,0.00285403,0.629505,2.13846
1044.02,0.00259584,0.00837793,61187.3,0.0908735,0.142839,3.6
117.596,0.00180355,0.0136594,27698.6,0.0069428,0.0136342,2.83077
3190.9,0.0130039,0.0157478,43861.2,0.103832,0.0127244,3.06923
350.784,0.000624952,0.00929319,102714,0.0104148,0.533839,1.42308
8.3073,0.000766797,0.00874069,728.842,0.00369095,0.100532,3.96154
732.807,0.00102587,0.0109785,368572,0.00558012,0,6.12308
9769.47,0.000663258,0.00524507,9.75119e+06,0.0036667,0.0848116,6.96154
43.8215,0.00116886,0.0252031,382.341,0.00668694,0.744149,1.46154
9.88609,0.000488186,0.00564177,1426.03,0.00224538,0.571204,2.11538
3.99509,0.000481485,0.00805815,409.036,0.00264912,0.0230867,4.31538
16.7563,0.000749639,0.0092848,2617.47,0.00379383,0.0400388,5.46923
9.82017,0.000410944,0.0102467,2100.3,0.00358015,0.654806,1.90769
70.5848,0.00154128,0.0162868,28970.6,0.00568366,0.72407,1.07692
102.285,0.00135532,0.00832984,39034.7,0.00797065,0.019873,2.95385
45.5535,0.00178119,0.0144283,2610.14,0.0066781,0.0131379,5.23846
18.6121,0.000710044,0.00983101,5300.71,0.00992833,0.204655,3.86923
317.073,0.00279368,0.0155387,48561.7,0.113725,0,8.99231
317.073,0.00279368,0.0155387,48561.7,0.113725,0,8.99231
317.073,0.00279368,0.0155387,48561.7,0.113725,0,8.99231
