Commanded Joint 0 Position,Commanded Joint 1 Position,Commanded Joint 2 Position,Commanded Joint 3 Position,Commanded Joint 4 Position,Commanded Joint 5 Position,Commanded Joint 6 Position,Commanded Joint 0 Velocity,Commanded Joint 1 Velocity,Commanded Joint 2 Velocity,Commanded Joint 3 Velocity,Commanded Joint 4 Velocity,Commanded Joint 5 Velocity,Commanded Joint 6 Velocity,Commanded Joint 0 Torque,Commanded Joint 1 Torque,Commanded Joint 2 Torque,Commanded Joint 3 Torque,Commanded Joint 4 Torque,Commanded Joint 5 Torque,Commanded Joint 6 Torque,Actual Joint 0 Position,Actual Joint 1 Position,Actual Joint 2 Position,Actual Joint 3 Position,Actual Joint 4 Position,Actual Joint 5 Position,Actual Joint 6 Position,Actual Joint 0 Velocity,Actual Joint 1 Velocity,Actual Joint 2 Velocity,Actual Joint 3 Velocity,Actual Joint 4 Velocity,Actual Joint 5 Velocity,Actual Joint 6 Velocity,Actual Joint 0 Torque,Actual Joint 1 Torque,Actual Joint 2 Torque,Actual Joint 3 Torque,Actual Joint 4 Torque,Actual Joint 5 Torque,Actual Joint 6 Torque,EE ext force 0,EE ext force 1,EE ext force 2,EE ext force 3,EE ext force 4,EE ext force 5,joint ext torque 0,joint ext torque 1,joint ext torque 2,joint ext torque 3,joint ext torque 4,joint ext torque 5,joint ext torque 6,
0.0119268,-0.195502,-0.333748,-1.66013,-0.0943609,-0.0911666,-0.383092,-0.00235346,0.0183444,-0.012316,-0.151416,0.00206274,0.199514,-0.0021549,0,0,0,0,0,0,0,0.0119349,-0.195563,-0.333653,-1.65859,-0.0943204,1.47763,0.402324,0.000229366,-0.0047923,-0.00312875,0.00142401,0.00431576,0.000273564,-0.000414654,-0.0718349,-25.5126,1.86159,25.8084,0.299984,2.96715,-0.00996382,-1.96447,0.209251,-0.472706,-0.0925481,-1.01177,-0.212809,-0.099297,-0.364736,-0.299999,-0.259017,-0.128148,-0.324357,-0.0350265,
0.0119122,-0.195355,-0.333809,-1.66077,-0.0943531,-0.0903406,-0.3831,-0.00364986,0.0366901,-0.0152632,-0.160477,0.00193601,0.206496,-0.00204726,0,0,0,0,0,0,0,0.0119349,-0.195563,-0.333653,-1.65859,-0.0943204,1.47763,0.402324,0.000229366,-0.0047923,-0.00312875,0.00142401,0.00431576,0.000273564,-0.000414654,-0.0718349,-25.5126,1.86159,25.8084,0.299984,2.96715,-0.00996382,-1.37292,0.0325683,-0.797153,0.0936762,-0.42408,-0.187869,-0.0776809,0.0246656,-0.298349,-0.462192,-0.129906,-0.332165,-0.03421,
0.0119199,-0.195616,-0.33367,-1.65857,-0.0942885,-0.0931584,-0.383073,-0.000723317,-0.00272326,-0.000776469,0.00132326,0.000956562,0.000507364,3.43352e-05,0,0,0,0,0,0,0,0.0119349,-0.195563,-0.333653,-1.65859,-0.0943204,1.47763,0.402324,0.000229366,-0.0047923,-0.00312875,0.00142401,0.00431576,0.000273564,-0.000414654,-0.0718349,-25.5126,1.86159,25.8084,0.299984,2.96715,-0.00996382,-1.68584,0.105195,-0.64871,0.0174606,-0.726547,-0.211831,-0.100043,-0.173075,-0.312674,-0.364181,-0.126746,-0.328842,-0.0332692,
0.0119174,-0.195626,-0.333673,-1.65856,-0.0942862,-0.0931561,-0.383073,-0.000614295,-0.00242072,-0.000658871,0.00119916,0.000558021,0.000571138,2.88275e-05,0,0,0,0,0,0,0,0.0119349,-0.195563,-0.333653,-1.65859,-0.0943204,1.47763,0.402324,0.000229366,-0.0047923,-0.00312875,0.00142401,0.00431576,0.000273564,-0.000414654,-0.0718349,-25.5126,1.86159,25.8084,0.299984,2.96715,-0.00996382,-1.68584,0.105195,-0.64871,0.0174606,-0.726547,-0.211831,-0.100043,-0.173075,-0.312674,-0.364181,-0.126746,-0.328842,-0.0332692,
0.0119153,-0.195634,-0.333675,-1.65856,-0.0942851,-0.0931537,-0.383073,-0.000525761,-0.00215884,-0.000566162,0.00108311,0.000269761,0.000603986,2.4427e-05,0,0,0,0,0,0,0,0.0119294,-0.19556,-0.333653,-1.65861,-0.0943224,1.47764,0.402326,-0.00210293,-0.00597849,-0.000211935,-0.000286194,0.0086365,-0.00405499,0.000506516,0.00751081,-25.461,1.81398,24.7095,0.312802,3.18596,-0.050247,-1.92239,0.380226,-1.01083,-0.151089,-0.808111,-0.126295,-0.0149636,-0.174845,-0.213406,-0.435667,-0.123593,-0.295568,-0.0347902,
0.0119135,-0.195642,-0.333677,-1.65856,-0.0942849,-0.0931513,-0.383073,-0.00045308,-0.00193149,-0.000492092,0.000977065,6.19516e-05,0.000610354,2.09243e-05,0,0,0,0,0,0,0,0.0119294,-0.19556,-0.333653,-1.65861,-0.0943224,1.47764,0.402326,-0.00210293,-0.00597849,-0.000211935,-0.000286194,0.0086365,-0.00405499,0.000506516,0.00751081,-25.461,1.81398,24.7095,0.312802,3.18596,-0.050247,-1.92239,0.380226,-1.01083,-0.151089,-0.808111,-0.126295,-0.0149636,-0.174845,-0.213406,-0.435667,-0.123593,-0.295568,-0.0347902,
0.0119119,-0.195649,-0.333679,-1.65855,-0.0942852,-0.0931489,-0.383073,-0.00039275,-0.00173389,-0.000432116,0.000881195,-8.71209e-05,0.000595566,1.81185e-05,0,0,0,0,0,0,0,0.0119294,-0.19556,-0.333653,-1.65861,-0.0943224,1.47764,0.402326,-0.00210293,-0.00597849,-0.000211935,-0.000286194,0.0086365,-0.00405499,0.000506516,0.00751081,-25.461,1.81398,24.7095,0.312802,3.18596,-0.050247,-3.36559,0.554079,-1.48524,-0.21315,-1.74034,-0.303322,-0.18762,-0.626537,-0.389002,-0.448739,-0.129584,-0.310417,-0.0350955,
0.0119106,-0.195655,-0.33368,-1.65855,-0.094286,-0.0931466,-0.383073,-0.000342148,-0.00156208,-0.000382918,0.000794999,-0.000193245,0.000564633,1.58502e-05,0,0,0,0,0,0,0,0.0119294,-0.19556,-0.333653,-1.65861,-0.0943224,1.47764,0.402326,-0.00210293,-0.00597849,-0.000211935,-0.000286194,0.0086365,-0.00405499,0.000506516,0.00751081,-25.461,1.81398,24.7095,0.312802,3.18596,-0.050247,-3.36559,0.554079,-1.48524,-0.21315,-1.74034,-0.303322,-0.18762,-0.626537,-0.389002,-0.448739,-0.129584,-0.310417,-0.0350955,
0.0117988,-0.195549,-0.333762,-1.65845,-0.0927317,-0.0941404,-0.383072,-0.0125886,0.000855332,-0.011412,0.0116217,0.17901,-0.110549,0.000413861,0,0,0,0,0,0,0,0.0119294,-0.19556,-0.333653,-1.65861,-0.0943224,1.47764,0.402326,-0.00210293,-0.00597849,-0.000211935,-0.000286194,0.0086365,-0.00405499,0.000506516,0.00751081,-25.461,1.81398,24.7095,0.312802,3.18596,-0.050247,-1.85062,-0.015865,-1.66951,0.232708,-0.54091,-0.287446,-0.170365,0.0651785,-0.425811,-0.657379,-0.138895,-0.259219,-0.0362443,
0.0117993,-0.195553,-0.333755,-1.65848,-0.0927217,-0.0941674,-0.383071,-0.0120812,0.000486734,-0.0109052,0.0112255,0.178993,-0.112283,0.000393933,0,0,0,0,0,0,0,0.0119383,-0.195573,-0.333642,-1.65895,-0.0943594,1.47826,0.402325,-0.00104988,-0.00689125,0.00213738,0.00267595,0.000555818,-0.0026145,0.000116748,-0.119442,-25.461,1.7386,26.2805,0.617672,3.16582,-0.0301054,-1.24509,-0.0612182,-1.57632,0.262414,-0.127354,-0.198667,-0.0859016,0.27712,-0.338372,-0.678355,-0.121585,-0.239908,-0.0377889,
