Cost reduction,Final cost,Optimisation time (ms),Number iterations,Average num dofs,Average percent derivs,Total time derivs (ms),Total time keypoints (ms),Total time FD (ms),Total time interpolation (ms),Total time cost derivs (ms),Total time QP (ms),Total time FP (ms)
0.383461,82.7213,202.323,1,13,1.41026,32.62,0.348,6.167,1.457,24.645,78.501,46.109
0.945617,3.24915,146.248,1,13,1,30.007,0.269,3.982,1.365,24.388,34.63,38.586
0,52.8884,273.215,1,13,1.26667,31.572,0.258,5.435,1.354,24.521,156.477,42.901
0.825538,21.8351,155.999,1,13,4.02051,40.008,0.385,13.625,1.314,24.681,32.443,39.917
0.959357,2.50883,150.833,1,13,1.41026,33.648,0.251,6.96,1.295,25.139,34.086,36.411
0.159635,54.7406,149.63,1,13,1.73333,34.851,0.265,7.126,2.167,25.29,29.547,38.412
0.730357,41.0383,143.742,1,13,0.733333,29.766,0.242,3.775,1.348,24.398,36.25,34.977
0.206975,76.2814,161.01,1,13,1.8,33.294,0.259,7.194,1.471,24.367,45.815,38.197
0.842675,20.5336,158.9,1,13,1.26667,33.195,0.249,6.499,1.39,25.055,41.325,38.466
0.238933,78.3828,157.73,1,13,1.33333,32.546,0.256,6.294,1.289,24.702,42.676,38.005
0.61884,65.5307,134.591,1,13,1.26667,33.674,0.25,6.069,1.722,25.629,14.448,41.961
0.910861,12.6686,155.514,1,13,3.98462,37.968,0.242,12.002,1.3,24.421,36.525,37.2
0.479285,76.2505,158.782,1,13,1.26667,32.76,0.251,5.773,1.335,25.398,43.151,39.148
0.386467,84.122,159.114,1,13,1.8,34.229,0.253,7.802,1.31,24.86,43.172,38.249
0,130.929,87.284,1,13,1.6,34.638,0.293,7.678,1.336,25.327,12.977,0
0.756576,20.3421,163.547,1,13,1.6,33.308,0.297,6.921,1.606,24.481,40.057,45.632
0.238994,115.032,181.201,1,13,1.26667,32.656,0.282,5.909,1.28,25.181,64.317,39.027
0.762886,35.1221,186.468,1,13,1.53333,34.094,0.265,6.826,1.615,25.384,58.699,47.989
0.844841,7.96431,158.204,1,13,1,30.536,0.251,4.517,1.297,24.468,43.515,38.841
0,160.657,360.402,1,13,0.933333,31.325,0.241,4.698,1.429,24.953,251.873,35.504
0.19971,122.581,156.107,1,13,0.933333,33.49,0.467,5.239,1.616,26.166,33.898,39.747
0.538587,27.2001,164.16,1,13,1.26667,34.398,0.255,6.521,1.354,26.264,45.883,36.672
0.883711,11.8032,154.155,1,13,0.466667,30.119,0.228,3.488,1.177,25.224,44.964,36.547
0.930628,9.18964,172.714,1,13,1,34.037,0.265,6.193,1.396,26.18,56.601,38.827
0.198981,125.488,152.22,1,13,1.26667,33.569,0.25,6.532,1.713,25.071,33.978,39.174
0,105.31,356.291,1,13,1.4,32.679,0.399,6.233,1.321,24.723,243.296,36.837
0.871271,14.411,153.142,1,13,1.4,32.495,0.342,5.83,1.351,24.969,40.023,37.643
0.148854,77.4409,148.556,1,13,1,31.962,0.307,5.286,1.327,25.038,33.022,37.603
0.321333,113.324,174.93,1,13,1.26667,32.488,0.239,5.652,1.321,25.273,47.711,47.966
0.790362,22.2351,157.204,1,13,1.26667,32.961,0.249,6.071,1.444,25.194,38.524,39.062
0.905048,8.61679,169.892,1,13,1.8,34.845,0.248,7.139,2.24,25.214,48.37,43.235
0.768732,39.3836,156.626,1,13,2.8,37.896,0.247,11.542,1.34,24.765,39.274,36.556
0,73.9668,134.456,1,13,1.41026,33.735,0.293,7.116,1.348,24.975,14.588,42.419
0.916208,4.7184,168.704,1,13,3.96923,40.914,0.49,13.595,1.318,25.507,44.855,39.185
0,74.1113,134.063,1,13,1.40513,33.203,0.26,6.684,1.419,24.836,14.344,42.818
0.386653,52.2017,177.419,1,13,3.9641,41.451,0.386,14.05,2.131,24.88,42.517,46.44
0,183.878,89.295,1,13,1.86667,36.357,0.269,8.582,1.323,26.181,13.106,0
0.381162,80.4504,328.812,1,13,1.86667,34.841,0.312,7.792,1.274,25.459,209.175,38.626
0.240417,121.979,171.966,1,13,1.53333,33.537,0.262,7.251,1.382,24.639,50.974,38.209
0.484227,63.0576,140.095,1,13,1.8,36.747,0.379,8.239,1.273,26.852,15.173,42.373
0.828842,19.4175,168.047,1,13,3.75385,39.541,0.291,12.857,1.345,25.044,46.707,38.274
0,110.867,199.034,1,13,0.938462,31.787,0.688,4.488,1.354,25.253,70.091,53.595
0.76218,21.4998,185.476,1,13,1.40513,34.542,0.72,7.184,1.285,25.35,45.904,55.522
0.860516,14.5808,159.524,1,13,1.53333,32.467,0.326,6.012,1.35,24.777,43.296,38.832
0.22426,40.7365,168.591,1,13,1.14359,32.309,0.27,5.628,1.331,25.077,55.753,33.227
0.83743,25.8351,158.849,1,13,0.466667,29.582,0.359,3.339,1.154,24.726,48.089,38.405
0.273961,104.533,162.748,1,13,1.26667,32.711,0.262,5.804,1.798,24.844,47.312,39.182
0,121.002,359.403,1,13,1.53333,34.634,0.247,7.071,2.504,24.809,250.582,34.046
0.807155,22.461,151.481,1,13,1.53333,34.787,0.331,7.956,1.598,24.9,32.77,38.51
0.945714,3.90602,158.962,1,13,1.53333,33.364,0.257,6.256,2.209,24.64,43.12,39.071
0.847286,19.152,165.233,1,13,1,30.58,0.254,4.017,1.286,25.02,53.691,37.582
0,152.89,359.837,1,13,1.26667,32.459,0.259,5.525,1.397,25.275,250.527,36.226
0,171.294,82.03,1,13,1.26667,32.413,0.442,5.735,1.341,24.892,12.296,0
0.944144,3.50383,157.652,1,13,1.26667,34.115,0.727,5.701,1.885,25.798,44.67,34.22
0.772307,37.537,160.943,1,13,0.733333,30.765,0.236,3.64,1.324,25.561,50.448,37.017
0.867133,15.1926,156.628,1,13,1.43077,32.432,0.263,5.836,1.392,24.938,41.099,39.744
0.974404,4.06861,189.12,1,13,1.53333,33.241,0.247,6.708,1.25,25.033,76.89,35.366
0.960124,4.98637,171.047,1,13,1.26667,32.329,0.247,5.928,1.726,24.425,47.278,45.614
0.385954,110.797,182.146,1,13,2.6,38.592,0.281,11.671,1.972,24.665,47.928,50.537
0.716597,31.3654,172.144,1,13,1.26667,34.359,0.284,6.355,2.389,25.328,50.855,40.968
0,63.0467,82.134,1,13,1,30.645,0.247,4.848,1.217,24.331,12.591,0
0.205144,74.6164,155.073,1,13,1,32.465,0.311,5.425,1.372,25.354,40.469,36.984
0.77099,16.345,166.805,1,13,0.733333,31.074,0.238,3.675,1.954,25.205,51.651,40.548
0.515735,79.4669,138.148,1,13,0.866667,31.348,0.269,4.162,1.339,25.575,14.251,42.245
0.492748,68.9849,162.484,1,13,3.75385,39.214,0.296,12.313,1.41,25.192,35.811,40.106
0.163818,101.695,171.502,1,13,1.13333,31.183,0.219,5.31,1.233,24.419,56.417,38.424
0.191345,104.496,171.658,1,13,1.26667,32.425,0.251,5.331,1.396,25.443,56.162,38.221
0.951301,2.63597,159.388,1,13,1.26667,33.155,0.251,5.598,2.1,25.202,48.521,33.907
0.895108,18.1721,164.526,1,13,0.466667,29.583,0.234,2.985,1.204,25.156,50.929,39.733
0.882284,12.4283,169.6,1,13,1.34359,32.557,0.273,6.244,1.265,24.773,50.757,39.327
